open,high,low,close,volume,timestamp,rsi,ema_9,ema_21,ema_50,ema_200,macd_line,macd_signal,macd_hist,atr,adx,bb_upper,bb_lower,bb_mid,bb_width
172.69,172.87,170.32,171.18,23570.8,1742356800000,56.45773979107311,170.7439824146125,170.19643928905577,170.24384184139618,174.67587438193456,0.28092607024427707,-0.20553387793984723,0.4864599481841243,2.322857142857148,21.960255954412013,173.60002873098716,164.8889712690128,169.2445,8.711057461974349
171.19,171.76,170.55,170.97,14440.4,1742360400000,62.28391828182291,170.78918593168999,170.2667629900507,170.27231863192966,174.639000009975,0.300619333279343,-0.10430323569600919,0.40492256897535217,2.2292857142857168,21.199439604058703,173.51701783909212,164.91598216090787,169.2165,8.601035678184246
170.98,171.46,170.35,170.73,36109.4,1742364000000,60.63492063492057,170.77734874535201,170.30887544550063,170.2902669208736,174.60010448748773,0.2934773674717519,-0.024747115062456977,0.3182244825342089,2.1185714285714323,20.347255267582856,173.5857524652719,164.91124753472806,169.24849999999998,8.674504930543833
170.72,171.3,169.75,169.84,20153.0,1742367600000,62.62295081967214,170.58987899628164,170.26625040500056,170.27260939456482,174.55274026373164,0.21354018779373973,0.022910345508782366,0.19062984228495736,2.0528571428571474,19.119640692041745,173.62704242607012,164.93695757392985,169.28199999999998,8.690084852140274
169.83,172.04,169.79,171.74,19451.7,1742371200000,63.06695464362851,170.81990319702533,170.4002276409096,170.33015412418976,174.52475279842088,0.3000447884700179,0.07833723410102948,0.22170755436898842,2.037142857142862,18.4577944002787,173.89987200374682,164.94712799625322,169.42350000000002,8.952744007493607
171.74,172.68,171.03,172.15,22761.5,1742374800000,57.907692307692294,171.08592255762028,170.55929785537236,170.4015206291235,174.50112341734206,0.39710628713694973,0.14209104470821354,0.2550152424287362,1.932142857142862,18.23265894512373,174.10654158415525,165.31645841584475,169.7115,8.790083168310503
172.15,175.47,171.6,174.94,69112.6,1742378400000,64.03785488958991,171.85673804609624,170.95754350488397,170.57950021229513,174.5054903485128,0.6911902956408369,0.2519108948947382,0.43927940074609867,2.1100000000000034,19.36145111859446,174.9649879631748,165.10601203682523,170.0355,9.858975926349558
174.95,181.42,174.95,180.59,144089.2,1742382000000,74.50898453823646,173.603390436877,171.83322136807632,170.9720688314208,174.56603273310472,1.3644334328374157,0.47441540248327374,0.890018030354142,2.441428571428574,21.996650378327946,177.27995058869416,164.22204941130585,170.751,13.057901177388317
180.59,181.03,176.86,177.55,72484.4,1742385600000,67.20693554466646,174.3927123495016,172.352928516433,171.23002691646315,174.59572394969075,1.633846905765381,0.7063017031396952,0.9275452026256858,2.6671428571428595,24.443621119509043,178.1983849315419,164.38761506845805,171.29299999999998,13.810769863083863
177.56,180.06,176.46,179.02,101958.7,1742389200000,67.07040121120366,175.3181698796013,172.95902592403,171.53551605699403,174.6397465969575,1.9435714568540448,0.9537556538825651,0.9898158029714796,2.7850000000000006,26.430204359767437,179.08828076412013,164.87771923587988,171.983,14.210561528240248
179.03,181.19,177.76,180.87,51552.7,1742392800000,65.63981042654032,176.42853590368105,173.6782053854818,171.9015742508374,174.70173916813206,2.3116625272870124,1.2253370285634546,1.0863254987235578,2.7728571428571445,28.521207556546504,180.40279870451482,164.96020129548518,172.6815,15.442597409029645
180.87,182.47,180.55,181.67,62179.3,1742396400000,74.76394849785407,177.47682872294484,174.40473216861983,172.28464977041241,174.77107509680738,2.6375268983979083,1.5077750025303454,1.129751895867563,2.6871428571428573,30.71905540939737,181.8337369119504,164.7382630880496,173.286,17.095473823900818
181.71,182.32,179.55,180.89,69445.2,1742400000000,70.24128686327074,178.1594629783559,174.99430197147257,172.6221144852982,174.83195992171477,2.8005542330472224,1.766330848633721,1.0342233844135014,2.7171428571428566,32.034203456483304,182.85241903517903,164.848580964821,173.8505,18.00383807035803
180.89,181.02,177.69,178.5,66699.3,1742403600000,62.16555183946488,178.22757038268475,175.31300179224777,172.85261979960023,174.8684578329415,2.7057117831792823,1.9542070355428334,0.7515047476364489,2.8492857142857133,32.048652139234655,183.24116373109973,165.4238362689003,174.3325,17.817327462199444
178.51,182.36,176.06,181.14,102473.0,1742407200000,69.87230646448523,178.8100563061478,175.84272890204343,173.1776151015767,174.93086123758883,2.8111689887451234,2.1255994261832916,0.6855695625618319,3.117142857142856,31.57292119041528,183.91600603300452,166.0209939669955,174.9685,17.89501206600903
181.15,182.25,178.64,180.52,72355.9,1742410800000,68.74754613270522,179.15204504491825,176.26793536549403,173.46555176425997,174.98647455860785,2.812297352208418,2.262939011388317,0.5493583408201008,3.28857142857143,31.131171023654428,184.44905773395038,166.5399422660496,175.4945,17.90911546790079
180.53,182.78,179.57,180.22,44205.2,1742414400000,68.58597728162954,179.3656360359346,176.6272139686309,173.73043208723016,175.03854943862171,2.7572008010505726,2.3617913693207684,0.39540943172980425,3.4385714285714295,30.894940427019257,184.96655838152216,166.74944161847785,175.858,18.217116763044316
180.19,182.12,179.91,181.61,26629.0,1742418000000,72.6085286208222,179.8145088287477,177.08019451693718,174.03943475047603,175.10393700639662,2.7934960865986227,2.4481323127763392,0.34536377382228345,3.4857142857142867,30.675583444429456,185.4672959349266,167.39670406507338,176.432,18.070591869853217
181.6,182.86,180.96,181.62,29480.2,1742421600000,70.46396023198017,180.17560706299818,177.49290410630653,174.33671181908483,175.16877345409418,2.790895571440018,2.516684964509075,0.2742106069309429,3.4607142857142867,30.730720066464933,185.9677956070785,167.87520439292152,176.9215,18.092591214156982
181.62,184.58,181.13,182.42,50321.3,1742425200000,70.9335507541786,180.62448565039855,177.9408219148241,174.65370351245406,175.24092496201365,2.8208707168691376,2.5775221149810874,0.2433486018880502,3.589285714285716,31.328566775796613,186.54164674544342,168.27535325455653,177.40849999999998,18.26629349088688
182.43,183.05,178.18,178.5,62583.7,1742428800000,56.936866718628245,180.19958852031885,177.99165628620372,174.8045386688284,175.2733535693568,2.4995022898763466,2.5619181499601393,-0.06241586008379274,3.660714285714288,30.18518409315769,186.43094019457328,169.1180598054267,177.7745,17.312880389146585
178.5,179.17,176.89,177.2,42681.9,1742432400000,42.04598779915526,179.5996708162551,177.91968753291246,174.89847832887435,175.292524180607,2.115529849470306,2.4726404898621728,-0.3571106403918667,3.3607142857142884,28.509740670045232,186.13877957897066,170.03322042102937,178.086,16.105559157941286
177.2,178.75,176.74,178.72,25369.899999999998,1742436000000,52.95603840323394,179.42373665300408,177.9924432117386,175.04834192382046,175.32662841761586,1.9118416998704504,2.3604807318638286,-0.4486390319933782,3.2064285714285745,26.883501787954078,185.75654850182605,171.21445149817396,178.4855,14.542097003652088
178.74,179.05,177.63,177.74,19093.2,1742439600000,46.68393782383418,179.08698932240327,177.96949382885325,175.15389714249417,175.35064206520178,1.6522929593022582,2.2188431773515145,-0.5665502180492563,3.05071428571429,25.504851829669583,184.92967210517367,172.83132789482636,178.8805,12.098344210347307
177.75,177.94,176.96,177.78,17994.3,1742443200000,41.166380789022256,178.82559145792263,177.95226711713931,175.25688156827871,175.37481478097092,1.4333041402325648,2.0617353699277245,-0.6284312296951597,2.875714285714289,23.880066688059312,184.25491404172033,174.11008595827963,179.18249999999998,10.1448280834407
