timestamp,open,high,low,close,volume,rsi,ema_9,ema_21,ema_50,ema_200
1734897600000,301.62,307.49,297.95,305.0,45172.9,47.474747474747474,305.65377404151104,304.89524507562834,305.07425111767463,309.0546215849422
1734899400000,305.01,314.44,304.49,314.41,46654.200000000004,60.174914675767944,307.40501923320886,305.76022279602574,305.4403589169815,309.1079089323557
1734901200000,314.4,320.03,312.67,318.75,65032.9,72.65625000000006,309.67401538656713,306.9411116327507,305.9623056261195,309.2038501370089
1734903000000,318.75,322.61,316.56,318.75,52962.0,78.5662563359885,311.48921230925373,308.01464693886425,306.4637838368599,309.29883670280975
1734904800000,318.74,318.96,312.21,316.21,52511.9,70.39917055469155,312.433369847403,308.75967903533115,306.8459883922771,309.3676044968117
1734906600000,316.2,319.57,313.88,319.42,19848.8,71.97546012269945,313.83069587792244,309.72879912302835,307.3390868866976,309.46762833266433
1734908400000,319.43,323.65,317.1,319.7,38393.5,68.23365785813635,315.00455670233794,310.63527193002574,307.8238285774154,309.56944297612046
1734910200000,319.69,320.33,315.8,318.88,21618.5,64.62427745664743,315.77964536187034,311.38479266365977,308.2574039273207,309.662085334567
1734912000000,318.88,320.32,314.17,315.1,35674.2,59.75414216996262,315.6437162894963,311.7225387851452,308.5257410282101,309.71619393820316
1734913800000,315.09,317.84,312.33,312.81,32515.5,55.82993890020366,315.07697303159705,311.8213988955865,308.6937511839666,309.7469780781215
1734915600000,312.77,317.58,308.7,316.97,58691.2,58.82771713336504,315.4555784252776,312.2894535414423,309.01830996106594,309.81884894301584
1734917400000,316.99,323.73,316.5,317.62,66906.7,60.14184397163118,315.8884627402221,312.77404867403845,309.35563113906335,309.8964723366177
1734919200000,317.62,319.09,311.22,314.8,45679.5,59.13528591352861,315.6707701921777,312.9582260673077,309.56913580027657,309.9452636566514
1734921000000,314.8,320.12,312.05,315.42,43910.3,68.02401461759332,315.62061615374216,313.18202369755244,309.7985814551677,309.99973864514243
1734922800000,315.41,329.41,314.5,329.09,58129.0,74.78905124511215,318.31449292299374,314.6282033614113,310.5551076726121,310.1896914944445
1734924600000,329.09,330.88,325.42,328.92,41882.7,68.4371029224905,320.435594338395,315.927457601283,311.2752995285881,310.3760627233555
1734926400000,328.92,335.15,328.69,330.91,57365.8,66.43243243243249,322.530475470716,317.2895069102572,312.045287782369,310.58038050720273
1734928200000,330.92,334.32,327.99,331.04,39580.7,66.54995960140053,324.23238037657285,318.5395517365975,312.7901784575702,310.7839588106137
1734930000000,331.03,332.09,325.08,327.12,40336.7,64.16515190859523,324.80990430125826,319.3195924878159,313.3521322435478,310.9465064841399
1734931800000,327.12,328.35,324.68,327.62,18287.399999999998,61.45251396648047,325.37192344100663,320.0741749889236,313.9116564692911,311.1124118922579
1734933600000,327.61,328.64,322.26,323.54,35398.7,54.848484848484894,325.00553875280536,320.38924998993053,314.2892385685346,311.2360694853698
1734935400000,323.58,324.28,319.39,321.6,39928.1,53.33988212180751,324.3244310022443,320.4993181726641,314.5759350952587,311.33919317208256
1734937200000,321.57,322.85,318.56,322.13,41531.2,59.38083800373631,323.88554480179545,320.6475619751492,314.87217293466034,311.44656438430064
1734939000000,322.13,327.39,321.44,327.28,30203.7,67.93949913215971,324.56443584143636,321.2505108864992,315.35875438820307,311.6041110073424
1734940800000,327.28,335.1,326.18,333.2,86067.0,69.28011404134,326.29154867314907,322.3368280786357,316.05841107886175,311.81899547493106
1734942600000,333.2,336.46,331.52,334.77,46055.799999999996,69.9372239014183,327.9872389385193,323.46711643512333,316.7921988796907,312.04736367916064
1734944400000,334.78,339.27,334.78,335.81,52613.7,75.47902013097264,329.55179115081546,324.589196759203,317.5379950020558,312.2838078216566
1734946200000,335.79,339.79,334.65,339.4,39913.0,77.12669683257921,331.5214329206524,325.93563341745727,318.39532853138695,312.5536206791526
1734948000000,339.4,342.47,339.02,339.85,39307.8,67.36604260813438,333.18714633652195,327.200575834052,319.23668819682274,312.8252264435391
1734949800000,339.85,340.45,337.19,338.64,27421.8,65.17801374141155,334.2777170692176,328.24052348550185,319.99760238518263,313.0820898620114
1734951600000,338.67,339.42,336.77,337.36,21162.9,60.30022357074415,334.89417365537406,329.06956680500167,320.67848072301865,313.3236611071655
1734953400000,337.38,339.45,335.88,336.93,26569.8,59.3166719392597,335.3013389242993,329.7841516409106,321.3157952044689,313.55855005137283
1734955200000,336.92,339.31,335.15,338.0,26843.1,68.91515994436718,335.84107113943946,330.53104694628234,321.9700777454701,313.80174855832433
1734957000000,337.98,341.69,336.63,337.95,32858.9,68.24443659484278,336.2628569115516,331.2054972238931,322.5967413632948,314.04202966719674
1734958800000,337.96,337.98,334.31,336.17,35192.7,74.2791234140715,336.2442855292413,331.6568156580846,323.12902601571466,314.26220847647835
1734960600000,336.16,336.45,332.53,334.8,44801.7,75.94339622641508,335.9554284233931,331.9425596891678,323.58671127000036,314.4665646110408
1734962400000,334.84,341.83,334.41,338.94,45807.3,78.9328743545611,336.55234273871446,332.57869062651616,324.18880102411805,314.71008138108016
1734964200000,338.95,339.93,331.44,335.45,68737.6,64.91420226359986,336.3318741909716,332.8397187513783,324.63041667023106,314.9164487305222
1734966000000,335.44,335.48,328.2,332.31,62932.4,48.19179195449007,335.5274993527773,332.791562501253,324.93157680081026,315.08951889240757
1734967800000,332.3,335.34,330.76,333.53,53446.8,47.44435284418794,335.12799948222187,332.85869318295727,325.26876986744514,315.27300626661247
1734969600000,333.52,343.55,332.0,343.04,83278.3,61.04491292392302,336.7103995857775,333.78426652996114,325.9656808530355,315.5492947614721
1734971400000,343.05,352.63,337.41,350.2,159621.2,64.87603305785126,339.408319668622,335.2766059363283,326.91604630977923,315.89407789817386
1734973200000,350.21,353.38,347.12,350.75,74726.6,64.97252747252745,341.6766557348976,336.68327812393477,327.85071116037614,316.2409029937144
1734975000000,350.75,354.55,347.66,352.67,62494.5,68.90326057666402,343.8753245879181,338.1366164763043,328.82401660506724,316.60338157089143
1734976800000,352.66,356.22,351.94,355.09,56930.7,73.17647058823528,346.1182596703345,339.6778331602767,329.85405516957445,316.98633299804675
1734978600000,355.14,355.43,347.32,352.25,65397.2,68.83915395966555,347.3446077362676,340.82075741843335,330.7323275158657,317.33721525677265
1734980400000,352.26,360.86,351.85,358.26,72104.1,72.2149122807018,349.5276861890141,342.40614310766665,331.81184408387094,317.744407144765
1734982200000,358.23,358.92,355.32,357.58,35881.4,71.23080250919321,351.1381489512113,343.7855846433333,332.8223600021505,318.140781203026
1734984000000,357.61,362.6,356.14,358.73,41605.3,74.73684210526318,352.6565191609691,345.1441678575757,333.83834588441914,318.54465402687646
1734985800000,358.73,365.55,358.73,364.72,55719.6,79.78892871365993,355.0692153287753,346.9237889614325,335.0493911438537,319.0041102057135
1734987600000,364.59,376.25,364.57,371.9,104639.5,80.94254600075105,358.4353722630202,349.1943536013022,336.494513059781,319.53043746734824
1734989400000,371.9,372.38,366.69,370.63,58738.0,84.4631661442007,360.87429781041624,351.14304872845656,337.8331596064563,320.0388908258821
1734991200000,370.63,386.53,370.63,382.45,93197.7,91.97923643670467,365.18943824833303,353.98913520768775,339.58283962188943,320.6598968873161
1734993000000,382.45,388.94,382.26,388.3,65035.4,92.5563325563326,369.8115505986665,357.1083047342616,341.4933164994624,321.33293273918366
1734994800000,388.31,388.56,381.11,381.73,72811.8,81.50138413939102,372.1952404789332,359.34664066751054,343.0712256563463,321.9338985825749
1734996600000,381.74,386.91,380.02,383.43,53341.0,79.6961572832887,374.44219238314656,361.5360369704641,344.65392268943083,322.54580008921596
1734998400000,383.43,390.06,382.15,384.55,89205.1,79.9009200283086,376.4637539065173,363.6282154276946,346.2184747408257,323.1627573022586
1735000200000,384.56,387.34,381.37,381.6,36083.5,75.13466550825373,377.49100312521387,365.2620140251769,347.6059855353031,323.7442224037287
1735002000000,381.61,382.97,375.64,375.86,60297.1,67.06094956464601,377.1648025001711,366.2254672956154,348.71398610254613,324.2627873549354
1735003800000,375.85,376.63,372.82,375.79,46333.1,70.2581755593804,376.8898420001369,367.09497026874124,349.775790569113,324.7754959384684
1735005600000,375.8,377.69,371.2,377.22,42153.2,67.71300448430497,376.95587360010956,368.0154275170375,350.8520340762066,325.29733179977717
1735007400000,377.23,380.99,376.0,378.17,36591.0,69.13924521286489,377.19869888008765,368.93857047003405,351.92332685753183,325.8234280007744
1735009200000,378.17,381.54,376.83,381.48,23768.6,70.33065236818591,378.0549591040701,370.07870042730366,353.0824120788051,326.37722473708516
1735011000000,381.48,383.3,378.4,381.48,34714.1,66.77341873498801,378.7399672832561,371.1151822066397,354.19604297767546,326.92551105810924
1735012800000,381.49,382.64,379.12,382.64,24607.6,62.22121074192083,379.5199738266049,372.16289291512703,355.3114922726686,327.47988408240667
1735014600000,382.65,384.64,380.58,381.6,29241.6,62.548615877373656,379.9359790612839,373.02081174102454,356.34241414432864,328.01839269850217
1735016400000,381.66,383.0,376.37,376.92,38782.8,42.439157779600784,379.33278324902716,373.3752834009314,357.1493782955315,328.504975855731
1735018200000,376.91,377.61,375.25,376.92,23257.5,31.477864583333286,378.85022659922174,373.69753036448304,357.92469679374597,328.98671738950486
1735020000000,376.91,381.68,376.84,380.18,21708.1,47.17256475738779,379.11618127937743,374.28684578589366,358.79745378222657,329.49610328612675
1735021800000,380.18,381.04,377.97,378.83,19313.9,41.50036954914997,379.05894502350196,374.69985980535785,359.58304382998244,329.9869878305434
1735023600000,378.82,382.3,377.02,381.14,31269.8,43.96460176991144,379.4751560188016,375.28532709577985,360.4284146601792,330.4959730262594
1735025400000,381.13,381.98,375.4,375.93,25581.7,40.70796460176987,378.7661248150413,375.34393372343624,361.0363199676232,330.94805289664487
1735027200000,375.95,377.83,372.43,373.39,44332.1,45.47784694251184,377.69089985203306,375.166303384942,361.52077800810855,331.37036082802155
1735029000000,373.38,374.78,371.75,373.06,22977.5,45.04896626768222,376.7647198816265,374.9748212590382,361.9732965175945,331.7851831083397
1735030800000,373.06,373.98,369.63,371.4,35916.7,39.53237410071931,375.69177590530126,374.64983750821654,362.3429711639634,332.17936039084384
1735032600000,371.41,371.96,368.07,369.08,28579.3,34.41892355159402,374.36942072424097,374.1434886438332,362.6071683732198,332.54653093421854
1735034400000,369.09,370.47,367.51,367.8,22030.8,24.797347089167204,373.05553657939276,373.5668078580302,362.810808829172,332.89731172094275
1735036200000,367.8,368.94,365.05,367.87,34953.0,24.99081220139645,372.01842926351424,373.04891623457286,363.00920848293,333.2452986689931
1735038000000,367.86,372.44,367.66,368.57,32105.9,23.700934579439206,371.3287434108114,372.6417420314298,363.22727873850135,333.59678823447575
1735039800000,368.58,374.44,368.13,374.07,28781.2,37.936558795257874,371.87699472864915,372.7715836649362,363.6524834938543,333.99950675950583
1735041600000,374.06,376.65,372.82,375.0,45594.8,46.50400582665692,372.5015957829193,372.97416696812377,364.0974841411541,334.40747186637645
1735043400000,375.0,377.7,372.83,374.0,27275.5,44.86999297259308,372.8012766263355,373.06742451647614,364.48581809640297,334.80142737019366
