id,type,top,bottom,size,timestamp,mitigated
1765845900000,BEARISH,191.64,191.2,0.4399999999999977,1765845900000,False
1765845000000,BEARISH,192.03,191.81,0.21999999999999886,1765845000000,False
1765841400000,BULLISH,192.03,189.0,3.030000000000001,1765841400000,False
1765840500000,BULLISH,187.81,186.73,1.0800000000000125,1765840500000,False
1765839600000,BULLISH,186.64,186.19,0.44999999999998863,1765839600000,False
1765835100000,BULLISH,185.18,182.63,2.5500000000000114,1765835100000,False
1765829700000,BEARISH,182.93,182.06,0.8700000000000045,1765829700000,False
1765828800000,BEARISH,183.66,183.38,0.28000000000000114,1765828800000,False
1765825200000,BULLISH,182.56,181.58,0.9799999999999898,1765825200000,False
1765821600000,BEARISH,181.19,181.17,0.020000000000010232,1765821600000,False
1765820700000,BEARISH,182.45,181.78,0.6699999999999875,1765820700000,False
1765817100000,BEARISH,183.83,183.38,0.45000000000001705,1765817100000,False
1765812600000,BEARISH,187.64,184.9,2.7399999999999807,1765812600000,False
1765811700000,BEARISH,188.47,188.32,0.15000000000000568,1765811700000,False
1765810800000,BEARISH,193.35,190.57,2.780000000000001,1765810800000,False
1765804500000,BEARISH,195.29,195.01,0.28000000000000114,1765804500000,False
1765781100000,BULLISH,194.61,194.58,0.030000000000001137,1765781100000,False
1765774800000,BULLISH,194.21,193.67,0.5400000000000205,1765774800000,False
1765767600000,BEARISH,193.62,193.45,0.17000000000001592,1765767600000,False
1765764900000,BULLISH,193.7,193.42,0.28000000000000114,1765764900000,False
1765763100000,BULLISH,192.28,190.93,1.3499999999999943,1765763100000,False
1765752300000,BEARISH,188.68,188.67,0.010000000000019327,1765752300000,False
1765748700000,BEARISH,189.16,188.77,0.38999999999998636,1765748700000,False
1765746000000,BEARISH,190.25,189.92,0.3300000000000125,1765746000000,False
1765743300000,BULLISH,190.3,189.94,0.36000000000001364,1765743300000,False
1765732500000,BEARISH,191.54,191.34,0.19999999999998863,1765732500000,False
