Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_ADX,Duration_Min,MAE_Pct
G_1739268900,LONG,2025-02-11 10:15:00,2025-02-11 10:30:00,258.79,259.82,0.1,0.1,0.4,TP_MAIN_MID,22.7,15,-0.32
G_1739268900,LONG,2025-02-11 10:15:00,2025-02-11 10:45:00,258.79,258.79,0.1,0.0,0.0,RUNNER_BE,22.7,30,-0.32
G_1739271600,LONG,2025-02-11 11:00:00,2025-02-11 11:30:00,258.05,259.49850000000004,0.1,0.14,0.56,TP_MAIN_MID,19.15,30,-0.31
G_1739271600,LONG,2025-02-11 11:00:00,2025-02-11 11:45:00,258.05,258.05,0.1,0.0,0.0,RUNNER_BE,19.15,45,-0.31
G_1739275200,LONG,2025-02-11 12:00:00,2025-02-14 04:15:00,256.03,256.131,0.1,0.01,0.04,TP_MAIN_MID,16.08,3855,-9.48
G_1739275200,LONG,2025-02-11 12:00:00,2025-02-14 05:30:00,256.03,256.03,0.1,0.0,0.0,RUNNER_BE,16.08,3930,-9.48
G_1739521800,SHORT,2025-02-14 08:30:00,2025-02-14 08:45:00,258.97,257.59450000000004,0.1,0.14,0.53,TP_MAIN_MID,29.7,15,0.0
G_1739521800,SHORT,2025-02-14 08:30:00,2025-02-14 09:00:00,258.97,258.97,0.1,0.0,0.0,RUNNER_BE,29.7,30,-0.2
G_1739567700,LONG,2025-02-14 21:15:00,2025-02-14 21:30:00,262.68,265.27750000000003,0.1,0.26,0.99,TP_MAIN_MID,28.58,15,-0.05
G_1739567700,LONG,2025-02-14 21:15:00,2025-02-14 22:30:00,262.68,262.68,0.1,0.0,0.0,RUNNER_BE,28.58,75,-0.73
G_1739573100,LONG,2025-02-14 22:45:00,2025-02-15 02:00:00,262.03,262.56550000000004,0.1,0.05,0.2,TP_MAIN_MID,23.7,195,-1.19
G_1739573100,LONG,2025-02-14 22:45:00,2025-02-15 02:15:00,262.03,262.03,0.1,0.0,0.0,RUNNER_BE,23.7,210,-1.19
G_1739599200,LONG,2025-02-15 06:00:00,2025-02-17 10:00:00,260.69,260.861,0.1,0.02,0.07,TP_MAIN_MID,13.15,3120,-4.27
G_1739599200,LONG,2025-02-15 06:00:00,2025-02-17 18:00:00,260.69,260.69,0.1,0.0,0.0,RUNNER_BE,13.15,3600,-4.27
G_1739826900,SHORT,2025-02-17 21:15:00,2025-02-17 22:45:00,267.86,263.994,0.1,0.39,1.44,TP_MAIN_MID,18.48,90,-0.62
G_1739826900,SHORT,2025-02-17 21:15:00,2025-02-21 09:15:00,267.86,267.86,0.1,0.0,0.0,RUNNER_BE,18.48,5040,-0.62
G_1740131100,SHORT,2025-02-21 09:45:00,2025-02-21 12:00:00,264.14,263.2505,0.1,0.09,0.34,TP_MAIN_MID,22.12,135,-0.62
G_1740131100,SHORT,2025-02-21 09:45:00,2025-02-21 12:15:00,264.14,264.14,0.1,0.0,0.0,RUNNER_BE,22.12,150,-0.62
G_1740195000,LONG,2025-02-22 03:30:00,2025-02-22 04:15:00,239.77,243.0885,0.2,0.66,1.38,TP_MAIN_MID,26.57,45,-0.22
G_1740195000,LONG,2025-02-22 03:30:00,2025-02-24 03:15:00,239.77,239.77,0.09999999999999998,0.0,0.0,RUNNER_BE,26.57,2865,-0.28
G_1740367800,LONG,2025-02-24 03:30:00,2025-05-16 12:00:00,240.65,240.7875,0.1,0.01,0.06,TP_MAIN_MID,27.12,117150,-52.61
G_1740367800,LONG,2025-02-24 03:30:00,2025-05-16 12:15:00,240.65,240.65,0.1,0.0,0.0,RUNNER_BE,27.12,117165,-52.61
G_1747404000,LONG,2025-05-16 14:00:00,2025-05-18 17:30:00,235.47,235.77349999999996,0.2,0.06,0.13,TP_MAIN_MID,22.93,3090,-6.66
G_1747404000,LONG,2025-05-16 14:00:00,2025-05-18 17:45:00,235.47,235.47,0.09999999999999998,0.0,0.0,RUNNER_BE,22.93,3105,-6.66
G_1747611900,SHORT,2025-05-18 23:45:00,2025-05-19 00:30:00,232.12,224.897,0.2,1.44,3.11,TP_MAIN_MID,27.92,45,-1.12
G_1747611900,SHORT,2025-05-18 23:45:00,2025-05-19 16:45:00,232.12,232.12,0.09999999999999998,0.0,0.0,RUNNER_BE,27.92,1020,-1.12
G_1747697400,SHORT,2025-05-19 23:30:00,2025-05-21 21:30:00,248.41,247.936,0.1,0.05,0.19,TP_MAIN_MID,28.38,2760,-8.86
G_1747697400,SHORT,2025-05-19 23:30:00,2025-05-21 22:15:00,248.41,248.41,0.1,0.0,0.0,RUNNER_BE,28.38,2805,-8.86
G_1747866600,SHORT,2025-05-21 22:30:00,2025-05-21 23:45:00,248.87,247.96550000000002,0.1,0.09,0.36,TP_MAIN_MID,11.13,75,-2.52
G_1747866600,SHORT,2025-05-21 22:30:00,2025-05-22 00:00:00,248.87,248.87,0.1,0.0,0.0,RUNNER_BE,11.13,90,-2.52
G_1747874700,SHORT,2025-05-22 00:45:00,2025-05-30 01:15:00,251.42,251.276,0.1,0.01,0.06,TP_MAIN_MID,18.37,11550,-12.5
G_1747874700,SHORT,2025-05-22 00:45:00,2025-05-30 03:00:00,251.42,251.42,0.1,0.0,0.0,RUNNER_BE,18.37,11655,-12.5
G_1748580300,SHORT,2025-05-30 04:45:00,2025-05-30 06:30:00,253.13,251.092,0.1,0.2,0.81,TP_MAIN_MID,25.19,105,-0.37
G_1748580300,SHORT,2025-05-30 04:45:00,2025-05-30 18:45:00,253.13,253.13,0.1,0.0,0.0,RUNNER_BE,25.19,840,-0.37
G_1748631600,SHORT,2025-05-30 19:00:00,2025-05-30 22:15:00,252.83,252.52599999999998,0.1,0.03,0.12,TP_MAIN_MID,21.53,195,-1.38
G_1748631600,SHORT,2025-05-30 19:00:00,2025-05-31 04:30:00,252.83,252.83,0.1,0.0,0.0,RUNNER_BE,21.53,570,-1.38
G_1748666700,SHORT,2025-05-31 04:45:00,2025-05-31 07:00:00,252.03,249.9955,0.1,0.2,0.81,TP_MAIN_MID,18.52,135,-0.22
G_1748666700,SHORT,2025-05-31 04:45:00,2025-05-31 14:15:00,252.03,252.03,0.1,0.0,0.0,RUNNER_BE,18.52,570,-0.22
G_1748709900,SHORT,2025-05-31 16:45:00,2025-05-31 21:15:00,252.43,252.3995,0.1,0.0,0.01,TP_MAIN_MID,16.7,270,-0.78
G_1748709900,SHORT,2025-05-31 16:45:00,2025-05-31 21:30:00,252.43,252.43,0.1,0.0,0.0,RUNNER_BE,16.7,285,-0.78
G_1748730600,LONG,2025-05-31 22:30:00,2025-06-02 18:45:00,251.29,251.4895,0.1,0.02,0.08,TP_MAIN_MID,18.42,2655,-5.45
G_1748730600,LONG,2025-05-31 22:30:00,2025-06-02 19:00:00,251.29,251.29,0.1,0.0,0.0,RUNNER_BE,18.42,2670,-5.45
G_1748901600,SHORT,2025-06-02 22:00:00,2025-06-05 20:15:00,255.49,254.61850000000004,0.1,0.09,0.34,TP_MAIN_MID,23.95,4215,-8.0
G_1748901600,SHORT,2025-06-02 22:00:00,2025-06-07 13:15:00,255.49,255.49,0.1,0.0,0.0,RUNNER_BE,23.95,6675,-8.0
G_1749303000,SHORT,2025-06-07 13:30:00,2025-06-08 04:15:00,255.92,255.89050000000003,0.1,0.0,0.01,TP_MAIN_MID,18.12,885,-1.8
G_1749303000,SHORT,2025-06-07 13:30:00,2025-06-08 16:30:00,255.92,255.92,0.1,0.0,0.0,RUNNER_BE,18.12,1620,-1.8
G_1749401100,SHORT,2025-06-08 16:45:00,2025-06-08 20:45:00,256.23,255.81750000000002,0.1,0.04,0.16,TP_MAIN_MID,19.3,240,-0.37
G_1749401100,SHORT,2025-06-08 16:45:00,2025-06-08 21:00:00,256.23,256.23,0.1,0.0,0.0,RUNNER_BE,19.3,255,-0.37
G_1749422700,LONG,2025-06-08 22:45:00,2025-06-09 10:45:00,254.52,254.84100000000004,0.1,0.03,0.13,TP_MAIN_MID,19.41,720,-1.65
G_1738114200,SHORT,2025-01-29 01:30:00,2025-06-10 00:15:00,287.4,287.4,0.1,0.0,0.0,RUNNER_BE,23.88,190005,-21.51
G_1738491300,LONG,2025-02-02 10:15:00,2025-06-10 06:30:00,289.63,289.73799999999994,0.1,0.01,0.04,TP_MAIN_MID,18.81,184095,-60.62
G_1738491300,LONG,2025-02-02 10:15:00,2025-06-10 07:45:00,289.63,289.63,0.1,0.0,0.0,RUNNER_BE,18.81,184170,-60.62
G_1738436400,LONG,2025-02-01 19:00:00,2025-06-10 15:15:00,310.0,310.183,0.1,0.02,0.06,TP_MAIN_MID,28.64,185535,-63.21
G_1738436400,LONG,2025-02-01 19:00:00,2025-06-10 15:30:00,310.0,310.0,0.1,0.0,0.0,RUNNER_BE,28.64,185550,-63.21
G_1749591000,SHORT,2025-06-10 21:30:00,2025-06-10 22:30:00,308.46,306.3455,0.1,0.21,0.69,TP_MAIN_MID,16.51,60,-1.04
G_1749591000,SHORT,2025-06-10 21:30:00,2025-06-10 23:45:00,308.46,308.46,0.1,0.0,0.0,RUNNER_BE,16.51,135,-1.04
G_1749613500,SHORT,2025-06-11 03:45:00,2025-06-11 06:15:00,309.68,309.124,0.1,0.06,0.18,TP_MAIN_MID,11.46,150,-1.1
G_1749618000,SHORT,2025-06-11 05:00:00,2025-06-11 06:15:00,311.98,309.124,0.1,0.29,0.92,TP_MAIN_MID,15.91,75,-0.36
G_1749613500,SHORT,2025-06-11 03:45:00,2025-06-11 06:30:00,309.68,309.68,0.1,0.0,0.0,RUNNER_BE,11.46,165,-1.1
G_1749618000,SHORT,2025-06-11 05:00:00,2025-06-11 07:30:00,311.98,311.98,0.1,0.0,0.0,RUNNER_BE,15.91,150,-0.36
G_1749629700,LONG,2025-06-11 08:15:00,2025-06-11 11:30:00,308.12,308.53249999999997,0.1,0.04,0.13,TP_MAIN_MID,14.83,195,-0.92
G_1749635100,LONG,2025-06-11 09:45:00,2025-06-11 11:30:00,306.18,308.53249999999997,0.1,0.24,0.77,TP_MAIN_MID,15.59,105,-0.11
G_1749629700,LONG,2025-06-11 08:15:00,2025-06-11 11:45:00,308.12,308.12,0.1,0.0,0.0,RUNNER_BE,14.83,210,-0.92
G_1738322100,SHORT,2025-01-31 11:15:00,2025-06-11 12:30:00,325.39,325.39,0.1,0.0,0.0,RUNNER_BE,15.09,188715,-7.33
G_1749645000,SHORT,2025-06-11 12:30:00,2025-06-11 16:00:00,316.62,313.60299999999995,0.1,0.3,0.95,TP_MAIN_MID,16.81,210,-1.17
G_1749635100,LONG,2025-06-11 09:45:00,2025-06-11 19:30:00,306.18,306.18,0.1,0.0,0.0,RUNNER_BE,15.59,585,-0.11
G_1749672000,LONG,2025-06-11 20:00:00,2025-06-11 21:00:00,305.36,309.1745,0.1,0.38,1.25,TP_MAIN_MID,22.37,60,-0.09
G_1749672000,LONG,2025-06-11 20:00:00,2025-06-11 21:30:00,305.36,305.36,0.1,0.0,0.0,RUNNER_BE,22.37,90,-0.39
G_1749677400,LONG,2025-06-11 21:30:00,2025-06-12 00:15:00,304.72,304.838,0.1,0.01,0.04,TP_MAIN_MID,18.31,165,-1.44
G_1749677400,LONG,2025-06-11 21:30:00,2025-06-12 00:30:00,304.72,304.72,0.1,0.0,0.0,RUNNER_BE,18.31,180,-1.44
G_1749698100,LONG,2025-06-12 03:15:00,2025-06-12 05:15:00,296.61,299.031,0.1,0.24,0.82,TP_MAIN_MID,25.78,120,-0.31
G_1749698100,LONG,2025-06-12 03:15:00,2025-06-12 07:30:00,296.61,296.61,0.1,0.0,0.0,RUNNER_BE,25.78,255,-0.53
G_1749719700,LONG,2025-06-12 09:15:00,2025-06-12 15:15:00,295.78,295.82800000000003,0.1,0.0,0.02,TP_MAIN_MID,28.28,360,-1.2
G_1749690900,LONG,2025-06-12 01:15:00,2025-06-12 17:45:00,300.02,300.127,0.1,0.01,0.04,TP_MAIN_MID,21.82,990,-2.59
G_1749690900,LONG,2025-06-12 01:15:00,2025-06-12 18:45:00,300.02,300.02,0.1,0.0,0.0,RUNNER_BE,21.82,1050,-2.59
G_1749719700,LONG,2025-06-12 09:15:00,2025-06-12 19:45:00,295.78,295.78,0.1,0.0,0.0,RUNNER_BE,28.28,630,-1.2
G_1749760200,LONG,2025-06-12 20:30:00,2025-06-12 23:15:00,292.94,294.732,0.1,0.18,0.61,TP_MAIN_MID,26.06,165,-2.09
G_1749760200,LONG,2025-06-12 20:30:00,2025-06-13 00:00:00,292.94,292.94,0.1,0.0,0.0,RUNNER_BE,26.06,210,-3.26
G_1749820500,LONG,2025-06-13 13:15:00,2025-06-13 13:30:00,281.87,283.6365,0.1,0.18,0.63,TP_MAIN_MID,23.95,15,-0.23
G_1749820500,LONG,2025-06-13 13:15:00,2025-06-13 14:00:00,281.87,281.87,0.1,0.0,0.0,RUNNER_BE,23.95,45,-1.33
G_1749824100,LONG,2025-06-13 14:15:00,2025-06-13 14:45:00,277.66,282.967,0.1,0.53,1.91,TP_MAIN_MID,21.55,30,-0.15
G_1749824100,LONG,2025-06-13 14:15:00,2025-06-13 18:30:00,277.66,277.66,0.1,0.0,0.0,RUNNER_BE,21.55,255,-0.15
G_1749852000,SHORT,2025-06-13 22:00:00,2025-06-14 08:00:00,284.66,284.3775,0.1,0.03,0.1,TP_MAIN_MID,13.32,600,-2.4
G_1749852000,SHORT,2025-06-13 22:00:00,2025-06-16 05:30:00,284.66,284.66,0.1,0.0,0.0,RUNNER_BE,13.32,3330,-2.4
G_1750082400,SHORT,2025-06-16 14:00:00,2025-06-16 14:30:00,291.77,287.29100000000005,0.1,0.45,1.54,TP_MAIN_MID,29.29,30,-0.76
G_1749422700,LONG,2025-06-08 22:45:00,2025-06-19 14:00:00,254.52,254.52,0.1,0.0,0.0,RUNNER_BE,19.41,15315,-1.65
G_1750342500,LONG,2025-06-19 14:15:00,2025-06-19 17:30:00,252.21,253.747,0.1,0.15,0.61,TP_MAIN_MID,29.85,195,-1.32
G_1750342500,LONG,2025-06-19 14:15:00,2025-06-19 18:30:00,252.21,252.21,0.1,0.0,0.0,RUNNER_BE,29.85,255,-1.32
G_1750360500,SHORT,2025-06-19 19:15:00,2025-06-19 20:30:00,253.78,252.32199999999997,0.1,0.15,0.57,TP_MAIN_MID,29.99,75,-0.27
G_1750360500,SHORT,2025-06-19 19:15:00,2025-06-19 21:30:00,253.78,253.78,0.1,0.0,0.0,RUNNER_BE,29.99,135,-0.27
G_1750370400,SHORT,2025-06-19 22:00:00,2025-06-20 01:00:00,254.77,254.637,0.1,0.01,0.05,TP_MAIN_MID,17.01,180,-1.11
G_1750370400,SHORT,2025-06-19 22:00:00,2025-06-20 01:15:00,254.77,254.77,0.1,0.0,0.0,RUNNER_BE,17.01,195,-1.11
G_1750395600,LONG,2025-06-20 05:00:00,2025-06-20 06:00:00,252.72,254.45150000000004,0.1,0.17,0.69,TP_MAIN_MID,12.27,60,-0.58
G_1750395600,LONG,2025-06-20 05:00:00,2025-06-20 16:00:00,252.72,252.72,0.1,0.0,0.0,RUNNER_BE,12.27,660,-0.58
G_1750476600,SHORT,2025-06-21 03:30:00,2025-06-21 03:45:00,248.35,247.2965,0.1,0.11,0.42,TP_MAIN_MID,17.83,15,-0.09
G_1750476600,SHORT,2025-06-21 03:30:00,2025-06-21 05:15:00,248.35,248.35,0.1,0.0,0.0,RUNNER_BE,17.83,105,-0.31
G_1750483800,SHORT,2025-06-21 05:30:00,2025-06-21 07:00:00,248.88,247.97850000000003,0.1,0.09,0.36,TP_MAIN_MID,14.06,90,-0.51
G_1750483800,SHORT,2025-06-21 05:30:00,2025-06-21 08:45:00,248.88,248.88,0.1,0.0,0.0,RUNNER_BE,14.06,195,-0.51
G_1750506300,SHORT,2025-06-21 11:45:00,2025-06-21 12:30:00,249.01,248.20699999999997,0.1,0.08,0.32,TP_MAIN_MID,15.03,45,-0.35
G_1750506300,SHORT,2025-06-21 11:45:00,2025-06-23 20:15:00,249.01,249.01,0.1,0.0,0.0,RUNNER_BE,15.03,3390,-1.15
G_1750781700,SHORT,2025-06-24 16:15:00,2025-06-24 18:15:00,263.54,263.3025,0.1,0.02,0.09,TP_MAIN_MID,12.27,120,-2.31
G_1750781700,SHORT,2025-06-24 16:15:00,2025-06-24 18:30:00,263.54,263.54,0.1,0.0,0.0,RUNNER_BE,12.27,135,-2.31
G_1750815000,SHORT,2025-06-25 01:30:00,2025-06-25 03:45:00,267.09,266.146,0.1,0.09,0.35,TP_MAIN_MID,12.91,135,-1.46
G_1750815000,SHORT,2025-06-25 01:30:00,2025-06-27 16:30:00,267.09,267.09,0.1,0.0,0.0,RUNNER_BE,12.91,3780,-1.46
G_1751049000,LONG,2025-06-27 18:30:00,2025-06-27 21:00:00,253.63,258.3265,0.1,0.47,1.85,TP_MAIN_MID,25.49,150,-0.19
G_1751049000,LONG,2025-06-27 18:30:00,2025-06-28 13:15:00,253.63,253.63,0.1,0.0,0.0,RUNNER_BE,25.49,1125,-0.19
G_1751117400,LONG,2025-06-28 13:30:00,2025-06-28 15:00:00,253.7,254.49499999999998,0.1,0.08,0.31,TP_MAIN_MID,10.25,90,-0.23
G_1750082400,SHORT,2025-06-16 14:00:00,2025-07-06 22:00:00,291.77,291.77,0.1,0.0,0.0,RUNNER_BE,29.29,29280,-0.76
G_1751863500,SHORT,2025-07-07 04:45:00,2025-07-07 05:30:00,288.19,287.261,0.1,0.09,0.32,TP_MAIN_MID,24.44,45,-0.65
G_1751863500,SHORT,2025-07-07 04:45:00,2025-07-07 05:45:00,288.19,288.19,0.1,0.0,0.0,RUNNER_BE,24.44,60,-0.65
G_1751870700,LONG,2025-07-07 06:45:00,2025-07-07 07:15:00,286.1,287.4285,0.1,0.13,0.46,TP_MAIN_MID,19.57,30,-0.25
G_1751870700,LONG,2025-07-07 06:45:00,2025-07-07 08:15:00,286.1,286.1,0.1,0.0,0.0,RUNNER_BE,19.57,90,-0.25
G_1751877000,LONG,2025-07-07 08:30:00,2025-07-07 08:45:00,286.56,287.146,0.1,0.06,0.2,TP_MAIN_MID,14.34,15,-0.23
G_1751877000,LONG,2025-07-07 08:30:00,2025-07-07 09:00:00,286.56,286.56,0.1,0.0,0.0,RUNNER_BE,14.34,30,-0.31
G_1751888700,SHORT,2025-07-07 11:45:00,2025-07-07 12:00:00,287.33,286.952,0.1,0.04,0.13,TP_MAIN_MID,10.69,15,-0.04
G_1751888700,SHORT,2025-07-07 11:45:00,2025-07-07 13:00:00,287.33,287.33,0.1,0.0,0.0,RUNNER_BE,10.69,75,-0.17
G_1751894100,SHORT,2025-07-07 13:15:00,2025-07-07 14:30:00,289.15,287.5225,0.1,0.16,0.56,TP_MAIN_MID,11.42,75,-0.57
G_1751894100,SHORT,2025-07-07 13:15:00,2025-07-08 12:00:00,289.15,289.15,0.1,0.0,0.0,RUNNER_BE,11.42,1365,-0.57
G_1751990400,LONG,2025-07-08 16:00:00,2025-07-08 17:00:00,284.18,287.637,0.1,0.35,1.22,TP_MAIN_MID,23.92,60,-0.14
G_1749757500,LONG,2025-06-12 19:45:00,2025-07-09 08:15:00,297.13,297.2055,0.1,0.01,0.03,TP_MAIN_MID,25.2,38190,-28.31
G_1749757500,LONG,2025-06-12 19:45:00,2025-07-09 10:00:00,297.13,297.13,0.1,0.0,0.0,RUNNER_BE,25.2,38295,-28.31
G_1752056100,LONG,2025-07-09 10:15:00,2025-07-09 10:30:00,297.35,299.3815,0.1,0.2,0.68,TP_MAIN_MID,29.89,15,0.0
G_1752056100,LONG,2025-07-09 10:15:00,2025-07-09 11:30:00,297.35,297.35,0.1,0.0,0.0,RUNNER_BE,29.89,75,-0.06
G_1752071400,LONG,2025-07-09 14:30:00,2025-07-09 16:15:00,296.58,298.9955,0.1,0.24,0.81,TP_MAIN_MID,25.92,105,-0.2
G_1752071400,LONG,2025-07-09 14:30:00,2025-07-09 17:30:00,296.58,296.58,0.1,0.0,0.0,RUNNER_BE,25.92,180,-0.35
G_1752083100,LONG,2025-07-09 17:45:00,2025-07-09 18:00:00,295.12,298.066,0.1,0.29,1.0,TP_MAIN_MID,16.03,15,-0.01
G_1752083100,LONG,2025-07-09 17:45:00,2025-07-10 09:45:00,295.12,295.12,0.1,0.0,0.0,RUNNER_BE,16.03,960,-0.35
G_1752141600,LONG,2025-07-10 10:00:00,2025-07-10 13:00:00,293.49,295.03249999999997,0.1,0.15,0.53,TP_MAIN_MID,15.39,180,-0.18
G_1752141600,LONG,2025-07-10 10:00:00,2025-07-10 14:00:00,293.49,293.49,0.1,0.0,0.0,RUNNER_BE,15.39,240,-0.18
G_1752156900,LONG,2025-07-10 14:15:00,2025-07-10 14:30:00,292.88,294.5435,0.1,0.17,0.57,TP_MAIN_MID,13.66,15,-0.07
G_1749645000,SHORT,2025-06-11 12:30:00,2025-07-11 08:45:00,316.62,316.62,0.1,0.0,0.0,RUNNER_BE,16.81,42975,-1.17
G_1749663000,LONG,2025-06-11 17:30:00,2025-07-11 09:00:00,310.27,310.52799999999996,0.1,0.03,0.08,TP_MAIN_MID,26.44,42690,-31.35
G_1752225300,SHORT,2025-07-11 09:15:00,2025-07-11 11:45:00,317.03,313.244,0.1,0.38,1.19,TP_MAIN_MID,23.54,150,-0.36
G_1749663000,LONG,2025-06-11 17:30:00,2025-07-11 13:30:00,310.27,310.27,0.1,0.0,0.0,RUNNER_BE,26.44,42960,-31.35
G_1752156900,LONG,2025-07-10 14:15:00,2025-07-12 15:30:00,292.88,292.88,0.1,0.0,0.0,RUNNER_BE,13.66,2955,-0.07
G_1752353100,LONG,2025-07-12 20:45:00,2025-07-12 21:15:00,298.92,300.36800000000005,0.1,0.14,0.48,TP_MAIN_MID,14.08,30,-0.25
G_1752225300,SHORT,2025-07-11 09:15:00,2025-07-13 14:30:00,317.03,317.03,0.1,0.0,0.0,RUNNER_BE,23.54,3195,-0.36
G_1752241500,LONG,2025-07-11 13:45:00,2025-07-13 17:45:00,311.05,311.2205,0.1,0.02,0.05,TP_MAIN_MID,16.62,3120,-5.85
G_1752241500,LONG,2025-07-11 13:45:00,2025-07-13 18:00:00,311.05,311.05,0.1,0.0,0.0,RUNNER_BE,16.62,3135,-5.85
G_1752442200,LONG,2025-07-13 21:30:00,2025-07-14 00:15:00,306.8,308.0935,0.1,0.13,0.42,TP_MAIN_MID,18.51,165,-0.89
G_1738328400,SHORT,2025-01-31 13:00:00,2025-07-14 10:15:00,330.01,330.01,0.1,0.0,0.0,RUNNER_BE,27.88,235995,-5.82
G_1752489000,SHORT,2025-07-14 10:30:00,2025-07-14 11:30:00,329.68,324.742,0.1,0.49,1.5,TP_MAIN_MID,29.86,60,-0.04
G_1752442200,LONG,2025-07-13 21:30:00,2025-07-15 03:00:00,306.8,306.8,0.1,0.0,0.0,RUNNER_BE,18.51,1770,-0.89
G_1752457500,SHORT,2025-07-14 01:45:00,2025-07-15 03:30:00,312.47,312.46799999999996,0.1,0.0,0.0,TP_MAIN_MID,21.88,1545,-6.25
G_1752457500,SHORT,2025-07-14 01:45:00,2025-07-15 05:00:00,312.47,312.47,0.1,0.0,0.0,RUNNER_BE,21.88,1635,-6.25
G_1752559200,SHORT,2025-07-15 06:00:00,2025-07-15 07:45:00,316.85,312.29900000000004,0.1,0.46,1.44,TP_MAIN_MID,24.26,105,-0.14
G_1752575400,LONG,2025-07-15 10:30:00,2025-07-15 12:30:00,311.25,312.142,0.1,0.09,0.29,TP_MAIN_MID,14.09,120,-0.91
G_1752575400,LONG,2025-07-15 10:30:00,2025-07-15 12:45:00,311.25,311.25,0.1,0.0,0.0,RUNNER_BE,14.09,135,-0.91
G_1752559200,SHORT,2025-07-15 06:00:00,2025-07-15 13:00:00,316.85,316.85,0.1,0.0,0.0,RUNNER_BE,24.26,420,-1.59
G_1752584400,SHORT,2025-07-15 13:00:00,2025-07-15 14:45:00,321.39,314.6055,0.1,0.68,2.11,TP_MAIN_MID,17.5,105,-0.93
G_1752584400,SHORT,2025-07-15 13:00:00,2025-07-15 15:30:00,321.39,321.39,0.1,0.0,0.0,RUNNER_BE,17.5,150,-0.93
G_1752489000,SHORT,2025-07-14 10:30:00,2025-07-15 18:00:00,329.68,329.68,0.1,0.0,0.0,RUNNER_BE,29.86,1890,-0.4
G_1752602400,SHORT,2025-07-15 18:00:00,2025-07-15 18:30:00,330.12,322.2315,0.1,0.79,2.39,TP_MAIN_MID,19.39,30,-0.41
G_1752609600,LONG,2025-07-15 20:00:00,2025-07-15 21:30:00,317.39,322.57849999999996,0.1,0.52,1.63,TP_MAIN_MID,17.06,90,-0.34
G_1752602400,SHORT,2025-07-15 18:00:00,2025-07-15 23:00:00,330.12,330.12,0.1,0.0,0.0,RUNNER_BE,19.39,300,-0.41
G_1752620400,SHORT,2025-07-15 23:00:00,2025-07-16 02:00:00,326.59,326.358,0.1,0.02,0.07,TP_MAIN_MID,14.11,180,-1.27
G_1752620400,SHORT,2025-07-15 23:00:00,2025-07-16 04:30:00,326.59,326.59,0.1,0.0,0.0,RUNNER_BE,14.11,330,-1.27
G_1752633000,LONG,2025-07-16 02:30:00,2025-07-16 04:30:00,322.08,325.735,0.1,0.37,1.13,TP_MAIN_MID,20.74,120,-0.3
G_1752651000,SHORT,2025-07-16 07:30:00,2025-07-16 09:30:00,333.83,330.967,0.1,0.29,0.86,TP_MAIN_MID,25.51,120,-0.31
G_1752651000,SHORT,2025-07-16 07:30:00,2025-07-16 14:30:00,333.83,333.83,0.1,0.0,0.0,RUNNER_BE,25.51,420,-0.34
G_1752681600,LONG,2025-07-16 16:00:00,2025-07-16 17:00:00,325.67,329.328,0.1,0.37,1.12,TP_MAIN_MID,16.62,60,-0.14
G_1752681600,LONG,2025-07-16 16:00:00,2025-07-16 22:30:00,325.67,325.67,0.1,0.0,0.0,RUNNER_BE,16.62,390,-0.44
G_1752633000,LONG,2025-07-16 02:30:00,2025-07-16 23:15:00,322.08,322.08,0.1,0.0,0.0,RUNNER_BE,20.74,1245,-0.3
G_1752707700,LONG,2025-07-16 23:15:00,2025-07-17 00:30:00,323.06,327.398,0.1,0.43,1.34,TP_MAIN_MID,16.38,75,-0.42
G_1752707700,LONG,2025-07-16 23:15:00,2025-07-17 01:00:00,323.06,323.06,0.1,0.0,0.0,RUNNER_BE,16.38,105,-0.42
G_1752609600,LONG,2025-07-15 20:00:00,2025-07-17 01:45:00,317.39,317.39,0.1,0.0,0.0,RUNNER_BE,17.06,1785,-0.34
G_1752716700,LONG,2025-07-17 01:45:00,2025-07-17 05:00:00,318.63,320.1375,0.1,0.15,0.47,TP_MAIN_MID,20.22,195,-0.69
G_1752732900,SHORT,2025-07-17 06:15:00,2025-07-17 08:30:00,324.58,321.7525,0.1,0.28,0.87,TP_MAIN_MID,21.34,135,-1.16
G_1752732900,SHORT,2025-07-17 06:15:00,2025-07-17 09:00:00,324.58,324.58,0.1,0.0,0.0,RUNNER_BE,21.34,165,-1.16
G_1752743700,SHORT,2025-07-17 09:15:00,2025-07-17 10:45:00,326.29,324.87500000000006,0.1,0.14,0.43,TP_MAIN_MID,18.21,90,-1.7
G_1752716700,LONG,2025-07-17 01:45:00,2025-07-17 13:45:00,318.63,318.63,0.1,0.0,0.0,RUNNER_BE,20.22,720,-0.69
G_1752735600,SHORT,2025-07-17 07:00:00,2025-07-17 17:45:00,321.67,321.4815,0.1,0.02,0.06,TP_MAIN_MID,19.44,645,-3.16
G_1752768900,LONG,2025-07-17 16:15:00,2025-07-17 18:00:00,319.91,321.3295,0.1,0.14,0.44,TP_MAIN_MID,16.26,105,-1.48
G_1752735600,SHORT,2025-07-17 07:00:00,2025-07-17 18:15:00,321.67,321.67,0.1,0.0,0.0,RUNNER_BE,19.44,675,-3.16
