Timestamp,Event_Type,Close_Price,BB_Width_T0,BB_Expansion_Rate,RSI_T0,Width_T-1,Width_T-2,Width_T-3,Did_Revert_To_Mean,Bars_To_Mean,MAE_To_Mean_%,Did_Touch_Opposite,Bars_To_Opposite,Context_1h_State,Context_1h_Width,Context_1h_RSI,Context_4h_State,Context_4h_Width,Context_4h_RSI
2025-06-10 09:15:00,UPPER_BREAK,294.82,1.711,1.49,66.62,1.229,1.143,1.147,True,21,7.788,True,25,NEAR_UPPER,17.21,93.42,BREAK_UP,25.53,90.46
2025-06-10 10:30:00,UPPER_BREAK,299.37,4.417,1.49,75.21,3.857,3.601,2.96,True,16,6.15,True,20,NEAR_UPPER,17.32,94.35,BREAK_UP,25.53,90.46
2025-06-10 22:00:00,UPPER_BREAK,310.09,2.426,1.28,67.42,2.128,2.038,1.89,True,2,0.506,True,2,NEUTRAL,11.47,73.05,NEAR_UPPER,32.64,84.34
2025-06-11 03:45:00,UPPER_BREAK,309.68,1.47,0.84,65.66,1.327,1.475,1.759,True,10,1.101,True,18,NEUTRAL,6.81,48.29,NEAR_UPPER,34.16,84.08
2025-06-11 08:15:00,LOWER_BREAK,308.12,1.448,0.67,34.5,1.546,1.767,2.146,True,13,0.925,True,17,NEUTRAL,3.37,58.72,NEUTRAL,35.49,86.08
2025-06-11 09:00:00,LOWER_BREAK,307.02,1.963,1.36,28.38,1.687,1.526,1.448,True,10,0.57,True,14,NEUTRAL,3.37,58.72,NEUTRAL,35.49,86.08
2025-06-11 12:30:00,UPPER_BREAK,316.62,2.943,1.3,77.84,1.97,2.094,2.27,True,14,1.172,True,21,NEAR_UPPER,3.05,62.76,NEAR_UPPER,35.81,86.89
2025-06-11 13:00:00,UPPER_BREAK,314.17,3.387,1.72,64.41,2.98,2.943,1.97,True,12,1.961,True,19,NEAR_UPPER,3.05,62.76,NEAR_UPPER,35.81,86.89
2025-06-11 14:15:00,UPPER_BREAK,318.96,4.969,1.19,66.18,4.38,4.217,4.162,True,7,0.43,True,14,BREAK_UP,3.28,70.2,NEAR_UPPER,35.81,86.89
2025-06-11 17:45:00,LOWER_BREAK,308.11,3.195,1.12,17.92,2.796,2.582,2.86,True,13,1.477,True,78,NEUTRAL,3.79,46.82,NEUTRAL,34.88,76.04
2025-06-11 21:45:00,LOWER_BREAK,302.59,3.072,0.94,30.56,2.987,3.098,3.278,True,10,0.75,True,62,BREAK_DOWN,4.26,36.86,NEUTRAL,33.33,73.82
2025-06-11 22:15:00,LOWER_BREAK,302.16,2.884,0.97,35.46,2.942,3.072,2.987,True,8,0.245,True,60,NEAR_LOWER,4.67,39.82,NEUTRAL,33.33,73.82
2025-06-12 03:00:00,LOWER_BREAK,297.76,2.463,1.23,16.38,2.268,2.061,1.995,True,9,0.806,True,41,NEAR_LOWER,6.23,28.04,NEUTRAL,31.49,66.7
2025-06-12 14:00:00,UPPER_BREAK,297.62,1.851,1.27,63.7,1.618,1.569,1.463,True,19,4.015,True,23,NEUTRAL,5.81,32.69,NEUTRAL,22.24,54.4
2025-06-12 14:30:00,UPPER_BREAK,299.08,2.352,1.45,65.88,1.967,1.851,1.618,True,17,3.507,True,21,NEUTRAL,5.23,43.43,NEUTRAL,22.24,54.4
2025-06-12 17:00:00,UPPER_BREAK,304.28,3.897,1.11,69.18,3.811,3.643,3.525,True,7,1.739,True,11,NEAR_UPPER,4.27,57.92,NEUTRAL,18.93,33.4
2025-06-12 20:30:00,LOWER_BREAK,292.94,4.785,1.25,22.95,4.075,4.04,3.816,True,11,2.089,True,37,BREAK_DOWN,4.98,37.13,NEUTRAL,15.22,37.49
2025-06-13 00:00:00,LOWER_BREAK,285.28,5.315,0.88,36.53,5.174,5.685,6.06,True,20,8.315,True,23,NEUTRAL,5.91,49.39,NEUTRAL,15.22,37.49
2025-06-13 06:45:00,UPPER_BREAK,279.12,4.983,1.38,67.1,3.879,3.584,3.622,True,18,3.246,True,25,NEUTRAL,17.98,33.24,NEAR_LOWER,14.74,30.57
2025-06-13 14:15:00,LOWER_BREAK,277.66,3.552,1.28,33.49,3.035,2.773,2.766,True,2,0.151,True,5,NEUTRAL,12.35,58.32,NEAR_LOWER,15.62,32.17
2025-06-13 15:30:00,UPPER_BREAK,287.86,3.394,0.99,58.41,3.296,3.202,3.413,True,4,0.448,True,61,NEUTRAL,11.3,73.55,NEAR_LOWER,15.62,32.17
2025-06-13 22:15:00,UPPER_BREAK,285.84,2.63,1.22,69.27,2.307,2.04,2.148,True,18,1.977,True,34,NEAR_UPPER,6.83,59.53,NEUTRAL,15.86,33.93
2025-06-13 23:15:00,UPPER_BREAK,289.62,4.292,1.45,77.73,3.867,3.579,2.955,True,14,0.646,True,30,NEAR_UPPER,6.79,59.3,NEUTRAL,15.86,33.93
2025-06-14 06:45:00,LOWER_BREAK,283.97,2.101,1.03,23.95,1.894,2.08,2.031,True,19,3.722,True,25,NEUTRAL,4.25,49.63,NEAR_LOWER,16.35,33.38
2025-06-14 07:45:00,LOWER_BREAK,278.04,4.563,1.49,23.34,4.121,3.824,3.064,True,15,1.669,True,21,NEAR_LOWER,4.77,42.84,NEAR_LOWER,16.35,33.38
2025-06-14 13:00:00,UPPER_BREAK,278.18,1.586,0.78,57.56,1.386,1.555,2.043,True,2,0.122,True,10,NEAR_LOWER,7.29,29.65,NEAR_LOWER,16.62,34.37
2025-06-14 15:30:00,LOWER_BREAK,271.4,2.15,1.41,30.0,1.573,1.47,1.523,True,14,1.268,True,19,NEAR_LOWER,8.59,18.46,NEAR_LOWER,16.62,34.37
2025-06-14 16:30:00,LOWER_BREAK,270.28,3.201,1.32,12.24,2.877,2.621,2.418,True,10,0.858,True,15,NEAR_LOWER,9.39,14.32,NEAR_LOWER,16.62,35.87
2025-06-14 21:00:00,UPPER_BREAK,275.01,2.246,1.26,65.28,1.948,1.831,1.789,True,11,1.374,True,24,NEUTRAL,9.15,30.83,NEUTRAL,14.83,34.66
2025-06-14 22:00:00,UPPER_BREAK,278.11,3.696,1.3,78.27,3.338,3.189,2.846,True,7,0.245,True,20,NEUTRAL,8.45,46.38,NEUTRAL,14.83,34.66
2025-06-15 06:15:00,LOWER_BREAK,273.9,1.296,1.12,45.26,1.119,1.081,1.158,True,15,1.271,True,18,NEUTRAL,3.57,56.39,NEUTRAL,13.26,35.3
2025-06-15 06:45:00,LOWER_BREAK,273.03,1.644,1.47,41.58,1.394,1.296,1.119,True,13,0.956,True,16,NEUTRAL,3.57,56.39,NEUTRAL,13.26,35.3
2025-06-15 15:45:00,LOWER_BREAK,274.06,1.435,0.93,39.57,1.303,1.38,1.538,True,26,2.791,True,41,NEUTRAL,2.8,45.53,NEUTRAL,12.34,42.75
2025-06-15 19:30:00,LOWER_BREAK,271.87,1.555,0.94,33.65,1.451,1.514,1.66,True,11,2.008,True,26,NEUTRAL,2.77,38.33,NEUTRAL,12.05,36.66
2025-06-15 20:15:00,LOWER_BREAK,269.02,1.968,1.27,24.74,1.465,1.421,1.555,True,8,0.97,True,23,BREAK_DOWN,3.41,36.46,NEUTRAL,10.89,39.27
2025-06-16 02:00:00,UPPER_BREAK,279.97,4.185,1.06,78.27,3.853,3.779,3.951,True,29,4.268,True,36,NEUTRAL,3.73,52.09,NEUTRAL,9.23,46.16
2025-06-16 05:30:00,UPPER_BREAK,285.38,4.17,1.13,63.61,3.585,3.588,3.707,True,15,2.292,True,22,BREAK_UP,5.19,68.14,NEAR_UPPER,8.53,48.2
2025-06-16 06:15:00,UPPER_BREAK,286.91,4.355,1.04,69.89,4.23,4.389,4.17,True,12,1.746,True,19,BREAK_UP,6.44,70.52,NEAR_UPPER,8.53,48.2
2025-06-16 07:00:00,UPPER_BREAK,290.67,5.866,1.35,78.59,5.007,4.731,4.355,True,9,0.43,True,16,BREAK_UP,6.44,70.52,NEAR_UPPER,8.53,48.2
2025-06-16 11:00:00,LOWER_BREAK,283.68,2.402,0.94,28.86,2.34,2.52,2.561,True,3,0.663,True,10,NEUTRAL,9.5,80.11,NEUTRAL,8.54,48.69
2025-06-16 13:45:00,UPPER_BREAK,292.11,3.293,1.35,58.15,2.788,2.517,2.438,True,3,1.246,True,25,NEAR_UPPER,10.61,79.72,NEAR_UPPER,9.08,63.53
2025-06-16 19:15:00,UPPER_BREAK,290.15,1.111,0.53,56.27,1.309,1.737,2.096,True,1,0.024,True,3,NEUTRAL,7.05,59.24,NEAR_UPPER,9.44,63.93
2025-06-16 22:30:00,LOWER_BREAK,279.89,2.847,2.49,30.77,1.222,1.128,1.145,True,17,2.933,True,19,NEAR_LOWER,5.32,36.67,NEUTRAL,9.43,52.86
2025-06-16 23:15:00,LOWER_BREAK,279.22,4.971,1.75,24.08,4.379,3.878,2.847,True,14,2.7,True,16,BREAK_DOWN,5.81,31.99,NEUTRAL,9.43,52.86
2025-06-16 23:45:00,LOWER_BREAK,275.12,6.427,1.47,18.1,5.561,4.971,4.379,True,12,1.25,True,14,BREAK_DOWN,5.81,31.99,NEUTRAL,9.43,52.86
2025-06-17 09:15:00,LOWER_BREAK,272.1,2.931,0.91,28.13,2.838,3.139,3.212,True,16,1.724,True,19,NEAR_LOWER,8.36,24.55,NEAR_LOWER,8.59,46.14
2025-06-17 10:00:00,LOWER_BREAK,269.74,3.646,1.24,23.68,3.305,3.171,2.931,True,13,0.864,True,16,NEAR_LOWER,8.36,24.55,NEAR_LOWER,8.59,46.14
2025-06-17 10:30:00,LOWER_BREAK,267.66,4.498,1.36,19.36,3.969,3.646,3.305,True,11,0.093,True,14,NEAR_LOWER,9.13,22.61,NEAR_LOWER,8.59,46.14
2025-06-17 15:00:00,LOWER_BREAK,267.22,1.77,1.07,45.45,1.559,1.626,1.659,True,15,1.912,True,17,NEAR_LOWER,9.45,22.72,NEAR_LOWER,9.34,45.16
2025-06-17 16:15:00,LOWER_BREAK,263.98,3.374,1.35,31.64,2.92,2.67,2.504,True,10,0.708,True,12,NEAR_LOWER,9.03,7.81,NEUTRAL,9.55,46.58
2025-06-17 19:15:00,UPPER_BREAK,272.84,4.361,1.01,68.84,4.136,4.221,4.319,True,11,0.092,True,28,NEUTRAL,8.6,38.14,NEUTRAL,9.55,46.58
2025-06-18 10:30:00,LOWER_BREAK,262.7,1.896,1.1,44.46,1.76,1.748,1.727,True,14,2.79,True,40,BREAK_DOWN,3.67,26.44,NEAR_LOWER,11.97,38.64
2025-06-18 20:30:00,UPPER_BREAK,261.41,2.073,1.06,60.77,1.879,1.936,1.956,True,11,1.063,True,68,NEUTRAL,6.03,46.29,NEAR_LOWER,14.96,24.29
2025-06-19 08:15:00,UPPER_BREAK,262.46,2.081,1.37,69.3,1.715,1.536,1.514,True,14,1.577,True,21,NEUTRAL,2.58,62.22,NEUTRAL,16.27,27.79
2025-06-19 09:15:00,UPPER_BREAK,263.52,2.738,1.16,69.36,2.562,2.447,2.351,True,10,1.169,True,17,BREAK_UP,3.12,63.79,NEUTRAL,16.27,27.79
2025-06-19 10:15:00,UPPER_BREAK,266.1,3.81,1.35,85.13,3.369,3.057,2.82,True,6,0.188,True,13,BREAK_UP,3.83,57.47,NEUTRAL,16.27,27.79
2025-06-19 13:45:00,LOWER_BREAK,256.16,3.318,1.61,18.62,2.284,2.083,2.066,True,15,2.842,True,33,NEAR_LOWER,4.29,44.57,NEAR_LOWER,16.36,23.73
2025-06-19 22:15:00,UPPER_BREAK,254.9,1.333,0.7,61.57,1.5,1.623,1.907,True,11,1.055,True,24,NEUTRAL,7.99,42.25,NEUTRAL,14.72,37.84
2025-06-20 04:15:00,LOWER_BREAK,253.86,1.123,0.94,42.32,0.999,1.174,1.196,True,7,1.028,True,12,NEUTRAL,7.7,60.72,NEUTRAL,12.01,41.75
2025-06-20 05:15:00,LOWER_BREAK,251.79,1.974,1.57,25.06,1.669,1.588,1.255,True,3,0.0,True,8,NEUTRAL,7.02,61.67,NEUTRAL,12.01,41.75
2025-06-20 07:15:00,UPPER_BREAK,256.7,1.851,0.97,59.02,1.686,1.785,1.91,True,26,3.042,True,30,NEAR_UPPER,5.16,68.94,NEUTRAL,12.01,41.75
2025-06-20 13:00:00,UPPER_BREAK,263.45,1.722,1.08,72.29,1.499,1.476,1.601,True,3,0.402,True,7,NEAR_UPPER,5.1,65.1,NEUTRAL,8.88,38.27
2025-06-20 14:45:00,LOWER_BREAK,256.1,2.672,1.39,33.31,1.999,1.915,1.92,True,21,5.513,True,58,NEUTRAL,5.2,51.8,NEUTRAL,8.88,38.27
2025-06-20 15:45:00,LOWER_BREAK,254.95,4.005,1.32,29.78,3.507,3.393,3.044,True,17,5.087,True,54,NEUTRAL,5.03,47.18,NEUTRAL,8.88,38.27
2025-06-20 17:15:00,LOWER_BREAK,245.88,7.772,1.35,11.28,6.633,6.238,5.764,True,11,1.586,True,48,BREAK_DOWN,5.9,37.29,NEAR_LOWER,9.27,35.91
2025-06-21 05:15:00,UPPER_BREAK,248.95,1.153,1.05,59.41,1.039,1.106,1.102,True,7,0.486,True,33,NEUTRAL,9.22,39.03,NEAR_LOWER,9.74,36.55
2025-06-21 06:00:00,UPPER_BREAK,249.82,1.501,1.3,72.46,1.311,1.195,1.153,True,4,0.136,True,30,NEUTRAL,9.22,39.03,NEAR_LOWER,9.74,36.55
2025-06-21 13:30:00,LOWER_BREAK,245.52,1.519,1.15,33.73,1.16,1.268,1.322,True,18,2.057,True,29,BREAK_DOWN,2.64,39.27,NEAR_LOWER,9.26,34.55
2025-06-21 21:15:00,LOWER_BREAK,236.49,2.954,1.54,36.17,1.882,1.989,1.917,True,13,4.038,True,63,BREAK_DOWN,6.58,26.72,BREAK_DOWN,11.66,31.78
2025-06-22 09:15:00,LOWER_BREAK,228.1,3.527,1.37,10.23,2.876,2.642,2.566,True,8,0.964,True,15,NEAR_LOWER,9.47,29.05,NEAR_LOWER,16.24,21.72
2025-06-22 13:15:00,LOWER_BREAK,223.42,3.411,1.29,44.25,2.444,2.607,2.639,True,15,2.063,True,37,NEAR_LOWER,9.04,34.18,BREAK_DOWN,18.28,9.9
2025-06-22 14:00:00,LOWER_BREAK,221.55,5.263,1.54,29.67,4.552,4.095,3.411,True,12,1.237,True,34,NEAR_LOWER,9.04,34.18,BREAK_DOWN,18.28,9.9
2025-06-22 20:00:00,LOWER_BREAK,214.91,4.087,1.14,27.24,3.709,3.888,3.587,True,3,0.889,True,10,NEAR_LOWER,10.09,24.72,BREAK_DOWN,19.98,6.95
2025-06-22 22:30:00,UPPER_BREAK,225.68,4.69,1.14,64.5,3.842,3.797,4.114,True,25,2.588,True,46,NEUTRAL,10.52,45.51,NEUTRAL,20.78,24.83
2025-06-23 05:15:00,UPPER_BREAK,232.75,2.119,1.02,58.51,1.821,2.003,2.078,True,10,0.769,True,19,NEAR_UPPER,8.8,65.42,NEUTRAL,20.71,34.99
2025-06-23 10:15:00,LOWER_BREAK,229.39,1.752,1.0,25.33,1.484,1.391,1.755,True,9,0.445,True,13,NEUTRAL,9.65,65.69,NEUTRAL,20.44,33.59
2025-06-23 13:30:00,UPPER_BREAK,233.11,2.256,1.12,58.5,2.006,1.947,2.011,True,8,1.416,True,11,NEUTRAL,9.49,67.46,NEUTRAL,19.29,32.64
2025-06-23 16:15:00,LOWER_BREAK,223.97,4.739,1.39,34.03,3.917,3.501,3.4,True,4,1.022,True,11,NEUTRAL,6.77,41.98,NEUTRAL,17.33,46.72
2025-06-24 03:15:00,UPPER_BREAK,259.91,2.491,0.64,63.08,2.156,2.27,3.892,True,17,1.681,True,19,NEAR_UPPER,19.91,75.13,NEAR_UPPER,19.15,61.21
2025-06-24 05:30:00,UPPER_BREAK,262.06,2.769,1.05,74.68,2.815,2.785,2.636,True,8,0.847,True,10,NEAR_UPPER,21.04,85.17,NEAR_UPPER,20.23,66.38
2025-06-24 06:15:00,UPPER_BREAK,263.24,2.956,1.07,77.26,2.764,2.803,2.769,True,5,0.395,True,7,NEAR_UPPER,21.19,90.9,NEAR_UPPER,20.23,66.38
2025-06-24 16:15:00,UPPER_BREAK,263.54,1.644,1.05,63.91,1.43,1.418,1.566,True,8,2.311,True,25,BREAK_UP,6.63,71.25,NEAR_UPPER,24.5,75.21
2025-06-25 01:30:00,UPPER_BREAK,267.09,1.815,1.12,61.6,1.649,1.711,1.625,True,9,1.464,True,27,NEAR_UPPER,4.29,66.08,NEAR_UPPER,27.29,90.22
2025-06-25 08:15:00,LOWER_BREAK,263.0,1.253,0.55,38.43,1.405,1.875,2.269,True,2,0.479,True,23,NEUTRAL,3.42,47.85,NEUTRAL,28.12,79.26
2025-06-25 09:30:00,LOWER_BREAK,260.96,1.582,1.25,38.3,1.103,1.266,1.271,True,14,0.805,True,18,NEAR_LOWER,3.26,41.96,NEUTRAL,28.12,79.26
2025-06-25 14:15:00,LOWER_BREAK,258.25,1.898,0.74,40.06,2.021,2.375,2.567,True,2,0.24,True,27,NEAR_LOWER,3.55,38.32,NEUTRAL,27.81,73.08
2025-06-25 22:15:00,LOWER_BREAK,255.75,1.36,1.16,43.21,1.195,1.086,1.174,True,8,0.571,True,13,NEAR_LOWER,5.22,28.66,NEUTRAL,25.2,75.22
2025-06-26 01:45:00,UPPER_BREAK,259.49,1.921,1.12,69.6,1.775,1.66,1.715,True,12,2.347,True,33,NEUTRAL,4.83,47.11,NEUTRAL,22.28,70.17
2025-06-26 02:45:00,UPPER_BREAK,263.32,3.589,1.52,77.4,2.786,2.703,2.353,True,8,0.858,True,29,NEAR_UPPER,4.69,56.71,NEUTRAL,22.28,70.17
2025-06-26 07:30:00,UPPER_BREAK,263.75,2.118,1.12,61.88,1.966,1.909,1.892,True,6,0.292,True,10,NEUTRAL,3.9,61.4,NEUTRAL,20.43,57.42
2025-06-26 08:00:00,UPPER_BREAK,264.27,2.185,1.11,65.76,1.97,2.118,1.966,True,4,0.095,True,8,NEUTRAL,3.9,61.4,NEUTRAL,20.43,57.42
2025-06-26 14:00:00,LOWER_BREAK,251.84,3.215,0.82,26.79,3.008,3.321,3.931,True,5,0.254,True,22,NEAR_LOWER,4.44,43.56,NEUTRAL,16.25,44.69
2025-06-26 19:30:00,UPPER_BREAK,254.41,1.494,0.98,60.41,1.486,1.516,1.523,True,6,1.749,True,70,NEUTRAL,6.37,32.37,NEUTRAL,13.02,38.98
2025-06-26 20:15:00,UPPER_BREAK,255.38,1.904,1.27,66.17,1.584,1.502,1.494,True,3,1.363,True,67,NEUTRAL,6.38,39.36,NEAR_LOWER,8.24,35.29
2025-06-27 01:45:00,UPPER_BREAK,254.86,2.629,0.69,61.27,2.795,3.633,3.822,True,17,1.895,True,45,NEUTRAL,6.07,47.79,NEUTRAL,6.57,39.11
2025-06-27 08:45:00,UPPER_BREAK,259.9,1.734,1.11,62.22,1.586,1.527,1.567,True,15,1.412,True,17,NEAR_UPPER,4.78,64.96,NEUTRAL,6.64,44.83
2025-06-27 09:30:00,UPPER_BREAK,261.68,2.28,1.32,71.62,1.876,1.694,1.734,True,12,0.722,True,14,BREAK_UP,5.73,66.12,NEUTRAL,6.64,44.83
2025-06-27 15:30:00,UPPER_BREAK,264.17,1.895,1.3,61.77,1.396,1.441,1.458,True,8,1.45,True,9,NEAR_UPPER,6.79,67.43,NEUTRAL,6.88,49.78
2025-06-27 18:30:00,LOWER_BREAK,253.63,4.625,1.38,31.47,3.848,3.54,3.34,True,10,0.193,True,63,NEUTRAL,6.32,43.82,NEUTRAL,6.92,46.14
2025-06-28 05:30:00,LOWER_BREAK,255.39,1.124,0.75,39.25,1.229,1.384,1.499,True,9,0.133,True,19,NEUTRAL,4.07,27.09,NEUTRAL,6.42,50.63
2025-06-28 15:45:00,UPPER_BREAK,257.1,1.389,1.09,72.79,1.039,1.007,1.269,True,12,0.669,True,98,NEUTRAL,2.53,47.76,NEUTRAL,5.36,44.32
2025-06-28 22:15:00,UPPER_BREAK,259.82,1.38,1.13,86.62,1.24,1.17,1.217,True,9,0.801,True,72,BREAK_UP,2.93,68.43,NEUTRAL,5.31,58.32
2025-06-29 06:15:00,UPPER_BREAK,259.83,1.463,0.79,61.04,1.475,1.722,1.854,True,35,5.754,True,40,NEAR_UPPER,3.52,66.46,NEAR_UPPER,5.79,66.29
2025-06-29 07:45:00,UPPER_BREAK,264.54,4.069,1.54,92.99,3.565,3.152,2.644,True,29,3.871,True,34,BREAK_UP,4.15,66.57,NEAR_UPPER,5.79,66.29
2025-06-29 08:30:00,UPPER_BREAK,268.04,5.416,1.33,91.35,4.711,4.352,4.069,True,26,2.515,True,31,BREAK_UP,5.1,78.22,BREAK_UP,7.55,67.91
2025-06-29 18:30:00,UPPER_BREAK,276.11,1.908,1.24,64.79,1.571,1.549,1.536,True,7,0.503,True,13,NEAR_UPPER,10.16,91.66,BREAK_UP,10.3,65.41
2025-06-29 22:15:00,UPPER_BREAK,279.65,2.779,1.38,62.22,2.144,2.151,2.019,True,16,0.479,True,17,NEAR_UPPER,9.61,72.44,BREAK_UP,11.83,65.42
2025-06-30 06:45:00,LOWER_BREAK,271.28,2.362,0.93,32.35,2.206,2.518,2.551,True,17,0.822,True,26,NEAR_LOWER,3.72,46.28,NEAR_UPPER,12.18,67.91
2025-06-30 08:30:00,LOWER_BREAK,270.44,2.249,1.07,30.88,2.205,2.094,2.095,True,10,0.514,True,19,NEAR_LOWER,3.96,37.92,NEUTRAL,12.06,65.92
2025-06-30 13:15:00,UPPER_BREAK,272.29,1.25,0.77,66.0,1.129,1.322,1.628,True,6,0.375,True,59,NEUTRAL,4.69,35.87,NEAR_UPPER,12.33,71.06
2025-06-30 15:15:00,UPPER_BREAK,273.36,1.717,1.08,65.29,1.52,1.567,1.582,True,13,1.163,True,51,NEUTRAL,4.81,45.95,NEAR_UPPER,12.33,71.06
2025-06-30 19:15:00,UPPER_BREAK,277.82,2.659,1.18,56.73,2.35,2.232,2.254,True,10,2.534,True,35,BREAK_UP,5.21,61.06,NEAR_UPPER,13.59,77.09
2025-07-01 04:00:00,LOWER_BREAK,273.07,1.34,1.21,41.76,1.145,1.136,1.107,True,14,1.945,True,103,NEUTRAL,5.1,53.34,NEUTRAL,13.62,64.89
2025-07-01 09:30:00,LOWER_BREAK,267.83,1.447,0.97,36.85,1.323,1.321,1.484,True,18,1.762,True,81,NEAR_LOWER,5.32,16.83,NEUTRAL,12.73,59.04
2025-07-01 12:15:00,LOWER_BREAK,265.49,1.841,1.09,30.48,1.749,1.715,1.688,True,7,0.475,True,70,NEAR_LOWER,6.27,19.78,NEUTRAL,12.07,50.54
2025-07-01 19:30:00,LOWER_BREAK,263.06,1.302,0.96,32.2,1.21,1.182,1.35,True,7,0.585,True,41,NEAR_LOWER,6.05,24.48,NEUTRAL,11.31,39.52
2025-07-01 23:00:00,LOWER_BREAK,259.6,2.078,0.94,27.99,2.025,2.144,2.212,True,10,0.859,True,27,NEAR_LOWER,5.36,26.24,NEAR_LOWER,10.98,38.36
2025-07-02 05:45:00,UPPER_BREAK,261.87,0.932,0.99,62.93,0.955,0.956,0.942,True,17,1.287,True,27,NEUTRAL,4.27,39.62,NEUTRAL,10.35,33.09
2025-07-02 06:45:00,UPPER_BREAK,263.47,1.627,1.39,63.1,1.321,1.175,1.17,True,13,0.672,True,23,NEUTRAL,3.85,45.39,NEUTRAL,10.35,33.09
2025-07-02 13:30:00,UPPER_BREAK,266.56,1.592,1.37,68.64,1.363,1.27,1.159,True,23,6.329,True,41,NEAR_UPPER,2.8,70.21,NEUTRAL,9.43,50.48
2025-07-02 14:00:00,UPPER_BREAK,266.88,1.85,1.36,62.43,1.641,1.592,1.363,True,21,6.201,True,39,NEAR_UPPER,2.8,70.21,NEUTRAL,9.43,50.48
2025-07-02 14:45:00,UPPER_BREAK,269.5,2.903,1.57,67.95,2.456,2.224,1.85,True,18,5.169,True,36,BREAK_UP,3.68,83.19,NEUTRAL,9.43,50.48
2025-07-03 00:15:00,LOWER_BREAK,274.78,2.574,1.32,29.51,2.252,2.17,1.95,True,17,0.713,True,19,NEUTRAL,11.2,65.13,NEUTRAL,9.96,40.17
2025-07-03 05:15:00,UPPER_BREAK,279.07,2.071,1.31,58.39,1.63,1.536,1.577,True,15,1.541,True,20,NEUTRAL,8.79,58.72,NEAR_UPPER,10.38,58.01
2025-07-03 12:30:00,LOWER_BREAK,277.51,2.326,1.18,40.85,2.043,1.962,1.975,True,4,0.627,True,4,NEUTRAL,3.84,47.1,NEUTRAL,10.81,54.07
2025-07-04 01:15:00,UPPER_BREAK,282.39,1.153,1.16,60.32,0.991,0.919,0.992,True,1,0.089,True,5,NEUTRAL,2.53,47.94,NEUTRAL,10.74,64.17
2025-07-04 02:30:00,LOWER_BREAK,276.88,1.704,1.44,34.49,1.288,1.212,1.187,True,61,6.617,True,71,NEAR_LOWER,2.71,48.56,NEUTRAL,10.74,64.17
2025-07-04 07:15:00,LOWER_BREAK,271.39,2.728,1.05,27.84,2.574,2.549,2.591,True,42,4.728,True,52,BREAK_DOWN,4.51,25.88,NEUTRAL,10.73,59.09
2025-07-04 07:45:00,LOWER_BREAK,270.14,3.366,1.31,24.76,3.017,2.728,2.574,True,40,4.287,True,50,BREAK_DOWN,4.51,25.88,NEUTRAL,10.73,59.09
2025-07-04 13:30:00,LOWER_BREAK,266.46,2.112,1.28,24.24,1.952,1.765,1.651,True,17,2.965,True,27,NEAR_LOWER,7.43,13.56,NEAR_LOWER,11.22,49.47
2025-07-04 22:00:00,UPPER_BREAK,264.6,1.355,1.02,66.67,1.229,1.177,1.332,True,17,1.202,True,73,NEUTRAL,8.08,26.11,NEUTRAL,11.57,42.75
2025-07-05 03:00:00,UPPER_BREAK,268.63,1.233,0.65,67.53,1.272,1.553,1.893,True,7,0.506,True,53,NEUTRAL,4.75,49.74,NEUTRAL,11.2,38.8
2025-07-05 06:15:00,UPPER_BREAK,269.81,1.392,0.99,59.65,1.375,1.422,1.401,True,12,0.775,True,40,NEAR_UPPER,4.28,75.13,NEUTRAL,10.5,44.27
2025-07-05 06:45:00,UPPER_BREAK,270.51,1.6,1.16,55.68,1.424,1.392,1.375,True,10,0.514,True,38,NEAR_UPPER,4.28,75.13,NEUTRAL,10.5,44.27
2025-07-05 07:15:00,UPPER_BREAK,271.11,1.628,1.14,64.1,1.621,1.6,1.424,True,8,0.291,True,36,NEAR_UPPER,4.47,72.88,NEUTRAL,10.5,44.27
2025-07-05 08:00:00,UPPER_BREAK,271.72,1.936,1.19,70.66,1.711,1.659,1.628,True,5,0.066,True,33,NEAR_UPPER,4.47,72.88,NEUTRAL,10.5,44.27
2025-07-05 11:15:00,UPPER_BREAK,272.87,1.497,1.05,62.54,1.274,1.34,1.421,True,5,1.0,True,20,NEAR_UPPER,5.31,79.09,NEUTRAL,9.78,50.42
2025-07-05 16:30:00,LOWER_BREAK,268.47,1.949,1.13,22.24,2.026,1.835,1.721,True,11,0.454,True,17,NEUTRAL,3.66,53.43,NEUTRAL,8.77,38.91
2025-07-05 20:45:00,UPPER_BREAK,272.81,2.169,1.21,74.97,1.867,1.73,1.794,True,13,1.43,True,45,NEAR_UPPER,2.86,57.06,NEUTRAL,8.76,47.46
2025-07-05 21:45:00,UPPER_BREAK,274.44,2.981,1.31,82.13,2.647,2.449,2.281,True,9,0.827,True,41,NEAR_UPPER,3.01,61.2,NEUTRAL,8.76,47.46
2025-07-06 08:00:00,LOWER_BREAK,270.71,1.028,1.37,32.25,0.862,0.785,0.753,True,8,0.314,True,19,NEUTRAL,2.91,56.46,NEUTRAL,8.37,39.78
2025-07-06 12:45:00,UPPER_BREAK,272.59,0.94,1.08,60.5,0.796,0.808,0.874,True,15,2.718,True,23,NEUTRAL,2.74,37.95,NEUTRAL,7.72,58.63
