Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Peak_Price,Rem_Qty,Initial_Qty,Margin_USD,Invested_USD,tp1_hit,SL,TP1_Price,TP2_Price,Closed_Qty,Capital_After
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.189100,344.1,0.02782878937703056,SL_HIT,GAMMA_NORMAL,OPEN,353.95,0,2.707605996313295,95.83571423950907,958.3571423950907,False,343.9712999999999,341.56174999999996,330.94325000000003,2.707605996313295,1012.4334297857456
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.191800,346.78,1970-01-01 00:28:56.204400,337.78,-0.025953053809331567,SL_HIT,GAMMA_NORMAL,OPEN,346.78,0,2.919526586843952,101.24334297857456,1012.4334297857456,False,339.84439999999995,358.91729999999995,369.32069999999993,2.919526586843952,986.1576905041501
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.192700,346.18,1970-01-01 00:28:56.204400,337.78,-0.024264833323704528,SL_HIT,GAMMA_NORMAL,OPEN,346.18,0,2.9245867172735154,101.24334297857456,1012.4334297857456,False,339.2564,358.2963,368.6817,2.9245867172735154,961.5911620790524
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.205300,339.38,1970-01-01 00:28:56.249400,331.9,-0.022040190936413514,SL_HIT,GAMMA_NORMAL,OPEN,339.38,0,2.8333760447847616,96.15911620790524,961.5911620790524,False,332.5924,351.25829999999996,361.43969999999996,2.8333760447847616,940.3975092640624
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.204400,337.78,1970-01-01 00:28:56.252100,330.94,-0.020249866777192184,SL_HIT,GAMMA_NORMAL,OPEN,337.78,0,2.846797211436593,96.15911620790524,961.5911620790524,False,331.02439999999996,349.60229999999996,359.73569999999995,2.846797211436593,920.9254163378362
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.264700,315.92,0.012256128064031889,SL_HIT,GAMMA_HEDGE,OPEN,319.84,0,2.8793315918516647,92.09254163378363,920.9254163378363,False,315.4694999999999,308.64559999999994,299.05039999999997,2.8793315918516647,932.2123961778946
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262900,318.98,1970-01-01 00:28:56.264700,315.92,0.009593077935920754,SL_HIT,GAMMA_HEDGE,OPEN,318.98,0,2.8870945399016748,92.09254163378363,920.9254163378363,False,315.4694999999999,307.8157,298.2463,2.8870945399016748,941.0469054699937
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.264700,315.92,1970-01-01 00:28:56.276400,311.0,0.015573562927323422,SL_HIT,GAMMA_HEDGE,OPEN,315.92,0,2.978750650386154,94.10469054699938,941.0469054699938,False,310.746,304.8628,295.38520000000005,2.978750650386154,955.7023586698937
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.265600,315.48,1970-01-01 00:28:56.276400,311.0,0.0142005832382402,SL_HIT,GAMMA_HEDGE,OPEN,315.48,0,2.9829051143336938,94.10469054699938,941.0469054699938,False,310.746,304.4382,294.97380000000004,2.9829051143336938,969.0657735821087
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.318700,292.01,0.03763635764426726,TP1_HIT,GAMMA_HEDGE,OPEN,303.43,0,3.193704556510921,96.90657735821088,969.0657735821088,False,297.32925,292.80995,283.70705000000004,1.5968522782554606,987.3018265997861
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.319600,295.18,0.02394021559420676,SL_HIT,GAMMA_HEDGE,OPEN,302.42,0,3.204370655320775,96.90657735821088,969.0657735821088,False,293.47004999999996,291.8353,282.76270000000005,3.204370655320775,1010.5014701443085
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.319600,295.18,0.027189137527601093,SL_HIT,GAMMA_HEDGE,OPEN,303.43,0,3.193704556510921,96.90657735821088,969.0657735821088,True,293.47004999999996,292.80995,283.70705000000004,1.5968522782554606,1023.675501439916
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.319600,295.18,1970-01-01 00:28:56.326800,299.13,0.013381665424486716,SL_HIT,GAMMA_NORMAL,OPEN,295.18,0,3.467970395825991,102.36755014399161,1023.675501439916,False,299.38554999999997,305.5113,314.3667,3.467970395825991,1037.3739845034286
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.331300,299.64,1970-01-01 00:28:56.341200,296.19,0.011513816579895838,SL_HIT,GAMMA_NORMAL,OPEN,299.64,0,3.462067762993688,103.73739845034287,1037.3739845034286,False,295.3293,289.15259999999995,280.1634,3.462067762993688,1049.3181182857568
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.356500,278.66,1970-01-01 00:28:56.360100,292.12,0.04830259097107579,TP1_HIT,GAMMA_NORMAL,OPEN,278.66,0,3.7655857255643324,104.93181182857569,1049.318118285757,False,286.13214999999997,288.4131,296.7729,1.8827928627821662,1074.6605102188048
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.361000,287.48,0.01482632024851753,SL_HIT,GAMMA_NORMAL,OPEN,283.28,0,3.7041729676848245,104.93181182857569,1049.318118285757,False,290.6594,293.19479999999993,301.69319999999993,3.7041729676848245,1090.2180366830812
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.356500,278.66,1970-01-01 00:28:56.361000,287.48,0.03165147491566781,SL_HIT,GAMMA_NORMAL,OPEN,278.66,0,3.7655857255643324,104.93181182857569,1049.318118285757,True,290.6594,288.4131,296.7729,1.8827928627821662,1106.8242697328199
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.398800,291.19,1970-01-01 00:28:56.406900,283.2,-0.027439129090971563,SL_HIT,GAMMA_NORMAL,OPEN,291.19,0,3.8010380498396916,110.68242697328199,1106.8242697328199,False,285.3662,301.38165,310.11735,3.8010380498396916,1076.4539757146008
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.402400,288.7,1970-01-01 00:28:56.408700,282.92,-0.020020782819535756,SL_HIT,GAMMA_NORMAL,OPEN,288.7,0,3.8338215092927603,110.68242697328199,1106.8242697328199,False,282.926,298.80449999999996,307.46549999999996,3.8338215092927603,1054.2944873908887
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.408700,282.92,1970-01-01 00:28:56.417700,283.81,0.003145765587445166,SL_HIT,GAMMA_NORMAL,OPEN,282.92,0,3.726475637603876,105.42944873908887,1054.2944873908887,False,285.85355000000004,292.8222,301.3098,3.726475637603876,1057.611050708356
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.406900,283.2,1970-01-01 00:28:56.430300,275.51,-0.02715395480225988,SL_HIT,GAMMA_NORMAL,OPEN,283.2,0,3.801038049839692,107.64539757146008,1076.4539757146008,False,277.536,293.11199999999997,301.60799999999995,3.801038049839692,1028.3810681050888
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.436600,285.99,0.03803854669521984,TP1_HIT,GAMMA_NORMAL,OPEN,275.51,0,3.7326451602667374,102.83810681050889,1028.3810681050888,False,281.97305,285.15284999999994,293.41814999999997,1.8663225801333687,1047.9401287448866
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.442000,289.26,0.04990744437588472,SL_HIT,GAMMA_NORMAL,OPEN,275.51,0,3.7326451602667374,102.83810681050889,1028.3810681050888,True,289.6843,285.15284999999994,293.41814999999997,1.8663225801333687,1073.6020642217204
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.451000,278.3,0.03788978773421828,TP1_HIT,GAMMA_NORMAL,OPEN,289.26,0,3.7115469274069017,107.36020642217204,1073.6020642217204,False,281.57085,279.1359,270.4581,1.8557734637034509,1093.9413413839102
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442900,288.66,1970-01-01 00:28:56.451000,278.3,0.03588997436430407,TP1_HIT,GAMMA_NORMAL,OPEN,288.66,0,3.7192616372955043,107.36020642217204,1073.6020642217204,False,281.57085,278.55690000000004,269.8971,1.8596308186477521,1113.207116665101
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.455500,278.19,0.03827006845052891,SL_HIT,GAMMA_NORMAL,OPEN,289.26,0,3.7115469274069017,107.36020642217204,1073.6020642217204,True,277.4403,279.1359,270.4581,1.8557734637034509,1133.7505289082983
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442900,288.66,1970-01-01 00:28:56.455500,278.19,0.03627104552068186,SL_HIT,GAMMA_NORMAL,OPEN,288.66,0,3.7192616372955043,107.36020642217204,1073.6020642217204,True,277.4403,278.55690000000004,269.8971,1.8596308186477521,1153.2208635795403
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.455500,278.19,1970-01-01 00:28:56.464500,280.93,0.009849383514863974,SL_HIT,GAMMA_NORMAL,OPEN,278.19,0,4.145443271072074,115.32208635795403,1153.2208635795403,False,281.4855,287.92665,296.27234999999996,4.145443271072074,1164.5793781422778
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478000,287.08,1970-01-01 00:28:56.490600,293.21,-0.021352932980353893,SL_HIT,GAMMA_NORMAL,OPEN,287.08,0,4.056637098168726,116.45793781422779,1164.5793781422778,False,292.8216,277.0322,268.4198,4.056637098168726,1139.7121927305036
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478900,287.86,1970-01-01 00:28:56.491500,294.96,-0.024664767595358735,SL_HIT,GAMMA_NORMAL,OPEN,287.86,0,4.045645029327721,116.45793781422779,1164.5793781422778,False,293.6172,277.7849,269.14910000000003,4.045645029327721,1110.9881130222768
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.505900,292.83,0.012477658247057596,SL_HIT,GAMMA_NORMAL,OPEN,296.53,0,3.746629727252814,111.09881130222769,1110.9881130222768,False,292.76655,286.15144999999995,277.25554999999997,3.746629727252814,1124.8506430131122
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.513100,290.64,0.01681269239876874,SL_HIT,GAMMA_NORMAL,OPEN,295.61,0,3.758290020710655,111.09881130222769,1110.9881130222768,False,289.61084999999997,285.26365,276.39535,3.758290020710655,1143.5293444160443
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.506800,290.98,1970-01-01 00:28:56.515800,281.5,-0.032579558732559,SL_HIT,GAMMA_NORMAL,OPEN,290.98,0,3.8657318132280984,112.48506430131123,1124.8506430131122,False,285.16040000000004,301.16429999999997,309.8937,3.8657318132280984,1106.8822068266418
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.515800,281.5,1970-01-01 00:28:56.519400,283.04,0.0054706927175844425,SL_HIT,GAMMA_NORMAL,OPEN,281.5,0,3.932085992279367,110.68822068266418,1106.8822068266418,False,284.54015000000004,291.35249999999996,299.79749999999996,3.932085992279367,1112.937619254752
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.521200,277.44,1970-01-01 00:28:56.524800,280.03,0.009335351787773843,SL_HIT,GAMMA_NORMAL,OPEN,277.44,0,4.011453356598731,111.29376192547521,1112.937619254752,False,281.1273,287.1504,295.4736,4.011453356598731,1123.3272834483425
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.516700,282.18,1970-01-01 00:28:56.532900,285.4,0.011411155999716389,SL_HIT,GAMMA_NORMAL,OPEN,282.18,0,3.9226104147233745,110.68822068266418,1106.8822068266418,False,288.55,292.05629999999996,300.5217,3.9226104147233745,1135.9580889837516
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.562600,282.88,1970-01-01 00:28:56.598600,286.64,0.013291855203619878,SL_HIT,GAMMA_NORMAL,OPEN,282.88,0,4.015688945785321,113.59580889837517,1135.9580889837516,False,286.78885,292.7808,301.2672,4.015688945785321,1151.0570794199043
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.563500,282.88,1970-01-01 00:28:56.598600,286.64,0.013291855203619878,SL_HIT,GAMMA_NORMAL,OPEN,282.88,0,4.015688945785321,113.59580889837517,1135.9580889837516,False,286.78885,292.7808,301.2672,4.015688945785321,1166.156069856057
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.598600,286.64,1970-01-01 00:28:56.630100,292.43,-0.020199553446832337,SL_HIT,GAMMA_NORMAL,OPEN,286.64,0,4.068364742729755,116.61560698560571,1166.156069856057,False,292.3728,276.6076,268.0084,4.068364742729755,1142.6002379956517
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.629200,291.42,1970-01-01 00:28:56.646300,288.05,0.011564065609772852,SL_HIT,GAMMA_NORMAL,OPEN,291.42,0,4.001633621083168,116.61560698560571,1166.156069856057,False,287.6712,281.2203,272.4777,4.001633621083168,1156.085743298702
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.630100,292.43,1970-01-01 00:28:56.646300,288.05,0.01497794343945558,SL_HIT,GAMMA_NORMAL,OPEN,292.43,0,3.9072606709149253,114.26002379956518,1142.6002379956517,False,287.6712,282.19495,273.42205,3.9072606709149253,1173.1995450373095
