Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,Mode,status
TH_092345,Gamma_HEDGE_REVERSAL,LONG,2025-06-09 23:45:00,283.24,2025-06-10 10:30:00,299.3,0.05670103092783506,TP_HIT,HEDGE_REVERSAL|MACD:0.7360|Dist:0.092,298.8182,294.9804,299.3,HEDGE_REVERSAL,CLOSED
TH_101145,Gamma_HEDGE_REVERSAL,LONG,2025-06-10 11:45:00,313.7,2025-06-10 13:30:00,308.21,-0.017500796939751383,SL_HIT,HEDGE_REVERSAL|MACD:1.8798|Dist:0.013,330.95349999999996,308.99449999999996,317.1,HEDGE_REVERSAL,CLOSED
TH_120330,Gamma_HEDGE_REVERSAL,SHORT,2025-06-12 03:30:00,297.8,2025-06-12 16:45:00,302.91,-0.01715916722632644,SL_HIT,HEDGE_REVERSAL|MACD:-0.1714|Dist:0.026,281.421,302.267,292.36,HEDGE_REVERSAL,CLOSED
TH_130115,Gamma_HEDGE_REVERSAL,SHORT,2025-06-13 01:15:00,270.78,2025-06-13 02:45:00,266.67,0.015178373587413979,SL_HIT,HEDGE_REVERSAL|MACD:-2.1482|Dist:0.093,255.88709999999995,266.034,263.4,HEDGE_REVERSAL,CLOSED
TH_130330,Gamma_NORMAL,LONG,2025-06-13 03:30:00,270.97,2025-06-13 07:15:00,283.42,0.04594604568771446,TP_HIT,NORMAL|MACD:0.1321|Dist:0.004,280.45395,277.3782,283.42,NORMAL,CLOSED
TH_141700,Gamma_HEDGE_REVERSAL,SHORT,2025-06-14 17:00:00,270.19,2025-06-14 21:00:00,274.85,-0.017247122395351512,SL_HIT,HEDGE_REVERSAL|MACD:-0.3219|Dist:0.020,255.32954999999998,274.24285,268.9,HEDGE_REVERSAL,CLOSED
TH_212200,Gamma_HEDGE_REVERSAL,SHORT,2025-06-21 22:00:00,234.5,2025-06-21 23:45:00,234.55,-0.0002132196162047393,SL_HIT,HEDGE_REVERSAL|MACD:-1.0115|Dist:0.034,221.6025,231.2799,228.99,HEDGE_REVERSAL,CLOSED
TH_232030,Gamma_HEDGE_REVERSAL,LONG,2025-06-23 20:30:00,248.47,2025-06-23 22:30:00,252.4,0.01581679880870933,SL_HIT,HEDGE_REVERSAL|MACD:1.5412|Dist:0.055,262.13585,253.5489,256.11,HEDGE_REVERSAL,CLOSED
TH_290800,Gamma_HEDGE_REVERSAL,LONG,2025-06-29 08:00:00,263.65,2025-06-29 13:45:00,271.27,0.028901953347240678,SL_HIT,HEDGE_REVERSAL|MACD:0.7008|Dist:0.022,278.15074999999996,271.49760000000003,274.24,HEDGE_REVERSAL,CLOSED
TH_020030,Gamma_HEDGE_REVERSAL,SHORT,2025-07-02 00:30:00,260.08,2025-07-02 09:00:00,264.67,-0.017648415872039497,SL_HIT,HEDGE_REVERSAL|MACD:-0.0500|Dist:0.038,245.77559999999997,263.98119999999994,258.45,HEDGE_REVERSAL,CLOSED
TH_081215,Gamma_HEDGE_REVERSAL,LONG,2025-07-08 12:15:00,288.44,2025-07-08 16:00:00,284.11,-0.01501178754680344,SL_HIT,HEDGE_REVERSAL|MACD:0.7355|Dist:0.019,304.3042,284.1134,290.41,HEDGE_REVERSAL,CLOSED
TH_112245,Gamma_HEDGE_REVERSAL,SHORT,2025-07-11 22:45:00,297.12,2025-07-12 02:15:00,301.85,-0.015919493807216002,SL_HIT,HEDGE_REVERSAL|MACD:-0.9004|Dist:0.019,280.7784,301.5768,293.68,HEDGE_REVERSAL,CLOSED
TH_140345,Gamma_HEDGE_REVERSAL,LONG,2025-07-14 03:45:00,324.04,2025-07-14 16:00:00,317.1,-0.021417108998889017,SL_HIT,HEDGE_REVERSAL|MACD:1.6792|Dist:0.020,341.86220000000003,319.17940000000004,329.62,HEDGE_REVERSAL,CLOSED
TH_221245,Gamma_HEDGE_REVERSAL,LONG,2025-07-22 12:45:00,310.44,2025-07-22 13:45:00,305.51,-0.015880685478675452,SL_HIT,HEDGE_REVERSAL|MACD:0.5029|Dist:0.024,327.51419999999996,305.7834,311.49,HEDGE_REVERSAL,CLOSED
TH_280030,Gamma_HEDGE_REVERSAL,LONG,2025-07-28 00:30:00,304.9,2025-07-28 13:00:00,300.22,-0.015349294850770582,SL_HIT,HEDGE_REVERSAL|MACD:0.3792|Dist:0.017,321.66949999999997,300.32649999999995,308.41,HEDGE_REVERSAL,CLOSED
TH_301100,Gamma_HEDGE_REVERSAL,SHORT,2025-07-30 11:00:00,277.37,2025-07-30 19:30:00,272.27,0.018386992104409354,SL_HIT,HEDGE_REVERSAL|MACD:-0.3580|Dist:0.017,262.11465,270.74060000000003,268.06,HEDGE_REVERSAL,CLOSED
TH_071130,Gamma_HEDGE_REVERSAL,LONG,2025-08-07 11:30:00,272.49,2025-08-08 00:15:00,282.03,0.03501045909941636,SL_HIT,HEDGE_REVERSAL|MACD:0.4662|Dist:0.031,287.47695,282.5658,285.42,HEDGE_REVERSAL,CLOSED
TH_081915,Gamma_HEDGE_REVERSAL,LONG,2025-08-08 19:15:00,293.35,2025-08-09 06:30:00,298.72,0.01830577808079088,SL_HIT,HEDGE_REVERSAL|MACD:0.6852|Dist:0.023,309.48425000000003,299.3562,302.38,HEDGE_REVERSAL,CLOSED
TH_111245,Gamma_HEDGE_REVERSAL,SHORT,2025-08-11 12:45:00,296.69,2025-08-12 02:30:00,302.64,-0.020054602446998512,SL_HIT,HEDGE_REVERSAL|MACD:-0.6783|Dist:0.020,280.37205,301.14034999999996,291.76,HEDGE_REVERSAL,CLOSED
TH_121715,Gamma_HEDGE_REVERSAL,LONG,2025-08-12 17:15:00,313.91,2025-08-13 01:00:00,317.72,0.01213723678761429,SL_HIT,HEDGE_REVERSAL|MACD:0.4928|Dist:0.043,331.17505,319.96799999999996,323.2,HEDGE_REVERSAL,CLOSED
TH_171015,Gamma_HEDGE_REVERSAL,LONG,2025-08-17 10:15:00,305.83,2025-08-17 20:45:00,300.85,-0.01628355622404591,SL_HIT,HEDGE_REVERSAL|MACD:0.2111|Dist:0.014,322.65065,301.24255,310.11,HEDGE_REVERSAL,CLOSED
TH_180230,Gamma_HEDGE_REVERSAL,SHORT,2025-08-18 02:30:00,296.08,2025-08-18 09:30:00,288.43,0.02583761145636307,SL_HIT,HEDGE_REVERSAL|MACD:-0.7336|Dist:0.023,279.7956,287.5167,284.67,HEDGE_REVERSAL,CLOSED
TH_221415,Gamma_HEDGE_REVERSAL,LONG,2025-08-22 14:15:00,317.02,2025-08-22 16:15:00,322.65,0.017759131915967435,SL_HIT,HEDGE_REVERSAL|MACD:2.1722|Dist:0.038,334.45609999999994,323.9973,327.27,HEDGE_REVERSAL,CLOSED
TH_221645,Gamma_HEDGE_REVERSAL,LONG,2025-08-22 16:45:00,321.76,2025-08-22 20:45:00,339.86,0.05625310790651424,TP_HIT,HEDGE_REVERSAL|MACD:0.9013|Dist:0.042,339.4568,335.39219999999995,339.86,HEDGE_REVERSAL,CLOSED
TH_231330,Gamma_HEDGE_REVERSAL,LONG,2025-08-23 13:30:00,362.06,2025-08-23 14:30:00,369.2,0.019720488316853524,SL_HIT,HEDGE_REVERSAL|MACD:1.1775|Dist:0.074,381.9733,373.527,377.3,HEDGE_REVERSAL,CLOSED
TH_250815,Gamma_HEDGE_REVERSAL,SHORT,2025-08-25 08:15:00,331.05,2025-08-25 20:45:00,312.39,0.05636610783869513,TP_HIT,HEDGE_REVERSAL|MACD:-0.8181|Dist:0.048,312.84225,317.74600000000004,312.39,HEDGE_REVERSAL,CLOSED
TH_252215,Gamma_HEDGE_REVERSAL,SHORT,2025-08-25 22:15:00,313.45,2025-08-25 23:30:00,318.53,-0.016206731536130115,SL_HIT,HEDGE_REVERSAL|MACD:-0.2636|Dist:0.015,296.21025,318.15174999999994,313.45,HEDGE_REVERSAL,CLOSED
TH_290715,Gamma_HEDGE_REVERSAL,SHORT,2025-08-29 07:15:00,307.4,2025-08-29 12:45:00,312.8,-0.017566688353936353,SL_HIT,HEDGE_REVERSAL|MACD:-0.7914|Dist:0.020,290.49299999999994,312.01099999999997,305.29,HEDGE_REVERSAL,CLOSED
TH_041600,Gamma_HEDGE_REVERSAL,SHORT,2025-09-04 16:00:00,309.61,2025-09-05 15:30:00,302.99,0.02138173831594588,SL_HIT,HEDGE_REVERSAL|MACD:-1.3504|Dist:0.030,292.58145,302.53540000000004,299.54,HEDGE_REVERSAL,CLOSED
TH_121900,Gamma_HEDGE_REVERSAL,LONG,2025-09-12 19:00:00,319.93,2025-09-13 15:30:00,314.35,-0.01744131528771914,SL_HIT,HEDGE_REVERSAL|MACD:0.6287|Dist:0.014,337.52615,315.13105,321.34,HEDGE_REVERSAL,CLOSED
TH_141330,Gamma_HEDGE_REVERSAL,SHORT,2025-09-14 13:30:00,305.6,2025-09-15 20:15:00,298.93,0.021825916230366543,SL_HIT,HEDGE_REVERSAL|MACD:-0.3796|Dist:0.014,288.79200000000003,298.5156,295.56,HEDGE_REVERSAL,CLOSED
TH_172315,Gamma_HEDGE_REVERSAL,LONG,2025-09-17 23:15:00,306.48,2025-09-19 15:00:00,300.15,-0.020653876272513836,SL_HIT,HEDGE_REVERSAL|MACD:0.7761|Dist:0.014,323.3364,301.88280000000003,311.89,HEDGE_REVERSAL,CLOSED
TH_220115,Gamma_HEDGE_REVERSAL,SHORT,2025-09-22 01:15:00,287.57,2025-09-22 06:00:00,265.21,0.0777549813958341,TP_HIT,HEDGE_REVERSAL|MACD:-0.8786|Dist:0.019,271.75365,280.5679,265.21,HEDGE_REVERSAL,CLOSED
TH_220915,Gamma_NORMAL,LONG,2025-09-22 09:15:00,264.55,2025-09-22 14:45:00,266.64,0.007900207900207805,SL_HIT,NORMAL|MACD:0.1121|Dist:0.002,273.80924999999996,267.4287,270.13,NORMAL,CLOSED
TH_231445,Gamma_HEDGE_REVERSAL,LONG,2025-09-23 14:45:00,276.33,2025-09-24 03:15:00,271.23,-0.018456193681467687,SL_HIT,HEDGE_REVERSAL|MACD:0.4383|Dist:0.019,291.52815,272.18505,279.92,HEDGE_REVERSAL,CLOSED
TH_282130,Gamma_HEDGE_REVERSAL,LONG,2025-09-28 21:30:00,270.06,2025-09-29 04:15:00,273.07,0.011145671332296493,SL_HIT,HEDGE_REVERSAL|MACD:0.0864|Dist:0.012,284.9133,273.53700000000003,276.3,HEDGE_REVERSAL,CLOSED
TH_011000,Gamma_HEDGE_REVERSAL,LONG,2025-10-01 10:00:00,283.34,2025-10-02 20:15:00,290.67,0.02586997952989356,SL_HIT,HEDGE_REVERSAL|MACD:1.1837|Dist:0.016,298.92369999999994,290.9511,293.89,HEDGE_REVERSAL,CLOSED
TH_071700,Gamma_HEDGE_REVERSAL,SHORT,2025-10-07 17:00:00,279.15,2025-10-08 17:15:00,284.16,-0.017947340139710007,SL_HIT,HEDGE_REVERSAL|MACD:-0.1957|Dist:0.013,263.79675,283.3372499999999,275.2,HEDGE_REVERSAL,CLOSED
TH_082015,Gamma_HEDGE_REVERSAL,LONG,2025-10-08 20:15:00,285.1,2025-10-09 02:30:00,279.45,-0.019817607856892436,SL_HIT,HEDGE_REVERSAL|MACD:0.0803|Dist:0.015,300.7805,280.8235,286.52,HEDGE_REVERSAL,CLOSED
TH_101815,Gamma_HEDGE_REVERSAL,SHORT,2025-10-10 18:15:00,262.24,2025-10-10 19:30:00,258.48,0.014338010982306248,SL_HIT,HEDGE_REVERSAL|MACD:-0.4933|Dist:0.065,247.8168,258.2873,255.73,HEDGE_REVERSAL,CLOSED
TH_102000,Gamma_HEDGE_REVERSAL,SHORT,2025-10-10 20:00:00,258.89,2025-10-10 21:00:00,226.07,0.12677198810305534,TP_HIT,HEDGE_REVERSAL|MACD:-0.1520|Dist:0.131,244.65104999999997,247.8338,226.07,HEDGE_REVERSAL,CLOSED
TH_111030,Gamma_HEDGE_REVERSAL,LONG,2025-10-11 10:30:00,241.73,2025-10-11 12:45:00,236.97,-0.01969139122161085,SL_HIT,HEDGE_REVERSAL|MACD:0.6972|Dist:0.018,255.02514999999997,238.10405,242.95,HEDGE_REVERSAL,CLOSED
TH_121815,Gamma_HEDGE_REVERSAL,LONG,2025-10-12 18:15:00,251.31,2025-10-13 01:00:00,247.44,-0.015399307628029145,SL_HIT,HEDGE_REVERSAL|MACD:0.5277|Dist:0.068,265.13205,247.54035,255.7,HEDGE_REVERSAL,CLOSED
TH_131915,Gamma_HEDGE_REVERSAL,LONG,2025-10-13 19:15:00,258.88,2025-10-14 03:00:00,254.58,-0.016610012360939366,SL_HIT,HEDGE_REVERSAL|MACD:0.6292|Dist:0.018,273.11839999999995,254.99679999999998,262.45,HEDGE_REVERSAL,CLOSED
TH_162100,Gamma_HEDGE_REVERSAL,SHORT,2025-10-16 21:00:00,228.89,2025-10-17 00:45:00,225.69,0.013980514657695788,SL_HIT,HEDGE_REVERSAL|MACD:-0.4403|Dist:0.013,216.30104999999998,224.70479999999998,222.48,HEDGE_REVERSAL,CLOSED
TH_170900,Gamma_HEDGE_REVERSAL,SHORT,2025-10-17 09:00:00,206.22,2025-10-17 11:00:00,210.51,-0.02080302589467555,SL_HIT,HEDGE_REVERSAL|MACD:-0.9248|Dist:0.023,194.87789999999998,209.31329999999997,204.88,HEDGE_REVERSAL,CLOSED
TH_191300,Gamma_HEDGE_REVERSAL,LONG,2025-10-19 13:00:00,220.41,2025-10-19 16:15:00,223.0,0.011750828002359255,SL_HIT,HEDGE_REVERSAL|MACD:0.1727|Dist:0.032,232.53255,223.4727,225.73,HEDGE_REVERSAL,CLOSED
TH_200515,Gamma_HEDGE_REVERSAL,LONG,2025-10-20 05:15:00,228.28,2025-10-20 10:45:00,231.67,0.01485018398458028,SL_HIT,HEDGE_REVERSAL|MACD:0.7197|Dist:0.014,240.8354,231.6996,234.04,HEDGE_REVERSAL,CLOSED
TH_210415,Gamma_HEDGE_REVERSAL,SHORT,2025-10-21 04:15:00,222.04,2025-10-21 14:00:00,225.41,-0.015177445505314378,SL_HIT,HEDGE_REVERSAL|MACD:-0.4041|Dist:0.023,209.82779999999997,225.37059999999997,218.54,HEDGE_REVERSAL,CLOSED
TH_211545,Gamma_HEDGE_REVERSAL,LONG,2025-10-21 15:45:00,235.48,2025-10-21 16:45:00,231.29,-0.017793443179887878,SL_HIT,HEDGE_REVERSAL|MACD:1.4497|Dist:0.021,248.43139999999997,231.9478,236.45,HEDGE_REVERSAL,CLOSED
TH_240400,Gamma_HEDGE_REVERSAL,LONG,2025-10-24 04:00:00,225.97,2025-10-24 07:00:00,231.04,0.022436606629198535,SL_HIT,HEDGE_REVERSAL|MACD:0.1240|Dist:0.023,238.39835,231.58079999999998,233.92,HEDGE_REVERSAL,CLOSED
TH_261230,Gamma_HEDGE_REVERSAL,LONG,2025-10-26 12:30:00,234.81,2025-10-27 05:15:00,248.4,0.05787658106554237,TP_HIT,HEDGE_REVERSAL|MACD:0.4408|Dist:0.027,247.72455,243.8073,248.4,HEDGE_REVERSAL,CLOSED
TH_301400,Gamma_HEDGE_REVERSAL,SHORT,2025-10-30 14:00:00,215.71,2025-10-30 20:45:00,211.43,0.01984145380371796,SL_HIT,HEDGE_REVERSAL|MACD:-0.6947|Dist:0.017,203.84595,210.1103,208.03,HEDGE_REVERSAL,CLOSED
TH_030500,Gamma_HEDGE_REVERSAL,SHORT,2025-11-03 05:00:00,217.78,2025-11-03 08:00:00,212.34,0.024979336945541362,SL_HIT,HEDGE_REVERSAL|MACD:-0.7522|Dist:0.021,205.8021,212.201,210.1,HEDGE_REVERSAL,CLOSED
TH_041830,Gamma_HEDGE_REVERSAL,SHORT,2025-11-04 18:30:00,189.71,2025-11-04 20:30:00,186.9,0.014812081598228888,SL_HIT,HEDGE_REVERSAL|MACD:-0.9676|Dist:0.013,179.27595,185.26430000000002,183.43,HEDGE_REVERSAL,CLOSED
TH_071915,Gamma_HEDGE_REVERSAL,LONG,2025-11-07 19:15:00,208.78,2025-11-08 05:30:00,205.22,-0.017051441708975965,SL_HIT,HEDGE_REVERSAL|MACD:0.5368|Dist:0.035,220.2629,205.6483,211.87,HEDGE_REVERSAL,CLOSED
TH_111830,Gamma_HEDGE_REVERSAL,SHORT,2025-11-11 18:30:00,212.28,2025-11-12 01:30:00,210.59,0.007961183342754842,SL_HIT,HEDGE_REVERSAL|MACD:-0.0756|Dist:0.016,200.6046,209.4033,207.33,HEDGE_REVERSAL,CLOSED
TH_121345,Gamma_NORMAL,SHORT,2025-11-12 13:45:00,218.24,2025-11-12 15:30:00,208.97,0.042476173020527905,TP_HIT,NORMAL|MACD:-0.0094|Dist:0.005,210.6016,212.84740000000002,208.97,NORMAL,CLOSED
TH_130845,Gamma_NORMAL,SHORT,2025-11-13 08:45:00,214.18,2025-11-13 14:45:00,211.7,0.01157904566252693,SL_HIT,NORMAL|MACD:-0.0876|Dist:0.004,206.6837,210.2719,208.19,NORMAL,CLOSED
TH_131915,Gamma_HEDGE_REVERSAL,SHORT,2025-11-13 19:15:00,195.34,2025-11-13 23:00:00,199.4,-0.020784273574280754,SL_HIT,HEDGE_REVERSAL|MACD:-0.8588|Dist:0.054,184.59629999999999,198.27009999999999,191.35,HEDGE_REVERSAL,CLOSED
TH_141000,Gamma_HEDGE_REVERSAL,SHORT,2025-11-14 10:00:00,183.74,2025-11-14 12:45:00,177.73,0.03270926308914781,SL_HIT,HEDGE_REVERSAL|MACD:-0.0319|Dist:0.036,173.6343,176.62879999999998,174.88,HEDGE_REVERSAL,CLOSED
TH_201800,Gamma_HEDGE_REVERSAL,SHORT,2025-11-20 18:00:00,163.32,2025-11-20 21:30:00,166.1,-0.017021797697771256,SL_HIT,HEDGE_REVERSAL|MACD:-0.9506|Dist:0.019,154.33739999999997,165.76979999999998,160.31,HEDGE_REVERSAL,CLOSED
TH_232030,Gamma_HEDGE_REVERSAL,LONG,2025-11-23 20:30:00,168.16,2025-11-24 04:15:00,170.94,0.016531874405328266,SL_HIT,HEDGE_REVERSAL|MACD:0.2123|Dist:0.015,177.40879999999999,171.567,173.3,HEDGE_REVERSAL,CLOSED
TH_241815,Gamma_HEDGE_REVERSAL,LONG,2025-11-24 18:15:00,175.68,2025-11-25 08:45:00,178.12,0.013888888888888876,SL_HIT,HEDGE_REVERSAL|MACD:0.6046|Dist:0.015,185.3424,178.3485,180.15,HEDGE_REVERSAL,CLOSED
TH_262030,Gamma_NORMAL,SHORT,2025-11-26 20:30:00,185.25,2025-11-27 14:15:00,183.76,0.008043184885290197,SL_HIT,NORMAL|MACD:-0.0794|Dist:0.001,178.76624999999999,183.7493,181.93,NORMAL,CLOSED
TH_010100,Gamma_HEDGE_REVERSAL,SHORT,2025-12-01 01:00:00,170.9,2025-12-01 10:30:00,167.17,0.021825629022820467,SL_HIT,HEDGE_REVERSAL|MACD:-1.0335|Dist:0.032,161.5005,166.93280000000001,165.28,HEDGE_REVERSAL,CLOSED
TH_021415,Gamma_HEDGE_REVERSAL,LONG,2025-12-02 14:15:00,173.59,2025-12-02 15:45:00,184.0,0.0599688922172936,TP_HIT,HEDGE_REVERSAL|MACD:0.3426|Dist:0.013,183.13745,180.99179999999998,184.0,HEDGE_REVERSAL,CLOSED
TH_021615,Gamma_HEDGE_REVERSAL,LONG,2025-12-02 16:15:00,182.99,2025-12-02 19:45:00,187.12,0.02256953931908845,SL_HIT,HEDGE_REVERSAL|MACD:1.1599|Dist:0.057,193.05445,187.37730000000002,189.27,HEDGE_REVERSAL,CLOSED
TH_110115,Gamma_HEDGE_REVERSAL,SHORT,2025-12-11 01:15:00,192.96,2025-12-11 04:45:00,190.74,0.011504975124378104,SL_HIT,HEDGE_REVERSAL|MACD:-0.6036|Dist:0.024,182.3472,189.3851,187.51,HEDGE_REVERSAL,CLOSED
