Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Fibo_Target,SL,Peak_Price,status
FL_005800,Flash_Vol_Breakout,SHORT,2025-06-19 00:58:00,260.39,2025-06-19 01:08:00,258.05,0.0089865202196704,TP_FLASH,258.30688,259.22742,258.05,CLOSED
FL_072300,Flash_Vol_Breakout,LONG,2025-06-19 07:23:00,259.91,2025-06-19 08:26:00,262.28,0.009118541033434449,TP_FLASH,261.98928,261.3762,262.28,CLOSED
FL_085600,Flash_Vol_Breakout,SHORT,2025-06-19 08:56:00,261.29,2025-06-19 09:19:00,262.45,-0.004439511653717969,SL_FLASH,259.19968,262.33516000000003,261.08,CLOSED
FL_094800,Flash_Vol_Breakout,LONG,2025-06-19 09:48:00,265.58,2025-06-19 09:54:00,264.23,-0.005083214097446969,SL_FLASH,267.70464,264.51768,265.58,CLOSED
FL_135000,Flash_Vol_Breakout,SHORT,2025-06-19 13:50:00,257.21,2025-06-19 14:04:00,256.2,0.003926752459080094,SL_FLASH,255.15231999999997,256.18134,255.67,CLOSED
FL_140900,Flash_Vol_Breakout,SHORT,2025-06-19 14:09:00,254.38,2025-06-19 14:16:00,250.83,0.013955499646198534,TP_FLASH,252.34496,255.39752,250.83,CLOSED
FL_163300,Flash_Vol_Breakout,SHORT,2025-06-19 16:33:00,249.52,2025-06-19 16:42:00,250.58,-0.004248156460403984,SL_FLASH,247.52384,250.51808,249.52,CLOSED
FL_173500,Flash_Vol_Breakout,LONG,2025-06-19 17:35:00,252.77,2025-06-19 17:39:00,253.48,0.002808877635795306,SL_FLASH,254.79216000000002,253.53191999999999,254.04,CLOSED
FL_211400,Flash_Vol_Breakout,SHORT,2025-06-19 21:14:00,251.32,2025-06-19 21:17:00,252.34,-0.004058570746458739,SL_FLASH,249.30944,252.32528,251.32,CLOSED
FL_232500,Flash_Vol_Breakout,SHORT,2025-06-19 23:25:00,255.42,2025-06-20 00:06:00,256.47,-0.004110876203899615,SL_FLASH,253.37663999999998,256.44167999999996,254.63,CLOSED
FL_023500,Flash_Vol_Breakout,SHORT,2025-06-20 02:35:00,254.37,2025-06-20 03:19:00,255.52,-0.004520973385226268,SL_FLASH,252.33504,255.38748,254.07,CLOSED
FL_044700,Flash_Vol_Breakout,SHORT,2025-06-20 04:47:00,252.47,2025-06-20 05:52:00,253.72,-0.004951083297025389,SL_FLASH,250.45024,253.47988,251.29,CLOSED
FL_064900,Flash_Vol_Breakout,SHORT,2025-06-20 06:49:00,253.13,2025-06-20 07:12:00,254.18,-0.004148066211037852,SL_FLASH,251.10496,254.14252,253.13,CLOSED
FL_072200,Flash_Vol_Breakout,LONG,2025-06-20 07:22:00,256.3,2025-06-20 07:39:00,257.04,0.0028872415138509913,SL_FLASH,258.35040000000004,257.45406,257.97,CLOSED
FL_154400,Flash_Vol_Breakout,LONG,2025-06-20 15:44:00,257.87,2025-06-20 15:48:00,256.59,-0.004963741420095511,SL_FLASH,259.93296,256.83852,257.87,CLOSED
FL_172000,Flash_Vol_Breakout,SHORT,2025-06-20 17:20:00,247.55,2025-06-20 17:23:00,245.39,0.008725509997980307,TP_FLASH,245.5696,248.5402,245.39,CLOSED
FL_000000,Flash_Vol_Breakout,SHORT,2025-06-21 00:00:00,246.41,2025-06-21 00:26:00,247.49,-0.00438293900409891,SL_FLASH,244.43872,247.39564,245.91,CLOSED
FL_025200,Flash_Vol_Breakout,LONG,2025-06-21 02:52:00,246.97,2025-06-21 03:49:00,247.95,0.003968093290683037,SL_FLASH,248.94576,247.98304,248.48,CLOSED
FL_081700,Flash_Vol_Breakout,SHORT,2025-06-21 08:17:00,246.52,2025-06-21 08:43:00,247.6,-0.004380983287359987,SL_FLASH,244.54784,247.50608,246.18,CLOSED
FL_085800,Flash_Vol_Breakout,LONG,2025-06-21 08:58:00,248.97,2025-06-21 09:07:00,247.95,-0.00409687914206535,SL_FLASH,250.96176,247.97412,249.15,CLOSED
FL_134600,Flash_Vol_Breakout,SHORT,2025-06-21 13:46:00,244.19,2025-06-21 14:32:00,245.36,-0.004791350997174397,SL_FLASH,242.23648,245.16676,243.1,CLOSED
FL_173900,Flash_Vol_Breakout,SHORT,2025-06-21 17:39:00,240.74,2025-06-21 18:03:00,241.92,-0.004901553543241581,SL_FLASH,238.81408000000002,241.70296000000002,240.63,CLOSED
FL_205300,Flash_Vol_Breakout,LONG,2025-06-21 20:53:00,246.26,2025-06-21 20:59:00,245.14,-0.004548038658328615,SL_FLASH,248.23008,245.27496,246.26,CLOSED
FL_212400,Flash_Vol_Breakout,SHORT,2025-06-21 21:24:00,235.91,2025-06-21 21:31:00,229.0,0.02929083124920519,TP_FLASH,234.02272,236.85363999999998,229.0,CLOSED
FL_231800,Flash_Vol_Breakout,SHORT,2025-06-21 23:18:00,231.96,2025-06-21 23:30:00,229.75,0.009527504742196964,TP_FLASH,230.10432,232.88784,229.75,CLOSED
FL_092200,Flash_Vol_Breakout,SHORT,2025-06-22 09:22:00,228.34,2025-06-22 09:53:00,226.42,0.00840851362004036,TP_FLASH,226.51328,227.39388,226.42,CLOSED
FL_124800,Flash_Vol_Breakout,LONG,2025-06-22 12:48:00,230.55,2025-06-22 13:01:00,232.62,0.008978529603122936,TP_FLASH,232.39440000000002,231.87532000000002,232.62,CLOSED
FL_190400,Flash_Vol_Breakout,SHORT,2025-06-22 19:04:00,217.7,2025-06-22 19:08:00,218.79,-0.005006890215893447,SL_FLASH,215.95839999999998,218.5708,217.21,CLOSED
FL_200900,Flash_Vol_Breakout,SHORT,2025-06-22 20:09:00,215.96,2025-06-22 20:18:00,213.83,0.009862937581033503,TP_FLASH,214.23232000000002,215.12939999999998,213.83,CLOSED
FL_220500,Flash_Vol_Breakout,LONG,2025-06-22 22:05:00,218.15,2025-06-22 22:07:00,220.01,0.008526243410497297,TP_FLASH,219.89520000000002,217.2774,220.01,CLOSED
FL_223200,Flash_Vol_Breakout,LONG,2025-06-22 22:32:00,222.35,2025-06-22 22:33:00,224.94,0.01164830222621994,TP_FLASH,224.12879999999998,221.4606,224.94,CLOSED
FL_014800,Flash_Vol_Breakout,LONG,2025-06-23 01:48:00,229.76,2025-06-23 01:59:00,230.39,0.0027419916434540193,SL_FLASH,231.59807999999998,230.55796,231.02,CLOSED
FL_044900,Flash_Vol_Breakout,SHORT,2025-06-23 04:49:00,229.09,2025-06-23 05:06:00,230.03,-0.004103190885678108,SL_FLASH,227.25728,230.00636,228.56,CLOSED
FL_070500,Flash_Vol_Breakout,LONG,2025-06-23 07:05:00,233.87,2025-06-23 07:11:00,232.75,-0.004788985333732435,SL_FLASH,235.74096,232.93452,234.22,CLOSED
FL_124000,Flash_Vol_Breakout,LONG,2025-06-23 12:40:00,231.56,2025-06-23 13:08:00,230.45,-0.004793574019692579,SL_FLASH,233.41248000000002,230.63376,232.02,CLOSED
FL_152700,Flash_Vol_Breakout,SHORT,2025-06-23 15:27:00,231.79,2025-06-23 15:44:00,229.81,0.008542214935933344,TP_FLASH,229.93568,230.7105,229.81,CLOSED
FL_180200,Flash_Vol_Breakout,LONG,2025-06-23 18:02:00,234.91,2025-06-23 18:08:00,237.06,0.009152441360521076,TP_FLASH,236.78928,233.97036,237.06,CLOSED
FL_193600,Flash_Vol_Breakout,LONG,2025-06-23 19:36:00,243.11,2025-06-23 19:41:00,242.13,-0.0040310970342643995,SL_FLASH,245.05488000000003,242.13756,243.68,CLOSED
FL_220200,Flash_Vol_Breakout,LONG,2025-06-23 22:02:00,249.31,2025-06-23 22:05:00,251.45,0.008583690987124408,TP_FLASH,251.30448,250.29840000000002,251.45,CLOSED
FL_032000,Flash_Vol_Breakout,LONG,2025-06-24 03:20:00,260.14,2025-06-24 04:07:00,258.71,-0.005497040055354835,SL_FLASH,262.22112,259.09943999999996,260.63,CLOSED
FL_092800,Flash_Vol_Breakout,LONG,2025-06-24 09:28:00,262.28,2025-06-24 09:30:00,261.13,-0.004384627116059087,SL_FLASH,264.37823999999995,261.23087999999996,262.28,CLOSED
FL_110700,Flash_Vol_Breakout,SHORT,2025-06-24 11:07:00,261.06,2025-06-24 11:31:00,262.14,-0.004136980004596584,SL_FLASH,258.97152,262.10424,259.83,CLOSED
FL_190300,Flash_Vol_Breakout,SHORT,2025-06-24 19:03:00,264.71,2025-06-24 19:31:00,263.61,0.004155490914585645,SL_FLASH,262.59232,263.34564,262.82,CLOSED
FL_210200,Flash_Vol_Breakout,SHORT,2025-06-24 21:02:00,263.62,2025-06-24 21:26:00,264.95,-0.005045140732873014,SL_FLASH,261.51104,264.67448,263.47,CLOSED
FL_230500,Flash_Vol_Breakout,SHORT,2025-06-24 23:05:00,262.34,2025-06-24 23:44:00,263.65,-0.004993519859724032,SL_FLASH,260.24127999999996,263.38935999999995,261.94,CLOSED
FL_072600,Flash_Vol_Breakout,LONG,2025-06-25 07:26:00,265.01,2025-06-25 08:06:00,263.57,-0.005433757216708795,SL_FLASH,267.13008,263.94996,265.7,CLOSED
FL_155500,Flash_Vol_Breakout,SHORT,2025-06-25 15:55:00,256.3,2025-06-25 16:00:00,257.49,-0.004642996488490042,SL_FLASH,254.24960000000002,257.3252,256.3,CLOSED
FL_210300,Flash_Vol_Breakout,LONG,2025-06-25 21:03:00,260.12,2025-06-25 21:08:00,258.81,-0.005036137167461181,SL_FLASH,262.20096,259.07952,260.12,CLOSED
FL_215400,Flash_Vol_Breakout,SHORT,2025-06-25 21:54:00,256.71,2025-06-25 22:51:00,254.64,0.008063573682365289,TP_FLASH,254.65631999999997,255.19938,254.64,CLOSED
FL_012800,Flash_Vol_Breakout,LONG,2025-06-26 01:28:00,256.68,2025-06-26 01:33:00,259.21,0.009856630824372653,TP_FLASH,258.73344000000003,257.67361999999997,259.21,CLOSED
FL_025300,Flash_Vol_Breakout,LONG,2025-06-26 02:53:00,262.08,2025-06-26 03:02:00,263.4,0.005036630036630011,SL_FLASH,264.17663999999996,263.40214000000003,263.93,CLOSED
FL_071700,Flash_Vol_Breakout,LONG,2025-06-26 07:17:00,260.34,2025-06-26 07:30:00,262.45,0.008104786049012883,TP_FLASH,262.42271999999997,261.43608,262.45,CLOSED
FL_090800,Flash_Vol_Breakout,SHORT,2025-06-26 09:08:00,261.0,2025-06-26 09:16:00,260.51,0.0018773946360153605,SL_FLASH,258.912,260.15927999999997,259.64,CLOSED
FL_130800,Flash_Vol_Breakout,SHORT,2025-06-26 13:08:00,253.76,2025-06-26 13:44:00,255.01,-0.004925914249684742,SL_FLASH,251.72992,254.77504,253.3,CLOSED
FL_203300,Flash_Vol_Breakout,LONG,2025-06-26 20:33:00,256.24,2025-06-26 20:43:00,258.31,0.008078364033718363,TP_FLASH,258.28992,257.74348,258.31,CLOSED
FL_213500,Flash_Vol_Breakout,SHORT,2025-06-26 21:35:00,249.59,2025-06-26 21:37:00,250.85,-0.005048279177851641,SL_FLASH,247.59328,250.58836,249.59,CLOSED
FL_220200,Flash_Vol_Breakout,LONG,2025-06-26 22:02:00,252.37,2025-06-26 22:06:00,251.36,-0.004002060466774937,SL_FLASH,254.38896,251.36052,252.57,CLOSED
FL_084600,Flash_Vol_Breakout,LONG,2025-06-27 08:46:00,260.28,2025-06-27 08:55:00,259.12,-0.0044567388965727995,SL_FLASH,262.36224,259.23888,260.64,CLOSED
FL_123000,Flash_Vol_Breakout,SHORT,2025-06-27 12:30:00,259.71,2025-06-27 12:33:00,260.76,-0.0040429710061222575,SL_FLASH,257.63232,260.74884,259.71,CLOSED
FL_173000,Flash_Vol_Breakout,SHORT,2025-06-27 17:30:00,261.66,2025-06-27 17:44:00,259.29,0.009057555606512285,TP_FLASH,259.56672000000003,260.17932,259.29,CLOSED
FL_183700,Flash_Vol_Breakout,SHORT,2025-06-27 18:37:00,255.01,2025-06-27 18:46:00,253.88,0.00443119877651855,SL_FLASH,252.96992,253.81662,253.31,CLOSED
FL_012800,Flash_Vol_Breakout,SHORT,2025-06-28 01:28:00,256.27,2025-06-28 01:55:00,257.32,-0.004097241190931484,SL_FLASH,254.21983999999998,257.29508,255.73,CLOSED
FL_132700,Flash_Vol_Breakout,SHORT,2025-06-28 13:27:00,253.52,2025-06-28 15:07:00,254.54,-0.004023351214894217,SL_FLASH,251.49184,254.53408000000002,253.01,CLOSED
FL_155700,Flash_Vol_Breakout,LONG,2025-06-28 15:57:00,256.79,2025-06-28 16:09:00,257.81,0.003972117294287089,SL_FLASH,258.84432000000004,257.8333,258.35,CLOSED
FL_175300,Flash_Vol_Breakout,LONG,2025-06-28 17:53:00,258.7,2025-06-28 18:02:00,257.52,-0.004561267877850819,SL_FLASH,260.76959999999997,257.66519999999997,258.7,CLOSED
FL_014300,Flash_Vol_Breakout,SHORT,2025-06-29 01:43:00,258.93,2025-06-29 04:09:00,257.59,0.005175143861275371,SL_FLASH,256.85856,257.46389999999997,256.95,CLOSED
FL_083100,Flash_Vol_Breakout,LONG,2025-06-29 08:31:00,265.63,2025-06-29 08:44:00,267.99,0.008884538643978517,TP_FLASH,267.75504,266.80532,267.99,CLOSED
FL_101700,Flash_Vol_Breakout,LONG,2025-06-29 10:17:00,268.78,2025-06-29 10:36:00,269.55,0.0028647964878340602,SL_FLASH,270.93023999999997,269.72945999999996,270.27,CLOSED
FL_184300,Flash_Vol_Breakout,LONG,2025-06-29 18:43:00,276.28,2025-06-29 19:45:00,275.1,-0.004271029390473252,SL_FLASH,278.49024,275.17488,277.05,CLOSED
FL_200200,Flash_Vol_Breakout,SHORT,2025-06-29 20:02:00,274.18,2025-06-29 21:06:00,273.19,0.003610766649646251,SL_FLASH,271.98656,273.01494,272.47,CLOSED
FL_221900,Flash_Vol_Breakout,LONG,2025-06-29 22:19:00,275.46,2025-06-29 22:24:00,278.8,0.01212517243882971,TP_FLASH,277.66368,277.05478,278.8,CLOSED
FL_002400,Flash_Vol_Breakout,LONG,2025-06-30 00:24:00,279.61,2025-06-30 00:27:00,278.32,-0.004613568899538716,SL_FLASH,281.84688,278.49156,279.61,CLOSED
FL_023100,Flash_Vol_Breakout,SHORT,2025-06-30 02:31:00,276.34,2025-06-30 04:44:00,274.12,0.008033581819497614,TP_FLASH,274.12928,274.82856,274.12,CLOSED
FL_060300,Flash_Vol_Breakout,LONG,2025-06-30 06:03:00,275.29,2025-06-30 06:17:00,274.15,-0.004141087580369948,SL_FLASH,277.49232,274.18884,275.29,CLOSED
FL_062900,Flash_Vol_Breakout,SHORT,2025-06-30 06:29:00,273.25,2025-06-30 06:49:00,270.98,0.008307410795974315,TP_FLASH,271.064,272.06304,270.98,CLOSED
FL_085500,Flash_Vol_Breakout,SHORT,2025-06-30 08:55:00,269.91,2025-06-30 10:57:00,271.18,-0.004705272127746218,SL_FLASH,267.75072,270.98964,269.03,CLOSED
FL_111500,Flash_Vol_Breakout,SHORT,2025-06-30 11:15:00,269.83,2025-06-30 11:17:00,271.04,-0.004484304932735561,SL_FLASH,267.67136,270.90932,269.83,CLOSED
FL_115400,Flash_Vol_Breakout,SHORT,2025-06-30 11:54:00,269.76,2025-06-30 13:19:00,271.01,-0.004633748517200474,SL_FLASH,267.60192,270.83904,268.46,CLOSED
FL_132400,Flash_Vol_Breakout,LONG,2025-06-30 13:24:00,272.47,2025-06-30 13:33:00,271.11,-0.0049913751972694735,SL_FLASH,274.64976,271.38012000000003,272.47,CLOSED
FL_145000,Flash_Vol_Breakout,SHORT,2025-06-30 14:50:00,270.2,2025-06-30 15:11:00,271.39,-0.004404145077720199,SL_FLASH,268.03839999999997,271.2808,268.96,CLOSED
FL_152900,Flash_Vol_Breakout,LONG,2025-06-30 15:29:00,273.25,2025-06-30 15:44:00,274.12,0.0031838975297346916,SL_FLASH,275.436,274.47994,275.03,CLOSED
FL_215600,Flash_Vol_Breakout,SHORT,2025-06-30 21:56:00,274.68,2025-06-30 22:19:00,273.53,0.004186689966506604,SL_FLASH,272.48256,273.44579999999996,272.9,CLOSED
FL_003000,Flash_Vol_Breakout,SHORT,2025-07-01 00:30:00,273.68,2025-07-01 00:44:00,274.88,-0.00438468284127444,SL_FLASH,271.49056,274.77472,273.38,CLOSED
FL_041800,Flash_Vol_Breakout,SHORT,2025-07-01 04:18:00,271.96,2025-07-01 05:32:00,270.62,0.0049271951757610495,SL_FLASH,269.78432,270.55002,270.01,CLOSED
FL_053500,Flash_Vol_Breakout,SHORT,2025-07-01 05:35:00,269.83,2025-07-01 07:25:00,268.75,0.004002520105251396,SL_FLASH,267.67136,268.536,268.0,CLOSED
FL_072700,Flash_Vol_Breakout,LONG,2025-07-01 07:27:00,270.62,2025-07-01 08:38:00,269.39,-0.004545118616510303,SL_FLASH,272.78496,269.53752000000003,271.81,CLOSED
FL_111200,Flash_Vol_Breakout,SHORT,2025-07-01 11:12:00,267.24,2025-07-01 11:32:00,268.32,-0.0040413111809608744,SL_FLASH,265.10208,268.30896,267.08,CLOSED
FL_122300,Flash_Vol_Breakout,SHORT,2025-07-01 12:23:00,265.55,2025-07-01 13:44:00,264.95,0.0022594614950104414,SL_FLASH,263.42560000000003,264.73841999999996,264.21,CLOSED
FL_142700,Flash_Vol_Breakout,SHORT,2025-07-01 14:27:00,263.78,2025-07-01 14:30:00,264.93,-0.004359693684130844,SL_FLASH,261.66976,264.83511999999996,263.78,CLOSED
FL_175800,Flash_Vol_Breakout,LONG,2025-07-01 17:58:00,266.18,2025-07-01 18:20:00,264.87,-0.004921481704110009,SL_FLASH,268.30944,265.11528,266.25,CLOSED
