Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_RSI,Entry_ADX,Entry_BBW,System_Load_Entry,System_Load_Exit,MAE_Pct,Duration_Min
G_1737179100,LONG,2025-01-18 05:45:00,2025-01-18 15:30:00,314.23,314.35299999999995,0.1,0.01,0.04,TP_MAIN_MID,10.13,36.86,0.0853,9,9,-2.54,585
G_1737207900,SHORT,2025-01-18 13:45:00,2025-01-18 15:30:00,318.66,318.66,0.1,0.0,0.0,RUNNER_BE,72.78,28.07,0.0329,8,9,-0.51,105
G_1737214200,SHORT,2025-01-18 15:30:00,2025-01-18 16:00:00,319.25,315.072,0.1,0.42,1.31,TP_MAIN_MID,58.18,21.11,0.0309,9,10,-0.27,30
G_1737215100,SHORT,2025-01-18 15:45:00,2025-01-18 16:00:00,317.17,315.072,0.1,0.21,0.66,TP_MAIN_MID,56.33,20.83,0.0288,9,10,-0.67,15
G_1737179100,LONG,2025-01-18 05:45:00,2025-01-18 16:15:00,314.23,314.23,0.1,0.0,0.0,RUNNER_BE,10.13,36.86,0.0853,9,10,-2.54,630
G_1737215100,SHORT,2025-01-18 15:45:00,2025-01-18 16:15:00,317.17,317.17,0.1,0.0,0.0,RUNNER_BE,56.33,20.83,0.0288,9,10,-0.67,30
G_1737217800,SHORT,2025-01-18 16:30:00,2025-01-18 17:45:00,314.62,314.5155,0.2,0.02,0.03,TP_MAIN_MID,53.47,17.43,0.0228,8,10,-0.57,75
G_1737194400,LONG,2025-01-18 10:00:00,2025-01-18 18:15:00,308.53,308.53,0.1,0.0,0.0,RUNNER_BE,29.18,50.9,0.0343,8,10,-0.74,495
G_1737217800,SHORT,2025-01-18 16:30:00,2025-01-18 19:15:00,314.62,314.62,0.09999999999999998,0.0,0.0,RUNNER_BE,53.47,17.43,0.0228,8,9,-0.57,165
G_1737219600,LONG,2025-01-18 17:00:00,2025-01-18 19:15:00,313.19,313.32550000000003,0.1,0.01,0.04,TP_MAIN_MID,45.31,17.1,0.0266,9,9,-1.6,135
G_1737219600,LONG,2025-01-18 17:00:00,2025-01-18 20:15:00,313.19,313.19,0.1,0.0,0.0,RUNNER_BE,45.31,17.1,0.0266,9,8,-1.6,195
G_1737242100,SHORT,2025-01-18 23:15:00,2025-01-19 00:00:00,317.03,313.4935,0.1,0.35,1.12,TP_MAIN_MID,54.96,10.94,0.0201,7,9,-0.61,45
G_1737243900,SHORT,2025-01-18 23:45:00,2025-01-19 00:00:00,315.57,313.4935,0.1,0.21,0.66,TP_MAIN_MID,67.06,12.67,0.0224,8,9,0.0,15
G_1737243900,SHORT,2025-01-18 23:45:00,2025-01-19 00:15:00,315.57,315.57,0.1,0.0,0.0,RUNNER_BE,67.06,12.67,0.0224,8,9,-0.26,30
G_1737242100,SHORT,2025-01-18 23:15:00,2025-01-19 00:30:00,317.03,317.03,0.1,0.0,0.0,RUNNER_BE,54.96,10.94,0.0201,7,8,-0.61,75
G_1737214200,SHORT,2025-01-18 15:30:00,2025-01-19 01:00:00,319.25,319.25,0.1,0.0,0.0,RUNNER_BE,58.18,21.11,0.0309,9,8,-0.65,570
G_1737248400,SHORT,2025-01-19 01:00:00,2025-01-19 03:15:00,320.52,318.2115,0.1,0.23,0.72,TP_MAIN_MID,70.65,14.59,0.0291,8,10,-1.87,135
G_1737252900,SHORT,2025-01-19 02:15:00,2025-01-19 03:15:00,322.87,318.2115,0.1,0.47,1.44,TP_MAIN_MID,71.91,21.82,0.0407,8,10,-1.13,60
G_1737253800,SHORT,2025-01-19 02:30:00,2025-01-19 03:15:00,326.1,318.2115,0.1,0.79,2.42,TP_MAIN_MID,74.24,24.08,0.0456,9,10,-0.02,45
G_1737248400,SHORT,2025-01-19 01:00:00,2025-01-19 03:45:00,320.52,320.52,0.1,0.0,0.0,RUNNER_BE,70.65,14.59,0.0291,8,10,-1.87,165
G_1737246600,SHORT,2025-01-19 00:30:00,2025-01-19 07:00:00,314.73,314.59299999999996,0.1,0.01,0.04,TP_MAIN_MID,55.03,12.4,0.0232,8,10,-3.74,390
G_1737246600,SHORT,2025-01-19 00:30:00,2025-01-19 14:00:00,314.73,314.73,0.1,0.0,0.0,RUNNER_BE,55.03,12.4,0.0232,8,10,-3.74,810
G_1737252900,SHORT,2025-01-19 02:15:00,2025-01-19 14:00:00,322.87,322.87,0.1,0.0,0.0,RUNNER_BE,71.91,21.82,0.0407,8,10,-1.13,705
G_1737253800,SHORT,2025-01-19 02:30:00,2025-01-19 14:30:00,326.1,326.1,0.1,0.0,0.0,RUNNER_BE,74.24,24.08,0.0456,9,9,-0.38,720
G_1737144000,SHORT,2025-01-17 20:00:00,2025-01-19 14:45:00,329.36,329.36,0.1,0.0,0.0,RUNNER_BE,53.38,12.81,0.0179,9,8,-3.81,2565
G_1737260100,LONG,2025-01-19 04:15:00,2025-01-19 16:15:00,313.74,315.403,0.1,0.17,0.53,TP_MAIN_MID,47.17,22.67,0.0379,9,9,-6.74,720
G_1736174700,SHORT,2025-01-06 14:45:00,2025-01-19 17:00:00,344.95,344.95,0.1,0.0,0.0,RUNNER_BE,61.82,18.72,0.0238,9,9,-3.03,18855
G_1737298800,SHORT,2025-01-19 15:00:00,2025-01-19 22:30:00,337.77,337.487,0.1,0.03,0.08,TP_MAIN_MID,93.02,34.18,0.1544,8,10,-3.08,450
G_1737260100,LONG,2025-01-19 04:15:00,2025-01-19 22:45:00,313.74,313.74,0.1,0.0,0.0,RUNNER_BE,47.17,22.67,0.0379,9,10,-6.74,1110
G_1737297900,SHORT,2025-01-19 14:45:00,2025-01-19 23:30:00,331.14,330.55499999999995,0.1,0.06,0.18,TP_MAIN_MID,87.74,31.55,0.1312,8,10,-5.15,525
G_1737296100,SHORT,2025-01-19 14:15:00,2025-01-20 00:45:00,322.81,320.9065,0.1,0.19,0.59,TP_MAIN_MID,76.68,27.06,0.0905,8,10,-7.86,630
G_1737296100,SHORT,2025-01-19 14:15:00,2025-01-20 05:00:00,322.81,322.81,0.1,0.0,0.0,RUNNER_BE,76.68,27.06,0.0905,8,10,-7.86,885
G_1737327600,LONG,2025-01-19 23:00:00,2025-01-20 05:45:00,310.46,311.04,0.1,0.06,0.19,TP_MAIN_MID,17.7,41.96,0.1297,9,10,-4.62,405
G_1737297900,SHORT,2025-01-19 14:45:00,2025-01-20 06:45:00,331.14,331.14,0.1,0.0,0.0,RUNNER_BE,87.74,31.55,0.1312,8,10,-5.15,960
G_1737298800,SHORT,2025-01-19 15:00:00,2025-01-20 06:45:00,337.77,337.77,0.1,0.0,0.0,RUNNER_BE,93.02,34.18,0.1544,8,10,-3.08,945
G_1736177400,SHORT,2025-01-06 15:30:00,2025-01-20 07:00:00,348.32,348.32,0.1,0.0,0.0,RUNNER_BE,65.51,23.26,0.0323,9,8,-2.03,19650
G_1736179200,SHORT,2025-01-06 16:00:00,2025-01-20 07:15:00,354.23,354.23,0.1,0.0,0.0,RUNNER_BE,72.04,25.66,0.0397,9,7,-2.09,19635
G_1734986700,SHORT,2024-12-23 20:45:00,2025-01-20 08:15:00,364.69,364.69,0.1,0.0,0.0,RUNNER_BE,75.86,37.86,0.0674,9,7,-6.98,39570
G_1737321300,LONG,2025-01-19 21:15:00,2025-01-20 08:15:00,330.86,331.37,0.1,0.05,0.15,TP_MAIN_MID,21.89,39.19,0.0366,9,7,-10.5,660
G_1737320400,LONG,2025-01-19 21:00:00,2025-01-20 09:30:00,340.1,340.80550000000005,0.1,0.07,0.21,TP_MAIN_MID,39.81,40.45,0.0222,8,7,-12.93,750
G_1737358200,SHORT,2025-01-20 07:30:00,2025-01-20 10:30:00,352.51,346.2105,0.1,0.63,1.79,TP_MAIN_MID,78.32,38.06,0.1779,6,7,-3.65,180
G_1737360900,SHORT,2025-01-20 08:15:00,2025-01-20 10:30:00,357.78,346.2105,0.1,1.16,3.23,TP_MAIN_MID,75.7,44.79,0.2,7,7,-0.78,135
G_1737320400,LONG,2025-01-19 21:00:00,2025-01-20 12:00:00,340.1,340.1,0.1,0.0,0.0,RUNNER_BE,39.81,40.45,0.0222,8,7,-12.93,900
G_1737321300,LONG,2025-01-19 21:15:00,2025-01-20 12:15:00,330.86,330.86,0.1,0.0,0.0,RUNNER_BE,21.89,39.19,0.0366,9,7,-10.5,900
G_1737358200,SHORT,2025-01-20 07:30:00,2025-01-20 13:15:00,352.51,352.51,0.1,0.0,0.0,RUNNER_BE,78.32,38.06,0.1779,6,8,-3.65,345
G_1737374400,LONG,2025-01-20 12:00:00,2025-01-20 13:15:00,336.21,343.867,0.1,0.77,2.28,TP_MAIN_MID,19.39,31.97,0.0678,7,8,-2.14,75
G_1737375300,LONG,2025-01-20 12:15:00,2025-01-20 13:15:00,333.53,343.867,0.1,1.03,3.1,TP_MAIN_MID,19.79,31.09,0.0716,7,8,-1.36,60
G_1737376200,LONG,2025-01-20 12:30:00,2025-01-20 13:15:00,330.56,343.867,0.1,1.33,4.03,TP_MAIN_MID,18.45,30.27,0.0817,7,8,-0.0,45
G_1737383400,SHORT,2025-01-20 14:30:00,2025-01-20 15:45:00,352.22,344.139,0.1,0.81,2.29,TP_MAIN_MID,61.24,29.36,0.0667,7,8,-0.81,75
G_1737383400,SHORT,2025-01-20 14:30:00,2025-01-20 16:30:00,352.22,352.22,0.1,0.0,0.0,RUNNER_BE,61.24,29.36,0.0667,7,8,-0.81,120
G_1737374400,LONG,2025-01-20 12:00:00,2025-01-20 17:00:00,336.21,336.21,0.1,0.0,0.0,RUNNER_BE,19.39,31.97,0.0678,7,7,-2.14,300
G_1737375300,LONG,2025-01-20 12:15:00,2025-01-20 17:00:00,333.53,333.53,0.1,0.0,0.0,RUNNER_BE,19.79,31.09,0.0716,7,7,-1.36,285
G_1737376200,LONG,2025-01-20 12:30:00,2025-01-20 17:30:00,330.56,330.56,0.1,0.0,0.0,RUNNER_BE,18.45,30.27,0.0817,7,5,-3.47,300
G_1737360900,SHORT,2025-01-20 08:15:00,2025-01-20 18:45:00,357.78,357.78,0.1,0.0,0.0,RUNNER_BE,75.7,44.79,0.2,7,6,-2.01,630
G_1737394200,LONG,2025-01-20 17:30:00,2025-01-20 18:45:00,321.72,343.5895,0.1,2.19,6.8,TP_MAIN_MID,23.73,25.51,0.0847,5,6,-0.35,75
G_1737395100,LONG,2025-01-20 17:45:00,2025-01-20 18:45:00,332.28,343.5895,0.1,1.13,3.4,TP_MAIN_MID,35.77,26.63,0.0844,5,6,-0.49,60
G_1737398700,SHORT,2025-01-20 18:45:00,2025-01-20 21:30:00,348.62,345.14,0.1,0.35,1.0,TP_MAIN_MID,47.32,27.87,0.0912,6,7,-4.6,165
G_1737400500,SHORT,2025-01-20 19:15:00,2025-01-20 21:30:00,355.32,345.14,0.1,1.02,2.87,TP_MAIN_MID,55.2,27.04,0.0991,6,7,-1.54,135
G_1737398700,SHORT,2025-01-20 18:45:00,2025-01-20 22:45:00,348.62,348.62,0.1,0.0,0.0,RUNNER_BE,47.32,27.87,0.0912,6,7,-4.6,240
G_1737395100,LONG,2025-01-20 17:45:00,2025-01-21 00:30:00,332.28,332.28,0.1,0.0,0.0,RUNNER_BE,35.77,26.63,0.0844,5,7,-0.49,405
G_1737416700,LONG,2025-01-20 23:45:00,2025-01-21 02:00:00,337.53,339.992,0.1,0.25,0.73,TP_MAIN_MID,30.98,13.69,0.0578,6,8,-3.09,135
G_1737420300,LONG,2025-01-21 00:45:00,2025-01-21 02:00:00,328.24,339.992,0.1,1.18,3.58,TP_MAIN_MID,26.57,17.46,0.0675,6,8,-0.25,75
G_1737421200,LONG,2025-01-21 01:00:00,2025-01-21 02:00:00,332.17,339.992,0.1,0.78,2.35,TP_MAIN_MID,34.99,18.71,0.0695,7,8,-1.43,60
G_1737416700,LONG,2025-01-20 23:45:00,2025-01-21 04:30:00,337.53,337.53,0.1,0.0,0.0,RUNNER_BE,30.98,13.69,0.0578,6,8,-3.09,285
G_1737400500,SHORT,2025-01-20 19:15:00,2025-01-21 09:45:00,355.32,355.32,0.1,0.0,0.0,RUNNER_BE,55.2,27.04,0.0991,6,10,-1.54,870
G_1736032500,LONG,2025-01-04 23:15:00,2025-01-21 12:00:00,352.14,352.67749999999995,0.1,0.05,0.15,TP_MAIN_MID,33.09,17.72,0.0141,9,10,-27.25,23805
G_1737454500,SHORT,2025-01-21 10:15:00,2025-01-21 14:00:00,362.56,361.7565,0.1,0.08,0.22,TP_MAIN_MID,76.32,14.96,0.0704,9,10,-2.54,225
G_1737454500,SHORT,2025-01-21 10:15:00,2025-01-21 14:15:00,362.56,362.56,0.1,0.0,0.0,RUNNER_BE,76.32,14.96,0.0704,9,10,-2.54,240
G_1737471600,LONG,2025-01-21 15:00:00,2025-01-21 16:00:00,356.1,362.5585,0.1,0.65,1.81,TP_MAIN_MID,46.93,20.86,0.0333,9,10,-0.24,60
G_1737471600,LONG,2025-01-21 15:00:00,2025-01-21 16:15:00,356.1,356.1,0.1,0.0,0.0,RUNNER_BE,46.93,20.86,0.0333,9,10,-0.24,75
G_1737482400,SHORT,2025-01-21 18:00:00,2025-01-22 01:30:00,369.37,369.1725,0.1,0.02,0.05,TP_MAIN_MID,58.96,18.16,0.0364,9,10,-2.47,450
G_1737482400,SHORT,2025-01-21 18:00:00,2025-01-22 03:30:00,369.37,369.37,0.1,0.0,0.0,RUNNER_BE,58.96,18.16,0.0364,9,10,-2.47,570
G_1737526500,LONG,2025-01-22 06:15:00,2025-01-22 08:45:00,358.96,360.297,0.1,0.13,0.37,TP_MAIN_MID,40.02,11.3,0.0192,9,10,-1.44,150
G_1737526500,LONG,2025-01-22 06:15:00,2025-01-22 09:00:00,358.96,358.96,0.1,0.0,0.0,RUNNER_BE,40.02,11.3,0.0192,9,10,-1.44,165
G_1737542700,SHORT,2025-01-22 10:45:00,2025-01-22 11:45:00,364.31,360.48449999999997,0.1,0.38,1.05,TP_MAIN_MID,70.57,18.74,0.0272,9,10,-0.32,60
G_1736032500,LONG,2025-01-04 23:15:00,2025-01-22 15:30:00,352.14,352.14,0.1,0.0,0.0,RUNNER_BE,33.09,17.72,0.0141,9,10,-27.25,25455
G_1737561600,LONG,2025-01-22 16:00:00,2025-01-22 18:00:00,351.67,353.7675,0.1,0.21,0.6,TP_MAIN_MID,30.3,22.95,0.0295,9,10,-0.65,120
G_1737561600,LONG,2025-01-22 16:00:00,2025-01-22 18:15:00,351.67,351.67,0.1,0.0,0.0,RUNNER_BE,30.3,22.95,0.0295,9,10,-0.86,135
G_1737570600,LONG,2025-01-22 18:30:00,2025-01-22 19:15:00,351.6,352.3145,0.1,0.07,0.2,TP_MAIN_MID,40.48,26.27,0.0199,9,10,-0.89,45
G_1737570600,LONG,2025-01-22 18:30:00,2025-01-22 19:30:00,351.6,351.6,0.1,0.0,0.0,RUNNER_BE,40.48,26.27,0.0199,9,10,-0.89,60
G_1737576900,SHORT,2025-01-22 20:15:00,2025-01-22 20:45:00,353.89,351.502,0.1,0.24,0.67,TP_MAIN_MID,57.87,22.31,0.0145,9,10,-0.22,30
G_1737451800,SHORT,2025-01-21 09:30:00,2025-01-22 22:00:00,351.09,351.0475,0.1,0.0,0.01,TP_MAIN_MID,67.75,9.98,0.0405,9,10,-7.8,2190
G_1737451800,SHORT,2025-01-21 09:30:00,2025-01-22 22:30:00,351.09,351.09,0.1,0.0,0.0,RUNNER_BE,67.75,9.98,0.0405,9,10,-7.8,2220
G_1737585900,LONG,2025-01-22 22:45:00,2025-01-23 00:15:00,346.94,349.7095,0.1,0.28,0.8,TP_MAIN_MID,39.73,17.94,0.0161,9,10,-0.5,90
G_1737585900,LONG,2025-01-22 22:45:00,2025-01-23 00:30:00,346.94,346.94,0.1,0.0,0.0,RUNNER_BE,39.73,17.94,0.0161,9,10,-0.5,105
G_1737450900,SHORT,2025-01-21 09:15:00,2025-01-23 01:30:00,347.97,347.4515,0.1,0.05,0.15,TP_MAIN_MID,69.17,8.97,0.0352,8,10,-8.77,2415
G_1737450000,SHORT,2025-01-21 09:00:00,2025-01-23 02:30:00,345.32,344.869,0.1,0.05,0.13,TP_MAIN_MID,68.99,8.85,0.0304,7,10,-9.61,2490
G_1737421200,LONG,2025-01-21 01:00:00,2025-01-23 04:30:00,332.17,332.17,0.1,0.0,0.0,RUNNER_BE,34.99,18.71,0.0695,7,10,-1.43,3090
G_1737615600,LONG,2025-01-23 07:00:00,2025-01-23 07:30:00,333.29,335.967,0.1,0.27,0.8,TP_MAIN_MID,29.53,31.73,0.0217,9,10,-0.1,30
G_1737615600,LONG,2025-01-23 07:00:00,2025-01-23 09:30:00,333.29,333.29,0.1,0.0,0.0,RUNNER_BE,29.53,31.73,0.0217,9,10,-0.1,150
G_1737625500,LONG,2025-01-23 09:45:00,2025-01-23 11:00:00,332.88,334.826,0.1,0.19,0.58,TP_MAIN_MID,42.18,24.28,0.0179,9,10,-0.56,75
G_1737625500,LONG,2025-01-23 09:45:00,2025-01-23 12:15:00,332.88,332.88,0.1,0.0,0.0,RUNNER_BE,42.18,24.28,0.0179,9,10,-0.56,150
G_1737638100,LONG,2025-01-23 13:15:00,2025-01-23 13:30:00,331.05,333.73449999999997,0.1,0.27,0.81,TP_MAIN_MID,44.7,18.58,0.0153,9,10,-0.01,15
G_1737450000,SHORT,2025-01-21 09:00:00,2025-01-23 14:30:00,345.32,345.32,0.1,0.0,0.0,RUNNER_BE,68.99,8.85,0.0304,7,10,-9.61,3210
G_1737643500,SHORT,2025-01-23 14:45:00,2025-01-23 15:15:00,342.49,335.62,0.1,0.69,2.01,TP_MAIN_MID,68.17,20.99,0.0384,9,10,-0.5,30
G_1737643500,SHORT,2025-01-23 14:45:00,2025-01-23 16:00:00,342.49,342.49,0.1,0.0,0.0,RUNNER_BE,68.17,20.99,0.0384,9,10,-0.5,75
G_1737648900,SHORT,2025-01-23 16:15:00,2025-01-23 16:45:00,340.56,337.293,0.1,0.33,0.96,TP_MAIN_MID,60.92,20.1,0.0417,9,10,-0.34,30
G_1737638100,LONG,2025-01-23 13:15:00,2025-01-23 19:00:00,331.05,331.05,0.1,0.0,0.0,RUNNER_BE,44.7,18.58,0.0153,9,10,-0.48,345
G_1737420300,LONG,2025-01-21 00:45:00,2025-01-23 19:45:00,328.24,328.24,0.1,0.0,0.0,RUNNER_BE,26.57,17.46,0.0675,6,10,-0.25,4020
G_1737648900,SHORT,2025-01-23 16:15:00,2025-01-23 20:15:00,340.56,340.56,0.1,0.0,0.0,RUNNER_BE,60.92,20.1,0.0417,9,9,-0.72,240
G_1737659700,LONG,2025-01-23 19:15:00,2025-01-23 20:15:00,330.59,335.1515,0.1,0.46,1.38,TP_MAIN_MID,37.8,15.46,0.0446,9,9,-0.97,60
G_1737663300,SHORT,2025-01-23 20:15:00,2025-01-23 20:30:00,340.72,335.14,0.1,0.56,1.64,TP_MAIN_MID,56.79,17.12,0.0443,9,9,0.0,15
G_1737659700,LONG,2025-01-23 19:15:00,2025-01-23 21:00:00,330.59,330.59,0.1,0.0,0.0,RUNNER_BE,37.8,15.46,0.0446,9,9,-0.97,105
G_1737666900,LONG,2025-01-23 21:15:00,2025-01-23 22:00:00,327.24,332.631,0.1,0.54,1.65,TP_MAIN_MID,37.46,15.3,0.039,8,9,-0.9,45
G_1737663300,SHORT,2025-01-23 20:15:00,2025-01-24 00:00:00,340.72,340.72,0.1,0.0,0.0,RUNNER_BE,56.79,17.12,0.0443,9,10,-0.1,225
G_1737671400,SHORT,2025-01-23 22:30:00,2025-01-24 00:30:00,336.71,334.371,0.1,0.23,0.69,TP_MAIN_MID,57.11,14.64,0.0397,9,9,-1.29,120
G_1737686700,LONG,2025-01-24 02:45:00,2025-01-24 03:00:00,329.47,333.9185,0.1,0.44,1.35,TP_MAIN_MID,23.46,12.43,0.033,9,10,0.0,15
G_1737686700,LONG,2025-01-24 02:45:00,2025-01-24 03:15:00,329.47,329.47,0.1,0.0,0.0,RUNNER_BE,23.46,12.43,0.033,9,10,-0.25,30
G_1737671400,SHORT,2025-01-23 22:30:00,2025-01-24 04:45:00,336.71,336.71,0.1,0.0,0.0,RUNNER_BE,57.11,14.64,0.0397,9,9,-1.29,375
G_1737450900,SHORT,2025-01-21 09:15:00,2025-01-24 05:45:00,347.97,347.97,0.1,0.0,0.0,RUNNER_BE,69.17,8.97,0.0352,8,10,-8.77,4110
G_1737576900,SHORT,2025-01-22 20:15:00,2025-01-24 07:00:00,353.89,353.89,0.1,0.0,0.0,RUNNER_BE,57.87,22.31,0.0145,9,10,-0.27,2085
G_1737593100,LONG,2025-01-23 00:45:00,2025-01-24 08:15:00,343.44,343.77750000000003,0.1,0.03,0.1,TP_MAIN_MID,35.2,18.19,0.026,9,9,-5.57,1890
G_1737720000,SHORT,2025-01-24 12:00:00,2025-01-24 13:30:00,354.25,350.127,0.1,0.41,1.16,TP_MAIN_MID,62.66,26.25,0.021,9,10,-0.93,90
G_1737720000,SHORT,2025-01-24 12:00:00,2025-01-24 16:45:00,354.25,354.25,0.1,0.0,0.0,RUNNER_BE,62.66,26.25,0.021,9,10,-0.93,285
G_1737740700,SHORT,2025-01-24 17:45:00,2025-01-24 18:45:00,352.47,350.3665,0.1,0.21,0.6,TP_MAIN_MID,55.1,23.51,0.0211,9,10,-0.55,60
G_1737740700,SHORT,2025-01-24 17:45:00,2025-01-24 19:15:00,352.47,352.47,0.1,0.0,0.0,RUNNER_BE,55.1,23.51,0.0211,9,10,-0.55,90
G_1737593100,LONG,2025-01-23 00:45:00,2025-01-24 20:30:00,343.44,343.44,0.1,0.0,0.0,RUNNER_BE,35.2,18.19,0.026,9,10,-5.57,2625
G_1737698400,SHORT,2025-01-24 06:00:00,2025-01-24 22:30:00,346.29,345.87299999999993,0.1,0.04,0.12,TP_MAIN_MID,75.48,18.27,0.0637,9,10,-3.25,990
G_1737694800,SHORT,2025-01-24 05:00:00,2025-01-25 00:30:00,339.23,338.92449999999997,0.1,0.03,0.09,TP_MAIN_MID,67.29,10.27,0.0272,9,10,-5.4,1170
G_1737693900,SHORT,2025-01-24 04:45:00,2025-01-25 01:15:00,337.06,336.782,0.1,0.03,0.08,TP_MAIN_MID,57.81,9.52,0.0247,9,10,-6.08,1230
G_1737693900,SHORT,2025-01-24 04:45:00,2025-01-25 01:30:00,337.06,337.06,0.1,0.0,0.0,RUNNER_BE,57.81,9.52,0.0247,9,10,-6.08,1245
G_1737785700,LONG,2025-01-25 06:15:00,2025-01-25 09:30:00,332.14,332.274,0.1,0.01,0.04,TP_MAIN_MID,33.3,26.14,0.0201,9,10,-0.58,195
G_1737785700,LONG,2025-01-25 06:15:00,2025-01-25 09:45:00,332.14,332.14,0.1,0.0,0.0,RUNNER_BE,33.3,26.14,0.0201,9,10,-0.58,210
G_1737799200,LONG,2025-01-25 10:00:00,2025-01-25 10:45:00,330.9,331.58450000000005,0.1,0.07,0.21,TP_MAIN_MID,43.08,20.4,0.0102,9,10,-0.61,45
G_1737799200,LONG,2025-01-25 10:00:00,2025-01-25 12:30:00,330.9,330.9,0.1,0.0,0.0,RUNNER_BE,43.08,20.4,0.0102,9,10,-0.61,150
G_1737810000,SHORT,2025-01-25 13:00:00,2025-01-25 13:30:00,332.64,331.782,0.1,0.09,0.26,TP_MAIN_MID,52.73,13.87,0.0117,9,10,-0.26,30
G_1737810000,SHORT,2025-01-25 13:00:00,2025-01-25 14:30:00,332.64,332.64,0.1,0.0,0.0,RUNNER_BE,52.73,13.87,0.0117,9,10,-0.26,90
G_1737817200,SHORT,2025-01-25 15:00:00,2025-01-25 16:15:00,334.59,333.021,0.1,0.16,0.47,TP_MAIN_MID,55.86,12.4,0.0136,9,10,-0.93,75
G_1737666900,LONG,2025-01-23 21:15:00,2025-01-25 19:45:00,327.24,327.24,0.1,0.0,0.0,RUNNER_BE,37.46,15.3,0.039,8,10,-0.9,2790
G_1737841500,LONG,2025-01-25 21:45:00,2025-01-25 22:00:00,328.83,329.09299999999996,0.1,0.03,0.08,TP_MAIN_MID,48.91,12.62,0.011,9,10,0.0,15
G_1737841500,LONG,2025-01-25 21:45:00,2025-01-25 22:30:00,328.83,328.83,0.1,0.0,0.0,RUNNER_BE,48.91,12.62,0.011,9,10,-0.12,45
G_1737847800,LONG,2025-01-25 23:30:00,2025-01-26 00:15:00,326.72,328.49,0.1,0.18,0.54,TP_MAIN_MID,43.06,11.19,0.0102,9,10,-0.21,45
G_1737847800,LONG,2025-01-25 23:30:00,2025-01-26 01:45:00,326.72,326.72,0.1,0.0,0.0,RUNNER_BE,43.06,11.19,0.0102,9,10,-0.21,135
G_1737856800,LONG,2025-01-26 02:00:00,2025-01-26 03:00:00,326.28,327.672,0.1,0.14,0.43,TP_MAIN_MID,36.25,10.37,0.0125,9,10,-0.5,60
G_1737817200,SHORT,2025-01-25 15:00:00,2025-01-26 04:15:00,334.59,334.59,0.1,0.0,0.0,RUNNER_BE,55.86,12.4,0.0136,9,10,-0.93,795
G_1737865800,SHORT,2025-01-26 04:30:00,2025-01-26 06:15:00,336.0,330.076,0.1,0.59,1.76,TP_MAIN_MID,72.99,19.37,0.0311,9,10,-0.08,105
G_1737856800,LONG,2025-01-26 02:00:00,2025-01-26 09:15:00,326.28,326.28,0.1,0.0,0.0,RUNNER_BE,36.25,10.37,0.0125,9,10,-0.5,435
G_1737883800,LONG,2025-01-26 09:30:00,2025-01-26 11:00:00,325.26,328.323,0.1,0.31,0.94,TP_MAIN_MID,26.52,15.45,0.0235,9,10,-0.27,90
G_1737883800,LONG,2025-01-26 09:30:00,2025-01-26 12:30:00,325.26,325.26,0.1,0.0,0.0,RUNNER_BE,26.52,15.45,0.0235,9,10,-0.27,180
G_1737901800,SHORT,2025-01-26 14:30:00,2025-01-26 15:00:00,328.19,327.152,0.1,0.1,0.32,TP_MAIN_MID,49.9,11.41,0.0109,9,10,-0.05,30
G_1737901800,SHORT,2025-01-26 14:30:00,2025-01-26 15:15:00,328.19,328.19,0.1,0.0,0.0,RUNNER_BE,49.9,11.41,0.0109,9,10,-0.39,45
G_1737394200,LONG,2025-01-20 17:30:00,2025-01-26 22:00:00,321.72,321.72,0.1,0.0,0.0,RUNNER_BE,23.73,25.51,0.0847,5,10,-0.35,8910
G_1737905400,SHORT,2025-01-26 15:30:00,2025-01-26 23:15:00,329.07,328.59000000000003,0.1,0.05,0.15,TP_MAIN_MID,61.0,11.33,0.0089,9,10,-1.64,465
G_1737327600,LONG,2025-01-19 23:00:00,2025-01-27 01:00:00,310.46,310.46,0.1,0.0,0.0,RUNNER_BE,17.7,41.96,0.1297,9,10,-4.62,10200
G_1737350100,SHORT,2025-01-20 05:15:00,2025-01-27 01:30:00,319.79,319.60150000000004,0.1,0.02,0.06,TP_MAIN_MID,75.01,27.74,0.0832,9,10,-18.36,9855
G_1737940500,LONG,2025-01-27 01:15:00,2025-01-30 13:45:00,308.58,308.75149999999996,0.1,0.02,0.06,TP_MAIN_MID,20.97,47.84,0.0749,9,10,-8.99,5070
G_1737350100,SHORT,2025-01-20 05:15:00,2025-01-30 19:45:00,319.79,319.79,0.1,0.0,0.0,RUNNER_BE,75.01,27.74,0.0832,9,10,-18.36,15270
G_1738267200,SHORT,2025-01-30 20:00:00,2025-01-30 20:30:00,319.96,317.164,0.1,0.28,0.87,TP_MAIN_MID,65.04,28.08,0.0172,9,10,-0.77,30
G_1738267200,SHORT,2025-01-30 20:00:00,2025-01-31 01:30:00,319.96,319.96,0.1,0.0,0.0,RUNNER_BE,65.04,28.08,0.0172,9,10,-0.77,330
