Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Peak_Price,Rem_Qty,SL,TP_Target
ECO_061715,GAMMA,SHORT,2025-05-06 17:15:00,168.98,2025-05-06 18:45:00,173.17,-0.02479583382648833,SL_HIT,GAMMA_NORMAL,CLOSED,168.98,1.0,172.3596,163.0657
ECO_062000,GAMMA,SHORT,2025-05-06 20:00:00,173.44,2025-05-06 21:45:00,170.6,0.016374538745387475,SL_HIT,GAMMA_NORMAL,CLOSED,173.44,1.0,169.98569999999998,167.3696
ECO_062015,GAMMA,SHORT,2025-05-06 20:15:00,172.79,2025-05-06 21:45:00,170.6,0.012674344580126153,SL_HIT,GAMMA_NORMAL,CLOSED,172.79,1.0,169.98569999999998,166.74235
ECO_070015,GAMMA,SHORT,2025-05-07 00:15:00,179.16,2025-05-07 06:00:00,174.56,0.02567537396740341,SL_HIT,GAMMA_NORMAL,CLOSED,179.16,1.0,174.4278,172.8894
ECO_070030,GAMMA,SHORT,2025-05-07 00:30:00,178.34,2025-05-07 06:00:00,174.56,0.02119546932824942,SL_HIT,GAMMA_NORMAL,CLOSED,178.34,1.0,174.4278,172.0981
ECO_071215,GAMMA,LONG,2025-05-07 12:15:00,171.47,2025-05-07 19:15:00,167.95,-0.020528372310025137,SL_HIT,GAMMA_NORMAL,CLOSED,171.47,1.0,168.04059999999998,177.47144999999998
ECO_071230,GAMMA,LONG,2025-05-07 12:30:00,171.26,2025-05-07 23:15:00,173.14,0.010977461170150622,SL_HIT,GAMMA_NORMAL,CLOSED,171.26,1.0,173.27925000000002,177.25409999999997
ECO_072245,GAMMA,SHORT,2025-05-07 22:45:00,172.9,2025-05-08 02:30:00,176.36,-0.02001156737998848,SL_HIT,GAMMA_NORMAL,CLOSED,172.9,1.0,176.358,166.8485
ECO_072315,GAMMA,SHORT,2025-05-07 23:15:00,173.14,2025-05-08 02:45:00,177.11,-0.022929421277578996,SL_HIT,GAMMA_NORMAL,CLOSED,173.14,1.0,176.6028,167.0801
ECO_092015,GAMMA,SHORT,2025-05-09 20:15:00,211.03,2025-05-10 06:45:00,215.53,-0.02132398237217457,SL_HIT,GAMMA_NORMAL,CLOSED,211.03,1.0,215.2506,203.64395
ECO_092030,GAMMA,SHORT,2025-05-09 20:30:00,210.21,2025-05-10 06:45:00,215.53,-0.025308025308025273,SL_HIT,GAMMA_NORMAL,CLOSED,210.21,1.0,214.41420000000002,202.85265
ECO_110645,GAMMA,LONG,2025-05-11 06:45:00,220.97,2025-05-11 07:30:00,216.05,-0.02226546590034841,SL_HIT,GAMMA_NORMAL,CLOSED,220.97,1.0,216.5506,228.70395
ECO_110730,GAMMA,LONG,2025-05-11 07:30:00,216.05,2025-05-11 08:45:00,218.18,0.009858828974774336,SL_HIT,GAMMA_NORMAL,CLOSED,216.05,1.0,218.7408,223.61175
ECO_110700,GAMMA,LONG,2025-05-11 07:00:00,219.49,2025-05-11 12:30:00,221.31,0.008291949519340258,SL_HIT,GAMMA_NORMAL,CLOSED,219.49,1.0,221.83524999999997,227.17215
ECO_111345,GAMMA,LONG,2025-05-11 13:45:00,216.28,2025-05-11 18:15:00,218.26,0.009154799334196365,SL_HIT,GAMMA_NORMAL,CLOSED,216.28,1.0,218.4622,223.8498
ECO_111915,GAMMA,SHORT,2025-05-11 19:15:00,220.7,2025-05-12 07:00:00,225.8,-0.023108291798822036,SL_HIT,GAMMA_NORMAL,CLOSED,220.7,1.0,225.114,212.97549999999998
ECO_111930,GAMMA,SHORT,2025-05-11 19:30:00,220.4,2025-05-12 07:00:00,225.8,-0.024500907441016358,SL_HIT,GAMMA_NORMAL,CLOSED,220.4,1.0,224.80800000000002,212.686
ECO_120715,GAMMA,SHORT,2025-05-12 07:15:00,228.23,2025-05-12 08:30:00,224.23,0.017526179730973142,SL_HIT,GAMMA_NORMAL,CLOSED,228.23,1.0,222.95924999999997,220.24194999999997
ECO_121800,GAMMA,LONG,2025-05-12 18:00:00,217.47,2025-05-12 20:45:00,220.43,0.01361107279164946,SL_HIT,GAMMA_NORMAL,CLOSED,217.47,1.0,220.72085,225.08145
ECO_121815,GAMMA,LONG,2025-05-12 18:15:00,214.88,2025-05-12 20:45:00,220.43,0.025828369322412562,SL_HIT,GAMMA_NORMAL,CLOSED,214.88,1.0,220.72085,222.40079999999998
ECO_122215,GAMMA,SHORT,2025-05-12 22:15:00,219.56,2025-05-13 02:15:00,214.87,0.02136090362543267,SL_HIT,GAMMA_NORMAL,CLOSED,219.56,1.0,214.8489,211.87539999999998
ECO_130200,GAMMA,LONG,2025-05-13 02:00:00,213.78,2025-05-13 05:15:00,215.88,0.009823182711198402,SL_HIT,GAMMA_NORMAL,CLOSED,213.78,1.0,216.10405,221.26229999999998
ECO_130230,GAMMA,LONG,2025-05-13 02:30:00,213.62,2025-05-13 05:15:00,215.88,0.01057953375152135,SL_HIT,GAMMA_NORMAL,CLOSED,213.62,1.0,216.10405,221.0967
ECO_131145,GAMMA,SHORT,2025-05-13 11:45:00,218.37,2025-05-13 15:15:00,224.11,-0.026285661949901583,SL_HIT,GAMMA_NORMAL,CLOSED,218.37,1.0,222.7374,210.72705
ECO_131230,GAMMA,SHORT,2025-05-13 12:30:00,220.56,2025-05-13 15:30:00,226.01,-0.024709829524845794,SL_HIT,GAMMA_NORMAL,CLOSED,220.56,1.0,224.9712,212.8404
ECO_131530,GAMMA,SHORT,2025-05-13 15:30:00,226.01,2025-05-13 18:45:00,233.22,-0.031901243307818274,SL_HIT,GAMMA_NORMAL,CLOSED,226.01,1.0,230.5302,218.09965
ECO_131545,GAMMA,SHORT,2025-05-13 15:45:00,226.91,2025-05-13 18:45:00,233.22,-0.027808382177956028,SL_HIT,GAMMA_NORMAL,CLOSED,226.91,1.0,231.4482,218.96814999999998
ECO_140415,GAMMA,LONG,2025-05-14 04:15:00,231.6,2025-05-14 07:15:00,232.56,0.004145077720207288,SL_HIT,GAMMA_NORMAL,CLOSED,231.6,1.0,234.03395,239.706
ECO_150030,GAMMA,SHORT,2025-05-15 00:30:00,232.24,2025-05-15 02:00:00,228.17,0.017524974164657342,SL_HIT,GAMMA_NORMAL,CLOSED,232.24,1.0,228.15509999999998,224.1116
ECO_150045,GAMMA,SHORT,2025-05-15 00:45:00,232.08,2025-05-15 02:00:00,228.17,0.016847638745260362,SL_HIT,GAMMA_NORMAL,CLOSED,232.08,1.0,228.15509999999998,223.9572
ECO_151415,GAMMA,LONG,2025-05-15 14:15:00,220.08,2025-05-15 16:00:00,224.46,0.0199018538713195,SL_HIT,GAMMA_NORMAL,CLOSED,220.08,1.0,225.47695000000002,227.7828
ECO_151430,GAMMA,LONG,2025-05-15 14:30:00,218.16,2025-05-15 16:00:00,224.46,0.02887788778877893,SL_HIT,GAMMA_NORMAL,CLOSED,218.16,1.0,225.47695000000002,225.79559999999998
ECO_151715,GAMMA,SHORT,2025-05-15 17:15:00,233.44,2025-05-15 20:15:00,223.88,0.04095270733379028,SL_HIT,GAMMA_NORMAL,CLOSED,233.44,1.0,222.5673,225.2696
ECO_151730,GAMMA,SHORT,2025-05-15 17:30:00,234.13,2025-05-15 20:15:00,223.88,0.04377909708281724,SL_HIT,GAMMA_NORMAL,CLOSED,234.13,1.0,222.5673,225.93544999999997
ECO_152030,GAMMA,LONG,2025-05-15 20:30:00,222.44,2025-05-16 00:45:00,222.97,0.00238266498831146,SL_HIT,GAMMA_NORMAL,CLOSED,222.44,1.0,224.7108,230.22539999999998
ECO_152015,GAMMA,LONG,2025-05-15 20:15:00,223.88,2025-05-16 04:30:00,228.99,0.022824727532606816,SL_HIT,GAMMA_NORMAL,CLOSED,223.88,1.0,229.5664,231.71579999999997
ECO_160230,GAMMA,SHORT,2025-05-16 02:30:00,228.59,2025-05-16 05:15:00,234.31,-0.025022966883940675,SL_HIT,GAMMA_NORMAL,CLOSED,228.59,1.0,233.1618,220.58935
ECO_160430,GAMMA,SHORT,2025-05-16 04:30:00,228.99,2025-05-16 05:15:00,234.31,-0.0232324555657452,SL_HIT,GAMMA_NORMAL,CLOSED,228.99,1.0,233.56980000000001,220.97535
ECO_160515,GAMMA,SHORT,2025-05-16 05:15:00,234.31,2025-05-16 08:00:00,239.52,-0.022235499978660783,SL_HIT,GAMMA_NORMAL,CLOSED,234.31,1.0,238.99620000000002,226.10915
ECO_160530,GAMMA,SHORT,2025-05-16 05:30:00,235.41,2025-05-16 09:15:00,243.0,-0.0322416210016567,SL_HIT,GAMMA_NORMAL,CLOSED,235.41,1.0,240.1182,227.17065
ECO_160800,GAMMA,SHORT,2025-05-16 08:00:00,239.52,2025-05-16 10:45:00,244.35,-0.02016533066132258,SL_HIT,GAMMA_NORMAL,CLOSED,239.52,1.0,244.31040000000002,231.1368
ECO_161330,GAMMA,LONG,2025-05-16 13:30:00,238.12,2025-05-16 16:15:00,233.24,-0.020493868637661665,SL_HIT,GAMMA_NORMAL,CLOSED,238.12,1.0,233.3576,246.4542
ECO_161245,GAMMA,LONG,2025-05-16 12:45:00,237.39,2025-05-16 16:30:00,232.31,-0.021399384978305677,SL_HIT,GAMMA_NORMAL,CLOSED,237.39,1.0,232.64219999999997,245.69864999999996
ECO_161630,GAMMA,LONG,2025-05-16 16:30:00,232.31,2025-05-17 00:30:00,227.35,-0.021350781283629668,SL_HIT,GAMMA_NORMAL,CLOSED,232.31,1.0,227.6638,240.44084999999998
ECO_170030,GAMMA,LONG,2025-05-17 00:30:00,227.35,2025-05-17 02:00:00,221.58,-0.02537937101385521,SL_HIT,GAMMA_NORMAL,CLOSED,227.35,1.0,222.803,235.30724999999998
ECO_170100,GAMMA,LONG,2025-05-17 01:00:00,226.54,2025-05-17 02:00:00,221.58,-0.02189458815220261,SL_HIT,GAMMA_NORMAL,CLOSED,226.54,1.0,222.0092,234.46889999999996
ECO_170200,GAMMA,LONG,2025-05-17 02:00:00,221.58,2025-05-17 03:00:00,224.62,0.013719649787886957,SL_HIT,GAMMA_NORMAL,CLOSED,221.58,1.0,224.91975000000002,229.3353
ECO_170245,GAMMA,LONG,2025-05-17 02:45:00,225.97,2025-05-17 05:00:00,228.2,0.009868566623888082,SL_HIT,GAMMA_NORMAL,CLOSED,225.97,1.0,228.3724,233.87894999999997
ECO_170300,GAMMA,LONG,2025-05-17 03:00:00,224.62,2025-05-17 05:00:00,228.2,0.015938028670643683,SL_HIT,GAMMA_NORMAL,CLOSED,224.62,1.0,228.3724,232.4817
ECO_180615,GAMMA,SHORT,2025-05-18 06:15:00,226.7,2025-05-18 14:15:00,231.24,-0.020026466696074198,SL_HIT,GAMMA_NORMAL,CLOSED,226.7,1.0,231.23399999999998,218.76549999999997
ECO_180600,GAMMA,SHORT,2025-05-18 06:00:00,227.08,2025-05-18 14:30:00,233.66,-0.028976572133168857,SL_HIT,GAMMA_NORMAL,CLOSED,227.08,1.0,231.62160000000003,219.1322
ECO_181600,GAMMA,SHORT,2025-05-18 16:00:00,242.2,2025-05-18 20:30:00,221.57,0.08517753922378199,SL_HIT,GAMMA_NORMAL,CLOSED,242.2,1.0,220.41659999999996,233.72299999999998
ECO_181615,GAMMA,SHORT,2025-05-18 16:15:00,241.78,2025-05-18 20:30:00,221.57,0.08358838613615686,SL_HIT,GAMMA_NORMAL,CLOSED,241.78,1.0,220.41659999999996,233.3177
ECO_182030,GAMMA,SHORT,2025-05-18 20:30:00,221.57,2025-05-18 21:15:00,225.46,-0.017556528410886018,SL_HIT,GAMMA_HEDGE,CLOSED,221.57,1.0,224.89354999999998,213.81504999999999
ECO_182045,GAMMA,SHORT,2025-05-18 20:45:00,221.27,2025-05-18 21:15:00,225.46,-0.018936141365752238,SL_HIT,GAMMA_HEDGE,CLOSED,221.27,1.0,224.58905,213.52555
ECO_182200,GAMMA,LONG,2025-05-18 22:00:00,221.0,2025-05-18 23:00:00,225.41,0.019954751131221703,SL_HIT,GAMMA_NORMAL,CLOSED,221.0,1.0,226.4421,228.73499999999999
ECO_182345,GAMMA,SHORT,2025-05-18 23:45:00,232.12,2025-05-19 02:15:00,222.24,0.04256419093572288,SL_HIT,GAMMA_NORMAL,CLOSED,232.12,1.0,221.48189999999997,223.9958
ECO_190300,GAMMA,LONG,2025-05-19 03:00:00,218.5,2025-05-19 04:45:00,213.82,-0.021418764302059527,SL_HIT,GAMMA_NORMAL,CLOSED,218.5,1.0,214.13,226.14749999999998
ECO_190315,GAMMA,LONG,2025-05-19 03:15:00,218.92,2025-05-19 04:45:00,213.82,-0.023296181253425884,SL_HIT,GAMMA_NORMAL,CLOSED,218.92,1.0,214.5416,226.58219999999997
ECO_190445,GAMMA,SHORT,2025-05-19 04:45:00,213.82,2025-05-19 06:00:00,217.62,-0.017771957721448,SL_HIT,GAMMA_HEDGE,CLOSED,213.82,1.0,217.02729999999997,206.3363
ECO_191015,GAMMA,SHORT,2025-05-19 10:15:00,221.35,2025-05-19 14:30:00,225.81,-0.020149085159250093,SL_HIT,GAMMA_NORMAL,CLOSED,221.35,1.0,225.777,213.60275
ECO_191030,GAMMA,SHORT,2025-05-19 10:30:00,221.32,2025-05-19 14:30:00,225.81,-0.020287366708837924,SL_HIT,GAMMA_NORMAL,CLOSED,221.32,1.0,225.7464,213.57379999999998
ECO_191430,GAMMA,SHORT,2025-05-19 14:30:00,225.81,2025-05-19 16:30:00,230.8,-0.02209822417076307,SL_HIT,GAMMA_NORMAL,CLOSED,225.81,1.0,230.3262,217.90664999999998
ECO_191445,GAMMA,SHORT,2025-05-19 14:45:00,226.0,2025-05-19 16:30:00,230.8,-0.021238938053097397,SL_HIT,GAMMA_NORMAL,CLOSED,226.0,1.0,230.52,218.09
ECO_191630,GAMMA,SHORT,2025-05-19 16:30:00,230.8,2025-05-19 17:00:00,235.77,-0.021533795493934135,SL_HIT,GAMMA_NORMAL,CLOSED,230.8,1.0,235.41600000000003,222.722
ECO_191645,GAMMA,SHORT,2025-05-19 16:45:00,233.94,2025-05-19 17:15:00,239.15,-0.02227066769257078,SL_HIT,GAMMA_NORMAL,CLOSED,233.94,1.0,238.6188,225.75209999999998
ECO_191715,GAMMA,SHORT,2025-05-19 17:15:00,239.15,2025-05-19 18:30:00,236.32,0.01183357725277028,SL_HIT,GAMMA_NORMAL,CLOSED,239.15,1.0,235.77299999999997,230.77975
ECO_191700,GAMMA,SHORT,2025-05-19 17:00:00,235.77,2025-05-19 20:15:00,241.16,-0.022861263095389515,SL_HIT,GAMMA_NORMAL,CLOSED,235.77,1.0,240.48540000000003,227.51805000000002
ECO_201845,GAMMA,LONG,2025-05-20 18:45:00,255.32,2025-05-20 22:45:00,258.05,0.01069246435845221,SL_HIT,GAMMA_NORMAL,CLOSED,255.32,1.0,258.90895,264.2562
ECO_201230,GAMMA,LONG,2025-05-20 12:30:00,259.95,2025-05-21 09:30:00,253.42,-0.025120215426043476,SL_HIT,GAMMA_NORMAL,CLOSED,259.95,1.0,254.75099999999998,269.04824999999994
ECO_210915,GAMMA,LONG,2025-05-21 09:15:00,255.22,2025-05-21 16:45:00,255.88,0.0025860042316432747,SL_HIT,GAMMA_NORMAL,CLOSED,255.22,1.0,258.00350000000003,264.1527
ECO_210930,GAMMA,LONG,2025-05-21 09:30:00,253.42,2025-05-21 16:45:00,255.88,0.009707205429721442,SL_HIT,GAMMA_NORMAL,CLOSED,253.42,1.0,258.00350000000003,262.2897
ECO_212000,GAMMA,LONG,2025-05-21 20:00:00,247.21,2025-05-21 23:30:00,249.28,0.008373447676064856,SL_HIT,GAMMA_NORMAL,CLOSED,247.21,1.0,251.1977,255.86235
ECO_220330,GAMMA,SHORT,2025-05-22 03:30:00,255.87,2025-05-22 07:00:00,252.75,0.012193692109274259,SL_HIT,GAMMA_NORMAL,CLOSED,255.87,1.0,252.48614999999995,246.91455
ECO_220315,GAMMA,SHORT,2025-05-22 03:15:00,254.11,2025-05-22 09:15:00,259.71,-0.022037700208570956,SL_HIT,GAMMA_NORMAL,CLOSED,254.11,1.0,259.1922,245.21615
ECO_220915,GAMMA,SHORT,2025-05-22 09:15:00,259.71,2025-05-22 11:30:00,255.33,0.016864964768395392,SL_HIT,GAMMA_NORMAL,CLOSED,259.71,1.0,253.68209999999996,250.62014999999997
ECO_230215,GAMMA,SHORT,2025-05-23 02:15:00,262.97,2025-05-23 04:45:00,259.17,0.014450317526714116,SL_HIT,GAMMA_NORMAL,CLOSED,262.97,1.0,258.68699999999995,253.76605
ECO_230230,GAMMA,SHORT,2025-05-23 02:30:00,261.6,2025-05-23 04:45:00,259.17,0.009288990825688098,SL_HIT,GAMMA_NORMAL,CLOSED,261.6,1.0,258.68699999999995,252.44400000000002
ECO_231200,GAMMA,LONG,2025-05-23 12:00:00,243.35,2025-05-23 14:30:00,259.23,0.06525580439695922,SL_HIT,GAMMA_NORMAL,CLOSED,243.35,1.0,259.894,251.86724999999998
ECO_231215,GAMMA,LONG,2025-05-23 12:15:00,244.09,2025-05-23 14:30:00,259.23,0.0620263017739359,SL_HIT,GAMMA_NORMAL,CLOSED,244.09,1.0,259.894,252.63314999999997
ECO_231530,GAMMA,SHORT,2025-05-23 15:30:00,257.04,2025-05-24 01:15:00,252.7,0.016884531590414066,SL_HIT,GAMMA_NORMAL,CLOSED,257.04,1.0,252.30524999999997,248.0436
ECO_240445,GAMMA,SHORT,2025-05-24 04:45:00,261.51,2025-05-24 06:45:00,258.76,0.010515850254292379,SL_HIT,GAMMA_NORMAL,CLOSED,261.51,1.0,258.4056,252.35715
ECO_240430,GAMMA,SHORT,2025-05-24 04:30:00,258.7,2025-05-24 10:30:00,265.87,-0.02771550057982225,SL_HIT,GAMMA_NORMAL,CLOSED,258.7,1.0,263.87399999999997,249.64549999999997
ECO_241100,GAMMA,SHORT,2025-05-24 11:00:00,265.95,2025-05-24 15:45:00,272.07,-0.023011844331641305,SL_HIT,GAMMA_NORMAL,CLOSED,265.95,1.0,271.269,256.64175
ECO_241315,GAMMA,SHORT,2025-05-24 13:15:00,267.61,2025-05-24 17:00:00,275.9,-0.030977915623481796,SL_HIT,GAMMA_NORMAL,CLOSED,267.61,1.0,272.9622,258.24365
ECO_242015,GAMMA,LONG,2025-05-24 20:15:00,264.1,2025-05-25 00:45:00,258.63,-0.02071185157137458,SL_HIT,GAMMA_NORMAL,CLOSED,264.1,1.0,258.81800000000004,273.3435
ECO_242030,GAMMA,LONG,2025-05-24 20:30:00,264.03,2025-05-25 00:45:00,258.63,-0.020452221338484178,SL_HIT,GAMMA_NORMAL,CLOSED,264.03,1.0,258.7494,273.27104999999995
ECO_250545,GAMMA,SHORT,2025-05-25 05:45:00,270.59,2025-05-25 09:30:00,264.47,0.02261724380058372,SL_HIT,GAMMA_NORMAL,CLOSED,270.59,1.0,264.21449999999993,261.11934999999994
ECO_250530,GAMMA,SHORT,2025-05-25 05:30:00,266.25,2025-05-25 15:30:00,264.99,0.004732394366197149,SL_HIT,GAMMA_NORMAL,CLOSED,266.25,1.0,262.58639999999997,256.93125
ECO_260100,GAMMA,SHORT,2025-05-26 01:00:00,273.62,2025-05-26 03:15:00,270.73,0.010562093414224056,SL_HIT,GAMMA_NORMAL,CLOSED,273.62,1.0,270.48569999999995,264.0433
ECO_260130,GAMMA,SHORT,2025-05-26 01:30:00,273.56,2025-05-26 03:15:00,270.73,0.010345079690013102,SL_HIT,GAMMA_NORMAL,CLOSED,273.56,1.0,270.48569999999995,263.98539999999997
ECO_261030,GAMMA,LONG,2025-05-26 10:30:00,264.75,2025-05-26 21:00:00,267.35,0.009820585457979312,SL_HIT,GAMMA_NORMAL,CLOSED,264.75,1.0,267.6749,274.01624999999996
ECO_261015,GAMMA,LONG,2025-05-26 10:15:00,265.66,2025-05-27 06:30:00,271.47,0.021870059474516305,SL_HIT,GAMMA_NORMAL,CLOSED,265.66,1.0,271.80415,274.9581
ECO_270600,GAMMA,SHORT,2025-05-27 06:00:00,273.17,2025-05-27 07:00:00,271.4,0.006479481641468824,SL_HIT,GAMMA_NORMAL,CLOSED,273.17,1.0,270.08369999999996,263.60905
ECO_272000,GAMMA,LONG,2025-05-27 20:00:00,275.5,2025-05-28 01:15:00,269.26,-0.02264972776769513,SL_HIT,GAMMA_NORMAL,CLOSED,275.5,1.0,269.99,285.1425
ECO_272015,GAMMA,LONG,2025-05-27 20:15:00,274.52,2025-05-28 02:00:00,268.97,-0.02021710622176874,SL_HIT,GAMMA_NORMAL,CLOSED,274.52,1.0,269.02959999999996,284.12819999999994
ECO_280115,GAMMA,LONG,2025-05-28 01:15:00,269.26,2025-05-28 04:00:00,270.61,0.005013741365223289,SL_HIT,GAMMA_NORMAL,CLOSED,269.26,1.0,271.98325,278.68409999999994
ECO_280215,GAMMA,LONG,2025-05-28 02:15:00,268.05,2025-05-28 04:00:00,270.61,0.009550457004290252,SL_HIT,GAMMA_NORMAL,CLOSED,268.05,1.0,271.98325,277.43174999999997
ECO_280800,GAMMA,LONG,2025-05-28 08:00:00,269.36,2025-05-28 18:45:00,262.96,-0.023760023760023886,SL_HIT,GAMMA_NORMAL,CLOSED,269.36,1.0,263.9728,278.7876
ECO_290015,GAMMA,SHORT,2025-05-29 00:15:00,267.28,2025-05-29 02:45:00,273.85,-0.024580963783298604,SL_HIT,GAMMA_NORMAL,CLOSED,267.28,1.0,272.62559999999996,257.92519999999996
ECO_290030,GAMMA,SHORT,2025-05-29 00:30:00,267.76,2025-05-29 02:45:00,273.85,-0.022744248580818763,SL_HIT,GAMMA_NORMAL,CLOSED,267.76,1.0,273.1152,258.3884
ECO_291000,GAMMA,LONG,2025-05-29 10:00:00,267.69,2025-05-29 12:45:00,262.28,-0.020209944338600714,SL_HIT,GAMMA_NORMAL,CLOSED,267.69,1.0,262.3362,277.05915
ECO_291015,GAMMA,LONG,2025-05-29 10:15:00,267.66,2025-05-29 12:45:00,262.28,-0.02010012702682527,SL_HIT,GAMMA_NORMAL,CLOSED,267.66,1.0,262.3068,277.0281
ECO_291245,GAMMA,LONG,2025-05-29 12:45:00,262.28,2025-05-29 13:45:00,256.63,-0.021541863657160203,SL_HIT,GAMMA_NORMAL,CLOSED,262.28,1.0,257.03439999999995,271.4598
ECO_291315,GAMMA,SHORT,2025-05-29 13:15:00,261.49,2025-05-29 14:30:00,255.75,0.021951126238097092,SL_HIT,GAMMA_HEDGE,CLOSED,261.49,1.0,254.87804999999997,252.33785
ECO_291430,GAMMA,LONG,2025-05-29 14:30:00,255.75,2025-05-29 23:30:00,250.55,-0.02033235581622674,SL_HIT,GAMMA_NORMAL,CLOSED,255.75,1.0,250.635,264.70124999999996
ECO_291345,GAMMA,SHORT,2025-05-29 13:45:00,256.63,2025-05-30 01:00:00,246.51,0.03943420488641236,SL_HIT,GAMMA_HEDGE,CLOSED,256.63,1.0,243.97379999999995,247.64794999999998
ECO_300100,GAMMA,LONG,2025-05-30 01:00:00,246.51,2025-05-30 03:45:00,249.78,0.013265181939880777,SL_HIT,GAMMA_NORMAL,CLOSED,246.51,1.0,250.5211,255.13784999999996
ECO_300115,GAMMA,LONG,2025-05-30 01:15:00,247.12,2025-05-30 03:45:00,249.78,0.010764001294917435,SL_HIT,GAMMA_NORMAL,CLOSED,247.12,1.0,250.5211,255.76919999999998
ECO_300415,GAMMA,SHORT,2025-05-30 04:15:00,251.05,2025-05-30 12:30:00,250.27,0.003106950806612233,SL_HIT,GAMMA_NORMAL,CLOSED,251.05,1.0,248.05409999999998,242.26325
ECO_300430,GAMMA,SHORT,2025-05-30 04:30:00,252.03,2025-05-30 12:30:00,250.27,0.006983295639407971,SL_HIT,GAMMA_NORMAL,CLOSED,252.03,1.0,248.05409999999998,243.20895
ECO_301915,GAMMA,SHORT,2025-05-30 19:15:00,254.35,2025-05-30 23:00:00,251.12,0.01269903676036953,SL_HIT,GAMMA_NORMAL,CLOSED,254.35,1.0,250.4862,245.44774999999998
ECO_301930,GAMMA,SHORT,2025-05-30 19:30:00,254.32,2025-05-30 23:00:00,251.12,0.01258257313620631,SL_HIT,GAMMA_NORMAL,CLOSED,254.32,1.0,250.4862,245.41879999999998
ECO_310000,GAMMA,LONG,2025-05-31 00:00:00,248.39,2025-05-31 01:45:00,243.08,-0.021377672209026023,SL_HIT,GAMMA_NORMAL,CLOSED,248.39,1.0,243.42219999999998,257.08365
ECO_310145,GAMMA,LONG,2025-05-31 01:45:00,243.08,2025-05-31 02:45:00,247.06,0.016373210465690263,SL_HIT,GAMMA_NORMAL,CLOSED,243.08,1.0,247.3769,251.5878
ECO_310015,GAMMA,LONG,2025-05-31 00:15:00,247.44,2025-05-31 05:00:00,250.94,0.014144843194309732,SL_HIT,GAMMA_NORMAL,CLOSED,247.44,1.0,251.57580000000002,256.1004
ECO_310515,GAMMA,SHORT,2025-05-31 05:15:00,251.65,2025-05-31 12:00:00,249.3,0.009338366779256882,SL_HIT,GAMMA_NORMAL,CLOSED,251.65,1.0,248.56664999999998,242.84225
ECO_311915,GAMMA,SHORT,2025-05-31 19:15:00,253.67,2025-06-01 02:15:00,240.24,0.05294279970039807,SL_HIT,GAMMA_NORMAL,CLOSED,253.67,1.0,238.91864999999996,244.79154999999997
ECO_311930,GAMMA,SHORT,2025-05-31 19:30:00,253.82,2025-06-01 02:15:00,240.24,0.05350248207391058,SL_HIT,GAMMA_NORMAL,CLOSED,253.82,1.0,238.91864999999996,244.9363
ECO_010215,GAMMA,LONG,2025-06-01 02:15:00,240.24,2025-06-01 05:15:00,243.5,0.013569763569763532,SL_HIT,GAMMA_NORMAL,CLOSED,240.24,1.0,243.84465,248.64839999999998
ECO_010230,GAMMA,LONG,2025-06-01 02:30:00,241.38,2025-06-01 05:15:00,243.5,0.008782832049051307,SL_HIT,GAMMA_NORMAL,CLOSED,241.38,1.0,243.84465,249.82829999999998
ECO_011400,GAMMA,SHORT,2025-06-01 14:00:00,244.12,2025-06-01 15:30:00,249.43,-0.02175159757496314,SL_HIT,GAMMA_NORMAL,CLOSED,244.12,1.0,249.00240000000002,235.5758
ECO_010830,GAMMA,LONG,2025-06-01 08:30:00,242.12,2025-06-01 16:45:00,251.06,0.03692383941847017,SL_HIT,GAMMA_NORMAL,CLOSED,242.12,1.0,251.75490000000002,250.59419999999997
ECO_011530,GAMMA,SHORT,2025-06-01 15:30:00,249.43,2025-06-01 18:45:00,246.43,0.012027422523353246,SL_HIT,GAMMA_NORMAL,CLOSED,249.43,1.0,245.90339999999998,240.69995
ECO_011645,GAMMA,SHORT,2025-06-01 16:45:00,251.06,2025-06-01 18:45:00,246.43,0.01844180673942482,SL_HIT,GAMMA_NORMAL,CLOSED,251.06,1.0,245.90339999999998,242.2729
ECO_012000,GAMMA,LONG,2025-06-01 20:00:00,244.56,2025-06-01 23:15:00,246.97,0.009854432450114477,SL_HIT,GAMMA_NORMAL,CLOSED,244.56,1.0,247.7351,253.1196
ECO_012045,GAMMA,LONG,2025-06-01 20:45:00,245.03,2025-06-01 23:15:00,246.97,0.007917397869648604,SL_HIT,GAMMA_NORMAL,CLOSED,245.03,1.0,247.7351,253.60604999999998
ECO_020200,GAMMA,LONG,2025-06-02 02:00:00,242.43,2025-06-02 13:45:00,245.4,0.012250959039722802,SL_HIT,GAMMA_NORMAL,CLOSED,242.43,1.0,246.61075,250.91504999999998
ECO_020215,GAMMA,LONG,2025-06-02 02:15:00,243.23,2025-06-02 13:45:00,245.4,0.008921596842494824,SL_HIT,GAMMA_NORMAL,CLOSED,243.23,1.0,246.61075,251.74304999999998
ECO_021400,GAMMA,SHORT,2025-06-02 14:00:00,248.85,2025-06-02 21:45:00,254.61,-0.02314647377938525,SL_HIT,GAMMA_NORMAL,CLOSED,248.85,1.0,253.827,240.14024999999998
