Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Rem_Qty,Initial_Qty,Margin_USD,Invested_USD,tp1_hit,Max_Adverse_Price,Max_Favorable_Price,SL,TP1_Price,TP2_Price,Closed_Qty,Capital_After,Max_DD_During_Trade,Post_SL_Recovery,Post_SL_TP1_Hit
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.451000,278.3,0.03788978773421828,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.887749451144963,170.3090406238192,1703.090406238192,False,289.26,278.3,287.8137,279.1359,270.4581,2.355099780457985,1200.0057745751933,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.452800,276.06,0.035463470878026544,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.1538409610847316,176.12908214720608,1761.2908214720608,False,286.21,276.06,284.77894999999995,276.19264999999996,267.60635,2.461536384433893,1224.9903688771972,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.456400,279.71,0.033015280370600884,SL_HIT,GAMMA_NORMAL,OPEN,0,5.887749451144963,170.3090406238192,1703.090406238192,True,289.26,276.06,278.8206,279.1359,270.4581,3.5326496706869777,1258.7271732322579,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.456400,279.71,0.0227105971140072,SL_HIT,GAMMA_NORMAL,OPEN,0,6.1538409610847316,176.12908214720608,1761.2908214720608,True,286.21,276.06,278.8206,276.19264999999996,267.60635,3.6923045766508387,1282.7271529804884,0.0,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478000,287.08,1970-01-01 00:28:56.490600,293.21,-0.021352932980353893,SL_HIT,GAMMA_NORMAL,OPEN,0,6.70228065163276,192.40907294707327,1924.0907294707326,False,293.21,285.4,292.8216,277.0322,268.4198,6.70228065163276,1241.6421725859796,-0.021352932980353893,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478900,287.86,1970-01-01 00:28:56.491500,294.96,-0.024664767595358735,SL_HIT,GAMMA_NORMAL,OPEN,0,6.6841198133493105,192.40907294707327,1924.0907294707326,False,294.96,285.4,293.6172,277.7849,269.14910000000003,6.6841198133493105,1194.1849219111996,-0.024664767595358735,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.515800,281.5,0.05068627120358808,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.040796488944793,179.12773828667994,1791.2773828667994,False,296.53,281.5,295.04735,286.15144999999995,277.25554999999997,2.4163185955779176,1230.5021904027356,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.515800,281.5,0.047731808802137995,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.05959670805047,179.12773828667994,1791.2773828667994,False,295.61,281.5,294.13195,285.26365,276.39535,2.423838683220188,1264.7025542229724,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.517600,285.37,0.037635315145179135,SL_HIT,GAMMA_NORMAL,OPEN,0,6.040796488944793,179.12773828667994,1791.2773828667994,True,296.53,281.5,284.315,286.15144999999995,277.25554999999997,3.6244778933668758,1305.1517275129465,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.517600,285.37,0.034640235445350324,SL_HIT,GAMMA_NORMAL,OPEN,0,6.05959670805047,179.12773828667994,1791.2773828667994,True,295.61,281.5,284.315,285.26365,276.39535,3.635758024830282,1342.3818896872087,0.0,True,True
