Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,SL,Peak_Price,status,Rem_Qty,TP1_Hit,TP2_Hit
FL_0143,Flash_Reversal,SHORT,2025-03-06 01:43:00,227.47,2025-03-06 01:47:00,231.86,-0.01929924825251688,SL_HIT,230.88204999999996,227.47,CLOSED,1.0,False,False
FL_0148,Flash_Reversal,SHORT,2025-03-06 01:48:00,232.46,2025-03-06 02:03:00,232.47,-4.301815366080575e-05,SL_HIT,232.46,232.46,CLOSED,0.4,True,False
FL_0213,Flash_Reversal,SHORT,2025-03-06 02:13:00,236.18,2025-03-06 02:38:00,235.0,0.004996189347108167,SL_HIT,234.76799999999997,233.6,CLOSED,0.2,True,True
FL_0455,Flash_Reversal,SHORT,2025-03-06 04:55:00,236.57,2025-03-06 05:14:00,236.66,-0.000380437079934072,SL_HIT,236.57,236.57,CLOSED,0.4,True,False
FL_0020,Flash_Reversal,LONG,2025-03-07 00:20:00,205.48,2025-03-07 00:36:00,202.25,-0.015719291415222842,SL_HIT,202.3978,205.48,CLOSED,1.0,False,False
FL_1331,Flash_Reversal,SHORT,2025-03-07 13:31:00,207.74,2025-03-07 14:02:00,205.21,0.012178684894579768,SL_HIT,205.18079999999998,204.16,CLOSED,0.2,True,True
FL_1445,Flash_Reversal,SHORT,2025-03-07 14:45:00,206.38,2025-03-07 14:53:00,209.64,-0.015796104273669887,SL_HIT,209.4757,206.38,CLOSED,1.0,False,False
FL_1621,Flash_Reversal,LONG,2025-03-07 16:21:00,200.82,2025-03-07 16:42:00,200.45,-0.001842445971516804,SL_HIT,200.82,200.82,CLOSED,0.4,True,False
FL_2106,Flash_Reversal,LONG,2025-03-07 21:06:00,198.96,2025-03-07 21:37:00,200.99,0.010203055890631288,SL_HIT,201.0696,202.08,CLOSED,0.2,True,True
FL_1040,Flash_Reversal,SHORT,2025-03-08 10:40:00,190.58,2025-03-08 11:51:00,187.73,0.014954349879315891,SL_HIT,187.68374999999997,186.75,CLOSED,0.2,True,True
FL_1400,Flash_Reversal,SHORT,2025-03-08 14:00:00,195.18,2025-03-08 14:40:00,191.64,0.018137104211497185,SL_HIT,191.51279999999997,190.56,CLOSED,0.2,True,True
FL_1637,Flash_Reversal,LONG,2025-03-09 16:37:00,186.13,2025-03-09 16:51:00,186.13,0.0,SL_HIT,186.13,186.13,CLOSED,0.4,True,False
FL_1744,Flash_Reversal,LONG,2025-03-09 17:44:00,179.85,2025-03-09 18:12:00,180.73,0.004892966360856244,SL_HIT,181.1696,182.08,CLOSED,0.2,True,True
FL_2123,Flash_Reversal,LONG,2025-03-09 21:23:00,177.6,2025-03-09 21:51:00,177.07,-0.0029842342342342406,SL_HIT,178.06,178.67,CLOSED,0.2,True,True
FL_0004,Flash_Reversal,SHORT,2025-03-10 00:04:00,180.84,2025-03-10 00:39:00,177.85,0.016533952665339576,SL_HIT,177.44279999999998,176.56,CLOSED,0.2,True,True
FL_0342,Flash_Reversal,SHORT,2025-03-10 03:42:00,188.78,2025-03-10 04:00:00,189.45,-0.003549104778048456,SL_HIT,188.78,188.78,CLOSED,0.4,True,False
FL_0916,Flash_Reversal,SHORT,2025-03-10 09:16:00,196.47,2025-03-10 09:18:00,199.8,-0.016949152542372944,SL_HIT,199.41705,196.47,CLOSED,1.0,False,False
FL_0919,Flash_Reversal,SHORT,2025-03-10 09:19:00,199.25,2025-03-10 09:42:00,196.24,0.015106649937264698,SL_HIT,195.97499999999997,195.0,CLOSED,0.2,True,True
FL_1403,Flash_Reversal,LONG,2025-03-10 14:03:00,187.53,2025-03-10 14:17:00,183.61,-0.02090332213512498,SL_HIT,184.71705,187.53,CLOSED,1.0,False,False
FL_1514,Flash_Reversal,SHORT,2025-03-10 15:14:00,185.93,2025-03-10 15:31:00,185.97,-0.00021513472812344453,SL_HIT,185.93,185.93,CLOSED,0.4,True,False
FL_1804,Flash_Reversal,SHORT,2025-03-10 18:04:00,184.96,2025-03-10 18:30:00,182.57,0.012921712802768246,SL_HIT,182.51805,181.61,CLOSED,0.2,True,True
FL_1853,Flash_Reversal,LONG,2025-03-10 18:53:00,177.95,2025-03-10 19:08:00,177.77,-0.0010115200899127755,SL_HIT,177.95,177.95,CLOSED,0.4,True,False
FL_2056,Flash_Reversal,SHORT,2025-03-10 20:56:00,181.8,2025-03-10 21:10:00,182.22,-0.0023102310231022413,SL_HIT,181.8,181.8,CLOSED,0.4,True,False
FL_2112,Flash_Reversal,SHORT,2025-03-10 21:12:00,184.46,2025-03-10 21:58:00,182.49,0.01067982218367125,SL_HIT,182.27685,181.37,CLOSED,0.2,True,True
FL_0034,Flash_Reversal,LONG,2025-03-11 00:34:00,173.93,2025-03-11 00:49:00,173.06,-0.005002012303800405,SL_HIT,173.93,173.93,CLOSED,0.4,True,False
FL_0051,Flash_Reversal,LONG,2025-03-11 00:51:00,169.46,2025-03-11 01:06:00,168.89,-0.00336362563436812,SL_HIT,169.46,169.46,CLOSED,0.4,True,False
FL_0512,Flash_Reversal,SHORT,2025-03-11 05:12:00,180.48,2025-03-11 05:33:00,179.74,0.004100177304964432,SL_HIT,179.70405,178.81,CLOSED,0.2,True,True
FL_1310,Flash_Reversal,LONG,2025-03-11 13:10:00,171.66,2025-03-11 13:28:00,176.87,0.030350693230805127,SL_HIT,177.68710000000002,178.58,CLOSED,0.2,True,True
FL_1428,Flash_Reversal,LONG,2025-03-11 14:28:00,170.63,2025-03-11 14:41:00,167.66,-0.01740608333821719,SL_HIT,168.07055,170.63,CLOSED,1.0,False,False
FL_1810,Flash_Reversal,SHORT,2025-03-11 18:10:00,179.56,2025-03-11 18:21:00,183.22,-0.020383158832702142,SL_HIT,182.25339999999997,179.56,CLOSED,1.0,False,False
FL_0205,Flash_Reversal,LONG,2025-03-12 02:05:00,179.59,2025-03-12 02:53:00,176.68,-0.016203574809287802,SL_HIT,176.89615,179.59,CLOSED,1.0,False,False
FL_0323,Flash_Reversal,LONG,2025-03-12 03:23:00,173.96,2025-03-12 04:00:00,171.35,-0.015003449068751515,SL_HIT,171.35060000000001,173.96,CLOSED,1.0,False,False
FL_0705,Flash_Reversal,SHORT,2025-03-12 07:05:00,173.23,2025-03-12 07:41:00,173.65,-0.002424522311378029,SL_HIT,173.23,173.23,CLOSED,0.4,True,False
FL_1230,Flash_Reversal,SHORT,2025-03-12 12:30:00,179.34,2025-03-12 12:51:00,178.69,0.0036244005799041246,SL_HIT,178.3875,177.5,CLOSED,0.2,True,True
FL_0827,Flash_Reversal,LONG,2025-03-13 08:27:00,169.26,2025-03-13 08:40:00,169.26,0.0,SL_HIT,169.26,169.26,CLOSED,0.4,True,False
FL_0900,Flash_Reversal,SHORT,2025-03-13 09:00:00,172.73,2025-03-13 09:34:00,172.68,0.0002894691136454753,SL_HIT,172.5445,171.9,CLOSED,0.2,True,True
FL_1609,Flash_Reversal,SHORT,2025-03-16 16:09:00,168.22,2025-03-16 16:36:00,168.42,-0.0011889192723813376,SL_HIT,168.3415,167.58,CLOSED,0.2,True,True
FL_1115,Flash_Reversal,SHORT,2025-03-19 11:15:00,178.4,2025-03-19 11:34:00,178.78,-0.0021300448430493016,SL_HIT,178.4,178.4,CLOSED,0.4,True,False
FL_1854,Flash_Reversal,SHORT,2025-03-19 18:54:00,180.82,2025-03-19 19:14:00,181.88,-0.005862183386793509,SL_HIT,180.82,180.82,CLOSED,0.4,True,False
FL_1504,Flash_Reversal,LONG,2025-03-20 15:04:00,175.58,2025-03-20 15:21:00,175.55,-0.00017086228499829783,SL_HIT,175.58,175.58,CLOSED,0.4,True,False
FL_1422,Flash_Reversal,LONG,2025-03-26 14:22:00,181.3,2025-03-26 14:42:00,181.18,-0.0006618863761721155,SL_HIT,181.3,181.3,CLOSED,0.4,True,False
FL_0440,Flash_Reversal,LONG,2025-03-28 04:40:00,180.52,2025-03-28 05:09:00,177.46,-0.016951030356747186,SL_HIT,177.81220000000002,180.52,CLOSED,1.0,False,False
FL_2208,Flash_Reversal,LONG,2025-03-30 22:08:00,161.75,2025-03-30 22:53:00,164.27,0.015579598145285999,SL_HIT,164.52325,165.35,CLOSED,0.2,True,True
FL_1334,Flash_Reversal,LONG,2025-03-31 13:34:00,156.28,2025-03-31 13:58:00,157.2,0.005886869721013485,SL_HIT,157.29955,158.09,CLOSED,0.2,True,True
