TIMESTAMP,MODULO,TIPO_ERROR,MENSAJE,TRACEBACK
2025-12-24 14:15:04,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:15:03 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '10', 'x-response-time': '531ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'FxlCg1iKJpEkmhy1BCu2-NupzNSfafZK-R15K4weF-iLDS2oH5kayQ=='})",
2025-12-24 14:15:05,LOOP_SLOW,ADVERTENCIA,Error #11: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:15:38,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:15:37 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '25', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'hun7BrlO5KvkzPgbQ_05MvIuaCGvZ71A90J_R0wPSKuxDtE5UAwWgQ=='})",
2025-12-24 14:15:38,LOOP_SLOW,ADVERTENCIA,Error #12: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:16:11,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:16:10 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '14', 'x-response-time': '5ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'RA-B8VuUFgQqLpZSBkSErYGKTs7NVkW2oP6OoW8X_NKPDz2DkukfGw=='})",
2025-12-24 14:16:12,LOOP_SLOW,ADVERTENCIA,Error #13: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:25:17,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:25:16 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '200', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'idcyL9-csMbBTiRUCRLU2zPYviqfRU4xMTB6popYaN-T5BwsO7WHTw=='})",
2025-12-24 14:25:31,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:25:30 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '255', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'NZtPG5UdAR_6uNMSzqKMcP8NMdONel5xjRHRE0sC4qhRkLqArPlNPg=='})",
2025-12-24 14:25:31,LOOP_SLOW,ADVERTENCIA,Error #1: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:25:46,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:25:45 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '40', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '-lJXynfkGToYXff6aXHexJx2-vuwTDYQiV-OBtV8fzyFbzWqWxYJuA=='})",
