Timestamp,Timeframe,Signal_Type,Signal_Price,In_FVG,Max_Advance_Pct,Max_Drawdown_Pct,RSI_T0,RSI_T-1,RSI_T-2,RSI_T-3,RSI_T-4,VOLUME_T0,VOLUME_T-1,VOLUME_T-2,VOLUME_T-3,VOLUME_T-4,MACD_T0,MACD_T-1,MACD_T-2,MACD_T-3,MACD_T-4,ADX_T0,ADX_T-1,ADX_T-2,ADX_T-3,ADX_T-4,ATR_T0,ATR_T-1,ATR_T-2,ATR_T-3,ATR_T-4
2025-02-01,1d,LONG_MID,318.559,True,-4.33,39.53,45.925059526296,49.442345745637695,50.91901331586988,43.21815368746776,47.539634410465226,167928.935,335111.11,174687.445,216684.912,181046.333,-3.0477542221241265,-1.505091229047025,-3.2458364090969667,-3.6620480911375353,-1.6505648476164083,34.04763438069317,35.56540214467124,36.40505726770274,38.16124801445336,40.82550128763568,34.42428571428572,34.21857142857143,33.43857142857143,32.07142857142857,33.41785714285715
2025-02-02,1d,LONG,266.8837,False,6.78,27.82,40.590732877976734,45.925059526296,49.442345745637695,50.91901331586988,43.21815368746776,366449.871,167928.935,335111.11,174687.445,216684.912,-7.222686718442389,-3.0477542221241265,-1.505091229047025,-3.2458364090969667,-3.6620480911375353,32.24166952472978,34.04763438069317,35.56540214467124,36.40505726770274,38.16124801445336,34.705714285714286,34.42428571428572,34.21857142857143,33.43857142857143,32.07142857142857
2025-02-03,1d,LONG,263.5407,False,7.53,12.82,38.28718263404158,40.590732877976734,45.925059526296,49.442345745637695,50.91901331586988,1127436.263,366449.871,167928.935,335111.11,174687.445,-8.974640250105494,-7.222686718442389,-3.0477542221241265,-1.505091229047025,-3.2458364090969667,31.78281110181121,32.24166952472978,34.04763438069317,35.56540214467124,36.40505726770274,36.355,34.705714285714286,34.42428571428572,34.21857142857143,33.43857142857143
2025-02-04,1d,LONG,257.6944,False,9.97,20.36,28.73672394439167,38.28718263404158,40.590732877976734,45.925059526296,49.442345745637695,459215.108,1127436.263,366449.871,167928.935,335111.11,-10.576032444427256,-8.974640250105494,-7.222686718442389,-3.0477542221241265,-1.505091229047025,31.35672828052968,31.78281110181121,32.24166952472978,34.04763438069317,35.56540214467124,34.78428571428572,36.355,34.705714285714286,34.42428571428572,34.21857142857143
2025-02-17,1d,SHORT_MID,265.091,False,36.81,1.52,44.12462908011869,47.93068485574707,35.337364298474654,29.735198889916745,33.965442295153224,255620.395,59418.353,63140.469,135543.126,181007.592,-13.425042247952147,-15.070057316331486,-15.869184806279977,-16.600301205359187,-18.231794482651537,23.971968899496023,25.60241286989176,26.312077189503448,27.07633107216219,28.03296681602628,21.715714285714284,26.232142857142858,29.83928571428571,31.586428571428566,32.973571428571425
2025-02-18,1d,SHORT_MID,263.0215,False,36.31,2.31,39.85882773409578,44.12462908011869,47.93068485574707,35.337364298474654,29.735198889916745,177667.031,255620.395,59418.353,63140.469,135543.126,-13.177408878162623,-13.425042247952147,-15.070057316331486,-15.869184806279977,-16.600301205359187,22.799645146010608,23.971968899496023,25.60241286989176,26.312077189503448,27.07633107216219,21.367142857142856,21.715714285714284,26.232142857142858,29.83928571428571,31.586428571428566
2025-02-20,1d,SHORT_MID,256.327,False,36.08,4.99,60.670403104117256,46.723785415246816,39.85882773409578,44.12462908011869,47.93068485574707,125911.839,139948.517,177667.031,255620.395,59418.353,-11.277402845286986,-12.563594598376936,-13.177408878162623,-13.425042247952147,-15.070057316331486,20.432670959826982,21.71105880348844,22.799645146010608,23.971968899496023,25.60241286989176,19.149285714285718,20.242142857142856,21.367142857142856,21.715714285714284,26.232142857142858
2025-02-21,1d,LONG_MID,253.67,False,0.22,36.87,52.26070002785256,60.670403104117256,46.723785415246816,39.85882773409578,44.12462908011869,258217.285,125911.839,139948.517,177667.031,255620.395,-11.605800727107804,-11.277402845286986,-12.563594598376936,-13.177408878162623,-13.425042247952147,19.53344921454514,20.432670959826982,21.71105880348844,22.799645146010608,23.971968899496023,19.113571428571426,19.149285714285718,20.242142857142856,21.367142857142856,21.715714285714284
2025-02-23,1d,SHORT_MID,251.6675,False,36.37,-0.92,52.95086467197365,53.73402915242036,52.26070002785256,60.670403104117256,46.723785415246816,83526.179,132479.048,258217.285,125911.839,139948.517,-11.053885411936308,-11.394194500875043,-11.605800727107804,-11.277402845286986,-12.563594598376936,17.78055450665107,18.698457593926285,19.53344921454514,20.432670959826982,21.71105880348844,18.39642857142857,19.253571428571423,19.113571428571426,19.149285714285718,20.242142857142856
2025-02-24,1d,LONG,224.7389,False,7.6,28.75,34.49017426770486,52.95086467197365,53.73402915242036,52.26070002785256,60.670403104117256,232853.204,83526.179,132479.048,258217.285,125911.839,-13.60647646291659,-11.053885411936308,-11.394194500875043,-11.605800727107804,-11.277402845286986,18.503048919394967,17.78055450665107,18.698457593926285,19.53344921454514,20.432670959826982,19.87142857142857,18.39642857142857,19.253571428571423,19.113571428571426,19.149285714285718
2025-02-24,1d,SHORT_MID,248.5915,False,35.59,-2.72,34.49017426770486,52.95086467197365,53.73402915242036,52.26070002785256,60.670403104117256,232853.204,83526.179,132479.048,258217.285,125911.839,-13.60647646291659,-11.053885411936308,-11.394194500875043,-11.605800727107804,-11.277402845286986,18.503048919394967,17.78055450665107,18.698457593926285,19.53344921454514,20.432670959826982,19.87142857142857,18.39642857142857,19.253571428571423,19.113571428571426,19.149285714285718
2025-02-25,1d,LONG,215.7091,False,12.11,25.77,35.331206320267384,34.49017426770486,52.95086467197365,53.73402915242036,52.26070002785256,475176.508,232853.204,83526.179,132479.048,258217.285,-15.902022426357943,-13.60647646291659,-11.053885411936308,-11.394194500875043,-11.605800727107804,19.659623217403613,18.503048919394967,17.78055450665107,18.698457593926285,19.53344921454514,20.106428571428577,19.87142857142857,18.39642857142857,19.253571428571423,19.113571428571426
2025-02-26,1d,LONG,208.0806,False,16.22,23.04,29.921700223713643,35.331206320267384,34.49017426770486,52.95086467197365,53.73402915242036,295382.838,475176.508,232853.204,83526.179,132479.048,-17.72511943559138,-15.902022426357943,-13.60647646291659,-11.053885411936308,-11.394194500875043,20.7335850655545,19.659623217403613,18.503048919394967,17.78055450665107,18.698457593926285,19.40928571428572,20.106428571428577,19.87142857142857,18.39642857142857,19.253571428571423
2025-02-27,1d,LONG,202.204,False,19.6,20.81,28.673660242335515,29.921700223713643,35.331206320267384,34.49017426770486,52.95086467197365,146454.592,295382.838,475176.508,232853.204,83526.179,-18.838199776892907,-17.72511943559138,-15.902022426357943,-13.60647646291659,-11.053885411936308,21.73083535312318,20.7335850655545,19.659623217403613,18.503048919394967,17.78055450665107,19.53357142857143,19.40928571428572,20.106428571428577,19.87142857142857,18.39642857142857
2025-02-28,1d,LONG,194.0468,False,24.62,17.48,22.6225680933852,28.673660242335515,29.921700223713643,35.331206320267384,34.49017426770486,304630.917,146454.592,295382.838,475176.508,232853.204,-20.430519704956566,-18.838199776892907,-17.72511943559138,-15.902022426357943,-13.60647646291659,23.22232730786218,21.73083535312318,20.7335850655545,19.659623217403613,18.503048919394967,20.183571428571437,19.53357142857143,19.40928571428572,20.106428571428577,19.87142857142857
2025-03-01,1d,LONG,187.5468,False,28.94,14.62,26.071633472666164,22.6225680933852,28.673660242335515,29.921700223713643,35.331206320267384,125176.086,304630.917,146454.592,295382.838,475176.508,-21.226661874180703,-20.430519704956566,-18.838199776892907,-17.72511943559138,-15.902022426357943,24.607284122976967,23.22232730786218,21.73083535312318,20.7335850655545,19.659623217403613,20.14571428571429,20.183571428571437,19.53357142857143,19.40928571428572,20.106428571428577
2025-03-04,1d,LONG,174.854,False,38.3,8.42,38.873327108621226,27.011431083754672,39.85463759418551,26.071633472666164,22.6225680933852,654727.541,301482.223,312986.775,125176.086,304630.917,-20.058378468818372,-21.027463410138097,-19.33262326745688,-21.226661874180703,-20.430519704956566,24.13260818564911,23.88331574542674,23.99474529831709,24.607284122976967,23.22232730786218,25.167857142857144,23.39428571428572,22.13928571428572,20.14571428571429,20.183571428571437
2025-03-06,1d,SHORT_MID,226.1835,True,29.2,-6.16,37.28576930483343,42.118964585686925,38.873327108621226,27.011431083754672,39.85463759418551,456119.8,379318.7,654727.541,301482.223,312986.775,-17.064894745363404,-17.938572563581374,-20.058378468818372,-21.027463410138097,-19.33262326745688,22.718434203560594,23.8238438270419,24.13260818564911,23.88331574542674,23.99474529831709,27.428571428571427,25.90928571428572,25.167857142857144,23.39428571428572,22.13928571428572
2025-03-22,1d,SHORT_MID,183.148,False,37.73,6.32,41.26272021008864,39.87662480722626,35.45890880595553,32.67148014440434,33.73600994848108,84609.274,153103.753,175786.773,227825.467,141000.834,-13.279732463005018,-14.393823319111648,-15.452698218082446,-16.631368387778537,-18.272632955095645,23.73478984555839,24.23254654654193,24.71440883320872,25.203062229927237,25.72930434947025,14.401428571428568,15.014999999999995,15.559999999999995,17.14142857142857,17.642857142857142
2025-03-23,1d,SHORT_MID,183.355,False,37.8,6.2,54.055073557148255,41.26272021008864,39.87662480722626,35.45890880595553,32.67148014440434,112878.785,84609.274,153103.753,175786.773,227825.467,-11.834336692972728,-13.279732463005018,-14.393823319111648,-15.452698218082446,-16.631368387778537,23.002935725569014,23.73478984555839,24.23254654654193,24.71440883320872,25.203062229927237,13.334999999999996,14.401428571428568,15.014999999999995,15.559999999999995,17.14142857142857
2025-03-24,1d,LONG_MID,182.5585,False,5.46,37.53,56.23427955443765,54.055073557148255,41.26272021008864,39.87662480722626,35.45890880595553,134165.595,112878.785,84609.274,153103.753,175786.773,-10.110743577500443,-11.834336692972728,-13.279732463005018,-14.393823319111648,-15.452698218082446,21.548527122551484,23.002935725569014,23.73478984555839,24.23254654654193,24.71440883320872,12.387142857142855,13.334999999999996,14.401428571428568,15.014999999999995,15.559999999999995
2025-03-26,1d,LONG_MID,179.296,False,4.3,36.39,51.47962667880719,52.67264469546988,56.23427955443765,54.055073557148255,41.26272021008864,185901.176,114808.321,134165.595,112878.785,84609.274,-8.715013864225654,-8.97219348899651,-10.110743577500443,-11.834336692972728,-13.279732463005018,19.78666830364968,20.19800484832092,21.548527122551484,23.002935725569014,23.73478984555839,11.159999999999997,11.537142857142854,12.387142857142855,13.334999999999996,14.401428571428568
2025-03-27,1d,SHORT_MID,178.7,False,36.18,4.65,63.17815469746181,51.47962667880719,52.67264469546988,56.23427955443765,54.055073557148255,111413.715,185901.176,114808.321,134165.595,112878.785,-7.832664997362741,-8.715013864225654,-8.97219348899651,-10.110743577500443,-11.834336692972728,19.404712940740676,19.78666830364968,20.19800484832092,21.548527122551484,23.002935725569014,10.661428571428567,11.159999999999997,11.537142857142854,12.387142857142855,13.334999999999996
