Date,Type,Side,PnL_Pct,Reason,Capital
2025-06-08 03:30:00,REV,LONG,0.4,TP_MEAN,663.38
2025-06-08 10:00:00,REV,LONG,-0.44,SL_HIT,660.47
2025-06-08 19:30:00,REV,SHORT,0.07,TIME_STOP,660.94
2025-06-09 08:15:00,REV,SHORT,0.72,TP_MEAN,665.72
2025-06-09 17:15:00,REV,SHORT,-1.01,SL_HIT,659.0
2025-06-09 21:45:00,REV,SHORT,-1.66,SL_HIT,648.06
2025-06-10 22:30:00,REV,SHORT,1.11,TP_MEAN,655.24
2025-06-11 04:30:00,REV,SHORT,-0.84,SL_HIT,649.76
2025-06-11 09:45:00,REV,LONG,-0.82,SL_HIT,644.41
2025-06-11 15:30:00,REV,SHORT,0.0,TIME_STOP,644.42
2025-06-11 20:45:00,REV,LONG,-0.35,TIME_STOP,642.16
2025-06-12 00:15:00,REV,LONG,0.64,TP_MEAN,646.29
2025-06-12 05:15:00,REV,LONG,0.33,TP_MEAN,648.4
2025-06-12 15:00:00,REV,SHORT,-1.03,SL_HIT,641.75
2025-06-12 18:45:00,REV,SHORT,0.85,TP_MEAN,647.22
2025-06-13 14:45:00,REV,LONG,1.81,TP_MEAN,658.95
2025-06-13 16:30:00,REV,SHORT,1.48,TP_MEAN,668.7
2025-06-13 23:00:00,REV,SHORT,-1.41,SL_HIT,659.24
2025-06-14 07:00:00,REV,LONG,-1.15,SL_HIT,651.66
2025-06-14 13:30:00,REV,SHORT,0.71,TP_MEAN,656.29
2025-06-14 19:00:00,REV,LONG,0.52,TP_MEAN,659.73
2025-06-14 22:00:00,REV,SHORT,-1.22,SL_HIT,651.66
2025-06-15 07:00:00,REV,LONG,-0.75,SL_HIT,646.79
2025-06-15 18:45:00,REV,LONG,-0.51,TIME_STOP,643.48
2025-06-15 20:15:00,REV,LONG,-0.88,SL_HIT,637.83
2025-06-16 11:45:00,REV,LONG,1.14,TP_MEAN,645.09
2025-06-16 14:30:00,TREND,LONG,-1.63,SL_HIT,634.55
2025-06-16 19:30:00,REV,SHORT,0.63,TP_MEAN,638.53
2025-06-17 10:30:00,REV,LONG,-1.57,SL_HIT,628.53
2025-06-17 15:15:00,REV,LONG,-0.98,SL_HIT,622.34
2025-06-17 18:45:00,REV,LONG,0.72,TP_MEAN,626.8
2025-06-18 10:45:00,REV,LONG,-1.05,SL_HIT,620.23
2025-06-18 20:45:00,REV,SHORT,-1.14,SL_HIT,613.18
2025-06-19 11:45:00,REV,SHORT,0.16,TP_MEAN,614.17
2025-06-19 22:45:00,REV,SHORT,-0.77,SL_HIT,609.46
2025-06-20 04:45:00,REV,LONG,-0.66,SL_HIT,605.43
2025-06-20 07:45:00,REV,SHORT,-1.03,SL_HIT,599.22
2025-06-20 13:45:00,REV,SHORT,0.71,TP_MEAN,603.47
2025-06-21 07:00:00,REV,SHORT,0.29,TP_MEAN,605.23
2025-06-21 13:45:00,REV,LONG,-0.86,SL_HIT,600.02
2025-06-22 14:15:00,REV,LONG,-1.81,SL_HIT,589.19
2025-06-23 07:45:00,REV,SHORT,0.41,TP_MEAN,591.62
2025-06-23 12:30:00,REV,LONG,0.39,TP_MEAN,593.95
2025-06-23 14:00:00,REV,SHORT,-1.23,SL_HIT,586.66
2025-06-24 06:15:00,REV,SHORT,-1.38,TIME_STOP,578.55
2025-06-24 16:30:00,REV,SHORT,-0.92,SL_HIT,573.22
2025-06-25 02:00:00,REV,SHORT,-1.01,SL_HIT,567.44
2025-06-25 08:45:00,REV,LONG,0.44,TP_MEAN,569.95
2025-06-25 12:30:00,REV,LONG,-0.54,TIME_STOP,566.87
2025-06-25 14:45:00,REV,LONG,0.9,TP_MEAN,571.97
2025-06-26 00:15:00,REV,LONG,0.31,TP_MEAN,573.74
2025-06-26 02:45:00,REV,SHORT,-1.06,SL_HIT,567.66
2025-06-26 09:00:00,REV,SHORT,0.93,TP_MEAN,572.95
2025-06-26 15:15:00,REV,LONG,1.11,TP_MEAN,579.3
2025-06-26 20:30:00,REV,SHORT,-0.85,SL_HIT,574.4
2025-06-27 04:45:00,REV,SHORT,-1.63,TIME_STOP,565.03
2025-06-27 09:45:00,REV,SHORT,-0.97,SL_HIT,559.57
2025-06-27 16:30:00,REV,SHORT,-1.05,SL_HIT,553.71
2025-06-28 07:45:00,REV,LONG,0.19,TP_MEAN,554.77
2025-06-28 18:45:00,REV,SHORT,0.29,TP_MEAN,556.36
2025-06-28 23:00:00,REV,SHORT,-0.79,SL_HIT,551.96
2025-06-29 07:00:00,REV,SHORT,-0.83,SL_HIT,547.37
2025-06-29 20:15:00,REV,SHORT,0.7,TP_MEAN,551.19
2025-06-30 09:45:00,REV,LONG,-0.67,TIME_STOP,547.5
2025-06-30 14:45:00,REV,SHORT,0.45,TP_MEAN,549.97
2025-06-30 15:45:00,REV,SHORT,-0.96,SL_HIT,544.7
2025-06-30 19:45:00,REV,SHORT,-1.43,SL_HIT,536.91
2025-07-01 04:30:00,REV,LONG,-0.77,SL_HIT,532.78
2025-07-01 12:15:00,REV,LONG,-0.82,SL_HIT,528.39
2025-07-01 21:15:00,REV,LONG,0.36,TP_MEAN,530.28
2025-07-02 01:30:00,REV,LONG,0.43,TP_MEAN,532.57
2025-07-02 06:00:00,REV,SHORT,-0.57,SL_HIT,529.56
2025-07-03 03:15:00,REV,LONG,-0.28,TIME_STOP,528.08
2025-07-03 07:30:00,REV,SHORT,-1.14,SL_HIT,522.08
2025-07-03 13:30:00,REV,LONG,0.94,TP_MEAN,527.01
2025-07-04 01:30:00,REV,SHORT,0.53,TP_MEAN,529.8
2025-07-04 10:15:00,REV,LONG,-0.67,TIME_STOP,526.24
2025-07-04 14:00:00,REV,LONG,-1.16,SL_HIT,520.16
2025-07-04 22:30:00,REV,SHORT,-0.78,SL_HIT,516.12
2025-07-05 04:45:00,REV,SHORT,0.33,TP_MEAN,517.82
2025-07-05 08:00:00,REV,SHORT,-0.8,SL_HIT,513.69
2025-07-05 11:30:00,REV,SHORT,-0.85,SL_HIT,509.33
2025-07-05 19:15:00,REV,LONG,0.29,TP_MEAN,510.8
2025-07-05 22:45:00,REV,SHORT,-1.18,SL_HIT,504.75
2025-07-06 13:15:00,REV,SHORT,-0.57,SL_HIT,501.87
2025-07-06 19:45:00,REV,LONG,0.47,TP_MEAN,504.24
2025-07-06 21:15:00,REV,SHORT,-0.73,SL_HIT,500.58
2025-07-07 05:30:00,REV,SHORT,0.67,TP_MEAN,503.92
2025-07-07 07:15:00,REV,LONG,0.54,TP_MEAN,506.62
2025-07-07 13:45:00,REV,SHORT,-0.6,SL_HIT,503.57
2025-07-07 16:45:00,REV,LONG,-0.92,SL_HIT,498.93
2025-07-07 22:30:00,REV,LONG,0.83,TP_MEAN,503.06
2025-07-08 01:00:00,REV,SHORT,1.18,TP_MEAN,508.98
2025-07-08 11:15:00,REV,SHORT,-0.75,SL_HIT,505.17
2025-07-08 20:00:00,REV,SHORT,0.78,TIME_STOP,509.11
2025-07-09 05:30:00,REV,SHORT,-1.07,SL_HIT,503.68
2025-07-09 13:45:00,REV,SHORT,0.82,TP_MEAN,507.79
2025-07-09 18:00:00,REV,LONG,0.74,TP_MEAN,511.57
2025-07-09 19:45:00,REV,SHORT,-1.05,SL_HIT,506.22
2025-07-10 00:00:00,REV,SHORT,1.59,TP_MEAN,514.25
2025-07-10 06:45:00,REV,LONG,0.42,TP_MEAN,516.44
2025-07-10 08:30:00,REV,LONG,0.51,TP_MEAN,519.05
2025-07-10 16:15:00,REV,SHORT,-0.83,SL_HIT,514.73
2025-07-10 21:45:00,REV,SHORT,-1.65,SL_HIT,506.22
2025-07-11 05:30:00,REV,SHORT,-1.11,SL_HIT,500.62
2025-07-11 11:45:00,REV,SHORT,1.09,TP_MEAN,506.1
2025-07-11 15:45:00,REV,LONG,-1.34,SL_HIT,499.3
2025-07-11 21:00:00,REV,LONG,-0.89,SL_HIT,494.87
2025-07-12 15:00:00,REV,LONG,-1.28,SL_HIT,488.54
2025-07-12 21:15:00,REV,LONG,0.47,TP_MEAN,490.81
