Trade_ID,Side,Entry_Time,Exit_Time,PnL_Pct,Max_Drawdown,Exit_Reason,Pre_Entry_1_RSI_M5,Pre_Entry_1_BB_Pos_H1,Has_Severe_DD,DD_Depth,Pre_Crash_1_RSI_M5,Pre_Crash_2_RSI_M5,Pre_Crash_3_RSI_M5,Pre_Crash_4_RSI_M5,Pre_Crash_5_RSI_M5,Pre_Entry_2_RSI_M5,Pre_Entry_2_BB_Pos_H1,Pre_Entry_3_RSI_M5,Pre_Entry_3_BB_Pos_H1,Pre_Entry_4_RSI_M5,Pre_Entry_4_BB_Pos_H1,Pre_Entry_5_RSI_M5,Pre_Entry_5_BB_Pos_H1
TRD_202508151540_352375,LONG,2025-08-15 15:40:00,2025-08-15 15:41:00,-2.0,-0.04,STOP_LOSS,0.0,-0.048547475019657144,False,0.0,,,,,,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144
TRD_202508151541_352376,LONG,2025-08-15 15:41:00,2025-08-15 15:42:00,-2.0,-0.02,STOP_LOSS,0.0,-0.048547475019657144,False,0.0,,,,,,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144
TRD_202508151542_352377,LONG,2025-08-15 15:42:00,2025-08-15 15:43:00,-2.0,-0.46,STOP_LOSS,0.0,-0.048547475019657144,False,0.0,,,,,,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144
TRD_202508151543_352378,LONG,2025-08-15 15:43:00,2025-08-15 16:01:00,0.79,-2.47,TRAILING_WIN,0.0,-0.048547475019657144,True,-0.02468613803421575,0.0,0.0,0.0,0.0,0.0,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144,0.0,-0.048547475019657144
TRD_202508151845_352560,LONG,2025-08-15 18:45:00,2025-08-15 18:57:00,-2.0,-3.2,STOP_LOSS,14.371257485027924,0.008754207241510008,True,-0.03196525941163014,2.1108179419521207,2.1108179419521207,2.1108179419521207,14.371257485027924,14.371257485027924,14.371257485027924,0.008754207241510008,14.371257485027924,0.008754207241510008,14.371257485027924,0.008754207241510008,14.371257485027924,0.008754207241510008
TRD_202508151857_352572,LONG,2025-08-15 18:57:00,2025-08-15 19:00:00,2.15,0.0,TRAILING_WIN,2.1108179419521207,0.008754207241510008,False,0.0,,,,,,2.1108179419521207,0.008754207241510008,2.1108179419521207,0.008754207241510008,14.371257485027924,0.008754207241510008,14.371257485027924,0.008754207241510008
TRD_202508151920_352595,LONG,2025-08-15 19:20:00,2025-08-15 19:21:00,-2.0,-0.02,STOP_LOSS,32.29411764705881,0.05078928857251614,False,0.0,,,,,,47.96854521625161,0.05078928857251614,47.96854521625161,0.05078928857251614,47.96854521625161,0.05078928857251614,47.96854521625161,0.05078928857251614
TRD_202508151921_352596,LONG,2025-08-15 19:21:00,2025-08-15 19:24:00,-2.0,-3.6,STOP_LOSS,32.29411764705881,0.05078928857251614,True,-0.03602427723030727,32.29411764705881,32.29411764705881,32.29411764705881,32.29411764705881,32.29411764705881,32.29411764705881,0.05078928857251614,47.96854521625161,0.05078928857251614,47.96854521625161,0.05078928857251614,47.96854521625161,0.05078928857251614
TRD_202508151924_352599,LONG,2025-08-15 19:24:00,2025-08-15 20:00:00,2.51,0.0,TRAILING_WIN,32.29411764705881,0.05078928857251614,False,0.0,,,,,,32.29411764705881,0.05078928857251614,32.29411764705881,0.05078928857251614,32.29411764705881,0.05078928857251614,32.29411764705881,0.05078928857251614
TRD_202508160630_353265,LONG,2025-08-16 06:30:00,2025-08-16 06:33:00,-1.5,-0.25,TRAILING_LOSS,0.0,0.49582016896709674,False,0.0,,,,,,0.0,0.49582016896709674,0.0,0.49582016896709674,0.0,0.49582016896709674,0.0,0.49582016896709674
TRD_202508160633_353268,LONG,2025-08-16 06:33:00,2025-08-16 06:38:00,-1.5,-1.96,TRAILING_LOSS,0.0,0.49582016896709674,True,-0.01964591286033951,0.0,0.0,0.0,0.0,0.0,0.0,0.49582016896709674,0.0,0.49582016896709674,0.0,0.49582016896709674,0.0,0.49582016896709674
TRD_202508160638_353273,LONG,2025-08-16 06:38:00,2025-08-16 08:30:00,1.66,-1.41,TRAILING_WIN,0.0,0.49582016896709674,False,0.0,,,,,,0.0,0.49582016896709674,0.0,0.49582016896709674,0.0,0.49582016896709674,0.0,0.49582016896709674
TRD_202508160945_353460,LONG,2025-08-16 09:45:00,2025-08-16 09:46:00,-2.0,-2.4,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160946_353461,LONG,2025-08-16 09:46:00,2025-08-16 09:48:00,-2.0,0.0,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160949_353464,LONG,2025-08-16 09:49:00,2025-08-16 09:52:00,-2.0,-0.02,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160952_353467,LONG,2025-08-16 09:52:00,2025-08-16 09:54:00,-2.0,-0.24,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160954_353469,LONG,2025-08-16 09:54:00,2025-08-16 09:55:00,-2.0,-0.15,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160955_353470,LONG,2025-08-16 09:55:00,2025-08-16 09:56:00,-2.0,-0.02,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160956_353471,LONG,2025-08-16 09:56:00,2025-08-16 09:58:00,-2.0,-0.08,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160958_353473,LONG,2025-08-16 09:58:00,2025-08-16 09:59:00,-2.0,-0.05,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508160959_353474,LONG,2025-08-16 09:59:00,2025-08-16 10:00:00,-2.0,-0.18,STOP_LOSS,0.0,0.2531601747572263,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508161000_353475,LONG,2025-08-16 10:00:00,2025-08-16 10:22:00,-2.0,-0.22,STOP_LOSS,0.0,0.17672189261966043,False,0.0,,,,,,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263,0.0,0.2531601747572263
TRD_202508161240_353635,LONG,2025-08-16 12:40:00,2025-08-16 12:41:00,-2.0,-0.37,STOP_LOSS,33.395291201982715,0.008853948094685987,False,0.0,,,,,,54.88798370672114,0.008853948094685987,54.88798370672114,0.008853948094685987,54.88798370672114,0.008853948094685987,54.88798370672114,0.008853948094685987
TRD_202508161241_353636,LONG,2025-08-16 12:41:00,2025-08-16 12:44:00,-1.5,-1.86,TRAILING_LOSS,33.395291201982715,0.008853948094685987,True,-0.018555869302138088,33.395291201982715,33.395291201982715,33.395291201982715,33.395291201982715,33.395291201982715,33.395291201982715,0.008853948094685987,54.88798370672114,0.008853948094685987,54.88798370672114,0.008853948094685987,54.88798370672114,0.008853948094685987
TRD_202508161244_353639,LONG,2025-08-16 12:44:00,2025-08-16 13:40:00,2.04,-0.1,TRAILING_WIN,33.395291201982715,0.008853948094685987,False,0.0,,,,,,33.395291201982715,0.008853948094685987,33.395291201982715,0.008853948094685987,33.395291201982715,0.008853948094685987,33.395291201982715,0.008853948094685987
TRD_202508162315_354270,SHORT,2025-08-16 23:15:00,2025-08-16 23:18:00,-2.0,-5.7,STOP_LOSS,100.0,0.4670342452155458,True,-0.056995531110347344,100.0,100.0,100.0,100.0,100.0,100.0,0.4670342452155458,100.0,0.4670342452155458,100.0,0.4670342452155458,100.0,0.4670342452155458
TRD_202508162318_354273,SHORT,2025-08-16 23:18:00,2025-08-16 23:20:00,2.54,-4.06,TRAILING_WIN,100.0,0.4670342452155458,False,0.0,,,,,,100.0,0.4670342452155458,100.0,0.4670342452155458,100.0,0.4670342452155458,100.0,0.4670342452155458
TRD_202508170800_354795,SHORT,2025-08-17 08:00:00,2025-08-17 08:53:00,-2.0,-0.81,STOP_LOSS,100.0,0.8048310843030367,False,0.0,,,,,,100.0,0.834845779571318,100.0,0.834845779571318,100.0,0.834845779571318,100.0,0.834845779571318
TRD_202508170910_354865,SHORT,2025-08-17 09:10:00,2025-08-17 09:13:00,-2.0,-0.16,STOP_LOSS,72.27036395147337,1.0921138985154688,False,0.0,,,,,,69.8681732580041,1.0921138985154688,69.8681732580041,1.0921138985154688,69.8681732580041,1.0921138985154688,69.8681732580041,1.0921138985154688
TRD_202508170913_354868,SHORT,2025-08-17 09:13:00,2025-08-17 09:15:00,-2.0,-0.02,STOP_LOSS,72.27036395147337,1.0921138985154688,False,0.0,,,,,,72.27036395147337,1.0921138985154688,72.27036395147337,1.0921138985154688,72.27036395147337,1.0921138985154688,69.8681732580041,1.0921138985154688
TRD_202508170915_354870,SHORT,2025-08-17 09:15:00,2025-08-17 09:24:00,-2.0,-0.11,STOP_LOSS,72.60273972602786,1.0921138985154688,False,0.0,,,,,,72.27036395147337,1.0921138985154688,72.27036395147337,1.0921138985154688,72.27036395147337,1.0921138985154688,72.27036395147337,1.0921138985154688
TRD_202508170924_354879,SHORT,2025-08-17 09:24:00,2025-08-17 09:39:00,-2.0,-0.23,STOP_LOSS,74.11003236245989,1.0921138985154688,False,0.0,,,,,,74.11003236245989,1.0921138985154688,74.11003236245989,1.0921138985154688,74.11003236245989,1.0921138985154688,74.11003236245989,1.0921138985154688
TRD_202508170939_354894,SHORT,2025-08-17 09:39:00,2025-08-17 10:02:00,-2.0,-2.29,STOP_LOSS,76.6763848396505,1.0921138985154688,True,-0.02287200346747579,86.77685950413247,86.77685950413247,86.77685950413247,74.35897435897448,74.35897435897448,76.6763848396505,1.0921138985154688,76.6763848396505,1.0921138985154688,76.6763848396505,1.0921138985154688,76.6763848396505,1.0921138985154688
TRD_202508171002_354917,SHORT,2025-08-17 10:02:00,2025-08-17 22:11:00,0.57,-1.67,TRAILING_WIN,86.77685950413247,1.255513773219922,True,-0.01673654089305907,50.0,50.0,0.0,0.0,0.0,86.77685950413247,1.255513773219922,86.77685950413247,1.255513773219922,74.35897435897448,1.0921138985154688,74.35897435897448,1.0921138985154688
TRD_202508180231_355906,LONG,2025-08-18 02:31:00,2025-08-18 02:55:00,-2.0,-3.52,STOP_LOSS,0.5540166204981176,-0.16900062496587848,True,-0.03516651695112617,20.3599550056241,33.48751156336711,33.48751156336711,33.48751156336711,33.48751156336711,0.5540166204981176,-0.16900062496587848,100.0,-0.16900062496587848,100.0,-0.16900062496587848,100.0,-0.16900062496587848
TRD_202508180255_355930,LONG,2025-08-18 02:55:00,2025-08-18 03:39:00,2.09,-0.05,TRAILING_WIN,20.3599550056241,-0.16900062496587848,False,0.0,,,,,,33.48751156336711,-0.16900062496587848,33.48751156336711,-0.16900062496587848,33.48751156336711,-0.16900062496587848,33.48751156336711,-0.16900062496587848
TRD_202508180600_356115,LONG,2025-08-18 06:00:00,2025-08-18 06:43:00,-2.0,-0.54,STOP_LOSS,0.0,-0.11336037711980773,False,0.0,,,,,,0.0,0.059611702155774875,0.0,0.059611702155774875,0.0,0.059611702155774875,0.0,0.059611702155774875
TRD_202508180643_356158,LONG,2025-08-18 06:43:00,2025-08-18 06:47:00,-2.0,-0.07,STOP_LOSS,0.0,-0.11336037711980773,False,0.0,,,,,,0.0,-0.11336037711980773,0.0,-0.11336037711980773,0.0,-0.11336037711980773,0.0,-0.11336037711980773
TRD_202508180647_356162,LONG,2025-08-18 06:47:00,2025-08-18 06:56:00,-1.5,-1.96,TRAILING_LOSS,0.0,-0.11336037711980773,True,-0.019630722767519974,0.0,0.0,0.0,0.0,0.0,0.0,-0.11336037711980773,0.0,-0.11336037711980773,0.0,-0.11336037711980773,0.0,-0.11336037711980773
TRD_202508180656_356171,LONG,2025-08-18 06:56:00,2025-08-18 08:00:00,3.64,-3.11,TRAILING_WIN,0.0,-0.11336037711980773,False,0.0,,,,,,0.0,-0.11336037711980773,0.0,-0.11336037711980773,0.0,-0.11336037711980773,0.0,-0.11336037711980773
TRD_202508180900_356295,SHORT,2025-08-18 09:00:00,2025-08-18 11:09:00,3.07,-4.55,TRAILING_WIN,89.75265017667867,0.5310910340275293,False,0.0,,,,,,0.0,0.1555740294426017,0.0,0.1555740294426017,0.0,0.1555740294426017,0.0,0.1555740294426017
TRD_202508181400_356595,LONG,2025-08-18 14:00:00,2025-08-18 14:05:00,-1.5,-1.97,TRAILING_LOSS,0.0,0.14687315925848485,True,-0.0197357247189103,0.0,0.0,0.0,0.0,0.0,0.0,0.35799716062899944,0.0,0.35799716062899944,0.0,0.35799716062899944,0.0,0.35799716062899944
TRD_202508181405_356600,LONG,2025-08-18 14:05:00,2025-08-18 15:45:00,1.59,-3.12,TRAILING_WIN,0.0,0.14687315925848485,True,-0.03117965258878464,49.38797232570526,97.58149316508975,97.58149316508975,97.58149316508975,97.58149316508975,0.0,0.14687315925848485,0.0,0.14687315925848485,0.0,0.14687315925848485,0.0,0.14687315925848485
TRD_202508190030_357225,LONG,2025-08-19 00:30:00,2025-08-19 00:47:00,-2.0,-0.2,STOP_LOSS,0.0,0.49875165139614835,False,0.0,,,,,,0.0,0.49875165139614835,0.0,0.49875165139614835,0.0,0.49875165139614835,0.0,0.49875165139614835
TRD_202508190300_357375,LONG,2025-08-19 03:00:00,2025-08-19 03:01:00,-2.0,-0.0,STOP_LOSS,0.0,0.29016809792029813,False,0.0,,,,,,0.0,0.43799921167123645,0.0,0.43799921167123645,0.0,0.43799921167123645,0.0,0.43799921167123645
TRD_202508190301_357376,LONG,2025-08-19 03:01:00,2025-08-19 03:05:00,-2.0,-0.32,STOP_LOSS,0.0,0.29016809792029813,False,0.0,,,,,,0.0,0.29016809792029813,0.0,0.43799921167123645,0.0,0.43799921167123645,0.0,0.43799921167123645
TRD_202508190305_357380,LONG,2025-08-19 03:05:00,2025-08-19 03:06:00,-2.0,-0.14,STOP_LOSS,0.0,0.29016809792029813,False,0.0,,,,,,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813
TRD_202508190306_357381,LONG,2025-08-19 03:06:00,2025-08-19 03:07:00,-2.0,-0.03,STOP_LOSS,0.0,0.29016809792029813,False,0.0,,,,,,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813
TRD_202508190307_357382,LONG,2025-08-19 03:07:00,2025-08-19 03:08:00,-2.0,-0.27,STOP_LOSS,0.0,0.29016809792029813,False,0.0,,,,,,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813
TRD_202508190308_357383,LONG,2025-08-19 03:08:00,2025-08-19 04:09:00,-2.0,-0.13,STOP_LOSS,0.0,0.29016809792029813,False,0.0,,,,,,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813,0.0,0.29016809792029813
TRD_202508190544_357539,LONG,2025-08-19 05:44:00,2025-08-19 13:47:00,0.55,-1.88,TRAILING_WIN,0.0,-0.06097602594374146,True,-0.0187713900508176,23.019801980198068,23.019801980198068,23.019801980198068,36.88212927756628,36.88212927756628,0.0,-0.06097602594374146,0.0,-0.06097602594374146,0.0,-0.06097602594374146,0.0,-0.06097602594374146
TRD_202508191415_358050,LONG,2025-08-19 14:15:00,2025-08-19 14:28:00,-0.9,-1.78,TRAILING_LOSS,36.605080831408856,0.024519694891311283,True,-0.017843424820169054,30.746561886051023,30.746561886051023,30.746561886051023,30.746561886051023,38.0552220888358,42.15425531914926,0.024519694891311283,42.15425531914926,0.024519694891311283,42.15425531914926,0.024519694891311283,42.15425531914926,0.024519694891311283
TRD_202508191428_358063,LONG,2025-08-19 14:28:00,2025-08-19 18:50:00,-1.1,-1.95,TRAILING_LOSS,30.746561886051023,0.024519694891311283,True,-0.019475920679886686,15.223880597014798,66.2337662337666,66.2337662337666,66.2337662337666,66.2337662337666,30.746561886051023,0.024519694891311283,30.746561886051023,0.024519694891311283,30.746561886051023,0.024519694891311283,38.0552220888358,0.024519694891311283
TRD_202508191900_358335,LONG,2025-08-19 19:00:00,2025-08-19 19:10:00,1.79,-3.64,TRAILING_WIN,15.223880597014798,0.21413242181227105,False,0.0,,,,,,15.223880597014798,0.07760909612185997,15.223880597014798,0.07760909612185997,15.223880597014798,0.07760909612185997,15.223880597014798,0.07760909612185997
TRD_202508191910_358345,LONG,2025-08-19 19:10:00,2025-08-19 19:44:00,2.22,-2.49,TRAILING_WIN,12.056737588652368,0.21413242181227105,True,-0.024896990013269067,47.10424710424716,47.10424710424716,47.10424710424716,47.10424710424716,47.10424710424716,15.223880597014798,0.21413242181227105,15.223880597014798,0.21413242181227105,15.223880597014798,0.21413242181227105,15.223880597014798,0.21413242181227105
TRD_202508192115_358470,SHORT,2025-08-19 21:15:00,2025-08-20 00:25:00,-2.0,-0.81,STOP_LOSS,87.19211822660144,0.3679328688173684,False,0.0,,,,,,79.84496124031065,0.3679328688173684,79.84496124031065,0.3679328688173684,79.84496124031065,0.3679328688173684,79.84496124031065,0.3679328688173684
TRD_202508200330_358845,SHORT,2025-08-20 03:30:00,2025-08-20 08:10:00,-1.3,-1.5,TRAILING_LOSS,93.57326478149098,0.6741645162079898,True,-0.012643516235824381,88.0222841225612,88.0222841225612,88.0222841225612,88.0222841225612,80.6306306306285,80.91603053435118,0.6741645162079898,80.91603053435118,0.6741645162079898,80.91603053435118,0.6741645162079898,80.91603053435118,0.6741645162079898
TRD_202508200810_359125,SHORT,2025-08-20 08:10:00,2025-08-20 14:35:00,0.24,-1.9,TRAILING_WIN,84.76394849785441,1.035856730202648,True,-0.0190284544234978,59.62078651685379,51.96324143692553,51.96324143692553,51.96324143692553,51.96324143692553,74.36823104693198,1.035856730202648,74.36823104693198,1.035856730202648,74.36823104693198,1.035856730202648,74.36823104693198,1.035856730202648
TRD_202508201500_359535,SHORT,2025-08-20 15:00:00,2025-08-20 19:21:00,-1.41,-1.83,TRAILING_LOSS,80.54393305439316,0.889251808902992,True,-0.018336607727570377,76.39553429027099,76.39553429027099,48.43205574912837,48.43205574912837,48.43205574912837,80.54393305439316,0.8693023448550865,80.54393305439316,0.8693023448550865,80.54393305439316,0.8693023448550865,80.54393305439316,0.8693023448550865
TRD_202508201921_359796,SHORT,2025-08-20 19:21:00,2025-08-20 20:19:00,-2.0,-0.75,STOP_LOSS,76.39553429027099,0.9991483163558599,False,0.0,,,,,,76.39553429027099,0.9991483163558599,48.43205574912837,0.9991483163558599,48.43205574912837,0.9991483163558599,48.43205574912837,0.9991483163558599
TRD_202508210130_360165,SHORT,2025-08-21 01:30:00,2025-08-21 03:10:00,-1.34,-1.64,TRAILING_LOSS,65.99326599326596,0.8897616191841786,True,-0.01643412932653601,61.954887218045066,61.07692307692316,61.07692307692316,61.07692307692316,61.07692307692316,54.74860335195498,0.8897616191841786,54.74860335195498,0.8897616191841786,54.74860335195498,0.8897616191841786,54.74860335195498,0.8897616191841786
TRD_202508210310_360265,SHORT,2025-08-21 03:10:00,2025-08-21 07:47:00,2.95,-3.79,TRAILING_WIN,61.954887218045066,0.8663424370367984,True,-0.037892121337612654,55.26315789473691,55.26315789473691,55.26315789473691,63.57267950963237,63.57267950963237,61.07692307692316,0.8663424370367984,61.07692307692316,0.8663424370367984,61.07692307692316,0.8663424370367984,61.07692307692316,0.8663424370367984
TRD_202508210920_360635,LONG,2025-08-21 09:20:00,2025-08-21 12:51:00,-1.16,-1.55,TRAILING_LOSS,34.70483005366738,0.6042574121531766,True,-0.011729622266401658,43.88366124893067,43.88366124893067,43.88366124893067,43.88366124893067,49.85422740524767,50.0,0.6042574121531766,50.0,0.6042574121531766,50.0,0.6042574121531766,50.0,0.6042574121531766
TRD_202508211415_360930,SHORT,2025-08-21 14:15:00,2025-08-21 18:40:00,0.86,-1.6,TRAILING_WIN,61.98603568657861,0.6761842789841467,True,-0.01599618814240007,65.52631578947373,70.85650723025583,70.85650723025583,70.85650723025583,70.85650723025583,55.454545454545375,0.6761842789841467,55.454545454545375,0.6761842789841467,55.454545454545375,0.6761842789841467,55.454545454545375,0.6761842789841467
TRD_202508220205_361640,SHORT,2025-08-22 02:05:00,2025-08-22 02:29:00,-1.48,-1.56,TRAILING_LOSS,66.72597864768679,0.9560850369121154,True,-0.01125672597629805,85.63829787234036,85.63829787234036,85.63829787234036,85.63829787234036,84.88805970149245,65.37037037037032,0.9560850369121154,65.37037037037032,0.9560850369121154,65.37037037037032,0.9560850369121154,65.37037037037032,0.9560850369121154
TRD_202508220229_361664,SHORT,2025-08-22 02:29:00,2025-08-22 04:22:00,1.07,-1.48,TRAILING_WIN,84.64454976303315,0.9560850369121154,True,-0.01067129089272014,41.6419386745796,41.6419386745796,41.6419386745796,37.69799366420279,37.69799366420279,84.64454976303315,0.9560850369121154,84.64454976303315,0.9560850369121154,84.64454976303315,0.9560850369121154,84.64454976303315,0.9560850369121154
TRD_202508220804_361999,SHORT,2025-08-22 08:04:00,2025-08-22 12:49:00,2.22,-1.57,TRAILING_WIN,63.72315035799519,0.9885834566462053,True,-0.011958146487294407,50.39246467817905,50.39246467817905,50.39246467817905,30.727470141150818,30.727470141150818,63.72315035799519,0.9885834566462053,63.72315035799519,0.9885834566462053,63.72315035799519,0.9885834566462053,63.72315035799519,0.9885834566462053
TRD_202508221400_362355,SHORT,2025-08-22 14:00:00,2025-08-22 14:06:00,-1.5,-1.54,TRAILING_LOSS,81.75220321410063,1.4606556615497426,True,-0.015415071071590836,85.19141775347079,85.19141775347079,81.75220321410063,81.75220321410063,81.75220321410063,64.2919964819701,0.6019076699448381,64.2919964819701,0.6019076699448381,64.2919964819701,0.6019076699448381,64.2919964819701,0.6019076699448381
TRD_202508221406_362361,SHORT,2025-08-22 14:06:00,2025-08-22 14:13:00,-2.0,-2.17,STOP_LOSS,85.19141775347079,1.4606556615497426,True,-0.02173287736904347,90.983302411874,90.983302411874,90.983302411874,90.983302411874,85.19141775347079,85.19141775347079,1.4606556615497426,81.75220321410063,1.4606556615497426,81.75220321410063,1.4606556615497426,81.75220321410063,1.4606556615497426
TRD_202508221413_362368,SHORT,2025-08-22 14:13:00,2025-08-22 14:32:00,0.27,-1.52,TRAILING_WIN,90.983302411874,1.4606556615497426,True,-0.010410365795421928,77.50216325353341,77.52161383285306,77.52161383285306,77.52161383285306,77.52161383285306,90.983302411874,1.4606556615497426,90.983302411874,1.4606556615497426,90.983302411874,1.4606556615497426,85.19141775347079,1.4606556615497426
TRD_202508221433_362388,SHORT,2025-08-22 14:33:00,2025-08-22 16:08:00,-1.5,-1.84,TRAILING_LOSS,79.58115183246082,1.4606556615497426,True,-0.018351205177103213,67.85964912280727,67.85964912280727,67.85964912280727,67.85964912280727,57.80866721177453,79.58115183246082,1.4606556615497426,79.58115183246082,1.4606556615497426,79.58115183246082,1.4606556615497426,77.50216325353341,1.4606556615497426
TRD_202508221608_362483,SHORT,2025-08-22 16:08:00,2025-08-22 17:15:00,-0.21,-1.71,TRAILING_LOSS,67.85964912280727,1.0848373596119734,True,-0.017133617338847752,54.93562231759656,53.505535055350514,53.505535055350514,53.505535055350514,53.505535055350514,67.85964912280727,1.0848373596119734,67.85964912280727,1.0848373596119734,67.85964912280727,1.0848373596119734,57.80866721177453,1.0848373596119734
TRD_202508221725_362560,SHORT,2025-08-22 17:25:00,2025-08-22 18:33:00,-1.14,-1.58,TRAILING_LOSS,60.40905770635513,1.1162720995141704,True,-0.010825232297831978,82.70089285714322,82.70089285714322,82.70089285714322,84.77406679764272,84.77406679764272,56.5954310980104,1.1162720995141704,56.5954310980104,1.1162720995141704,56.5954310980104,1.1162720995141704,56.5954310980104,1.1162720995141704
TRD_202508221833_362628,SHORT,2025-08-22 18:33:00,2025-08-22 18:45:00,-1.49,-1.47,TRAILING_LOSS,76.48546144121394,1.1353885978540024,True,-0.011140967965943051,85.26490066225179,85.26490066225179,85.26490066225179,85.26490066225179,78.29638273045542,76.48546144121394,1.1353885978540024,76.48546144121394,1.1353885978540024,76.48546144121394,1.1353885978540024,71.44906743185112,1.1353885978540024
TRD_202508221845_362640,SHORT,2025-08-22 18:45:00,2025-08-22 21:02:00,-1.22,-1.88,TRAILING_LOSS,80.01672240802684,1.1353885978540024,True,-0.01875578651853188,67.76807980049881,67.76807980049881,67.76807980049881,58.80478087649402,58.80478087649402,85.26490066225179,1.1353885978540024,85.26490066225179,1.1353885978540024,85.26490066225179,1.1353885978540024,85.26490066225179,1.1353885978540024
TRD_202508230047_363002,SHORT,2025-08-23 00:47:00,2025-08-23 01:54:00,-1.16,-1.52,TRAILING_LOSS,75.0243902439027,0.9092297592382034,True,-0.015202023104776032,65.00630517023967,65.00630517023967,65.00630517023967,65.00630517023967,65.00630517023967,75.0243902439027,0.9092297592382034,75.0243902439027,0.9092297592382034,68.0917622523463,0.9092297592382034,68.0917622523463,0.9092297592382034
TRD_202508230154_363069,SHORT,2025-08-23 01:54:00,2025-08-23 04:57:00,0.5,-1.57,TRAILING_WIN,65.00630517023967,0.8778243239331426,True,-0.011655410219144438,65.16679596586516,65.16679596586516,65.16679596586516,65.16679596586516,55.40069686411164,65.00630517023967,0.8778243239331426,65.00630517023967,0.8778243239331426,65.00630517023967,0.8778243239331426,65.00630517023967,0.8778243239331426
TRD_202508230730_363405,LONG,2025-08-23 07:30:00,2025-08-23 08:18:00,-0.14,-2.42,TRAILING_LOSS,7.859358841779084,0.5940033413721514,True,-0.010025714368264504,11.446409989594317,11.446409989594317,11.446409989594317,11.446409989594317,11.446409989594317,10.298102981030311,0.5940033413721514,10.298102981030311,0.5940033413721514,10.298102981030311,0.5940033413721514,10.298102981030311,0.5940033413721514
TRD_202508230818_363453,LONG,2025-08-23 08:18:00,2025-08-23 13:41:00,6.77,-1.52,TRAILING_WIN,11.446409989594386,0.5735222153847097,True,-0.011063186197625042,68.5103244837761,68.5103244837761,68.5103244837761,74.84276729559774,74.84276729559774,11.446409989594386,0.5735222153847097,11.446409989594386,0.5735222153847097,11.446409989594386,0.5735222153847097,11.446409989594317,0.5735222153847097
TRD_202508231358_363793,SHORT,2025-08-23 13:58:00,2025-08-23 14:12:00,-0.95,-2.08,TRAILING_LOSS,63.27720207253881,1.1240278637971857,True,-0.020829902848674548,69.74564926372148,69.74564926372148,69.74564926372148,62.743864065449976,62.743864065449976,63.27720207253881,1.1240278637971857,63.27720207253881,1.1240278637971857,63.27720207253881,1.1240278637971857,67.34028683181232,1.1240278637971857
TRD_202508231412_363807,SHORT,2025-08-23 14:12:00,2025-08-23 14:22:00,-1.5,-1.5,TRAILING_LOSS,69.74564926372148,1.042949096486834,True,-0.014087157566470285,72.514187021959,72.514187021959,71.81887174297997,71.81887174297997,71.81887174297997,69.74564926372148,1.042949096486834,69.74564926372148,1.042949096486834,62.743864065449976,1.042949096486834,62.743864065449976,1.042949096486834
